,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,0.00037789999623782933,8.0,0.0,10,4096
1,1,0.011322399994242005,8.0,2.0,10,4096
2,2,0.011453599989181384,8.0,4.0,10,4096
3,3,0.011580699996557087,8.0,6.0,10,4096
4,4,0.01174239999090787,8.0,8.0,10,4096
5,5,0.011885599989909679,8.0,10.0,10,4096
6,6,0.01201720000244677,8.0,12.0,10,4096
7,7,0.012148199995863251,8.0,14.0,10,4096
8,8,0.012277799993171357,8.0,16.0,10,4096
9,9,0.012408399998093955,8.0,18.0,10,4096
10,10,0.01254029999836348,8.0,20.0,10,4096
11,11,0.012673899997025728,8.0,22.0,10,4096
12,12,0.012805599995772354,8.0,24.0,10,4096
13,13,0.012936799990711734,69.0,26.0,10,4096
14,14,0.01307010000164155,69.0,28.0,10,4096
15,15,0.01320409998879768,69.0,30.0,10,4096
16,16,0.013340599994990043,69.0,32.0,10,4096
17,17,0.013476399995852262,69.0,34.0,10,4096
18,18,0.013612700000521727,69.0,36.0,10,4096
19,19,0.013754200001130812,69.0,38.0,10,4096
20,20,0.013892799994209781,69.0,40.0,10,4096
21,21,0.014031400001840666,69.0,42.0,10,4096
22,22,0.014172600000165403,69.0,44.0,10,4096
23,23,0.014314000000013039,69.0,46.0,10,4096
24,24,0.014455199998337775,69.0,48.0,10,4096
25,25,0.014600199996493757,69.0,50.0,10,4096
26,26,0.014748000001418404,69.0,52.0,10,4096
27,27,0.01489239999500569,69.0,54.0,10,4096
28,28,0.015039499994600192,69.0,56.0,10,4096
29,29,0.015185899988864549,67.0,58.0,10,4096
30,30,0.01533239999844227,67.0,60.0,10,4096
31,31,0.015478200002689846,69.0,62.0,10,4096
32,32,0.015626399996108375,69.0,64.0,10,4096
33,33,0.01577839998935815,69.0,66.0,10,4096
34,34,0.01593039999715984,69.0,68.0,10,4096
35,35,0.016080999994301237,69.0,70.0,10,4096
36,36,0.016233899994404055,67.0,72.0,10,4096
37,37,0.0163880999898538,67.0,74.0,10,4096
38,38,0.016541799996048212,67.0,76.0,10,4096
39,39,0.016698199993697926,67.0,78.0,10,4096
40,40,0.016855299996677786,67.0,80.0,10,4096
41,41,0.0170118999958504,67.0,82.0,10,4096
42,42,0.017169099999591708,67.0,84.0,10,4096
43,43,0.01727989999926649,67.0,85.0,10,4096
44,44,0.01743989999522455,67.0,87.0,10,4096
45,45,0.01759989999118261,67.0,89.0,10,4096
46,46,0.017764699994586408,67.0,91.0,10,4096
47,47,0.017924899992067367,67.0,93.0,10,4096
48,48,0.0180868999887025,67.0,95.0,10,4096
49,49,0.018251799992867745,67.0,97.0,10,4096
50,50,0.01836909999838099,67.0,98.0,10,4096
51,51,0.018487800000002608,67.0,99.0,10,4096
52,52,0.0186563000024762,67.0,101.0,10,4096
53,53,0.018824799990397878,67.0,103.0,10,4096
54,54,0.01899579999735579,67.0,105.0,10,4096
55,55,0.01911719999043271,67.0,106.0,10,4096
56,56,0.01929109999036882,67.0,108.0,10,4096
57,57,0.01946460000181105,67.0,110.0,10,4096
58,58,0.01963719999184832,67.0,112.0,10,4096
59,59,0.01981030000024475,67.0,114.0,10,4096
60,60,0.019979599994258024,67.0,116.0,10,4096
61,61,0.020150199998170137,67.0,118.0,10,4096
62,62,0.020327299993368797,67.0,120.0,10,4096
63,63,0.0205022000009194,67.0,122.0,10,4096
64,64,0.020629799997550435,67.0,123.0,10,4096
65,65,0.020811700000194833,67.0,125.0,10,4096
66,66,0.02099350000207778,67.0,127.0,10,4096
67,67,0.02112779999151826,67.0,128.0,10,4096
68,68,0.021307299990439788,67.0,130.0,10,4096
69,69,0.021491299994522706,67.0,132.0,10,4096
70,70,0.021678199991583824,67.0,134.0,10,4096
71,71,0.021862099994905293,67.0,136.0,10,4096
72,72,0.02204469998832792,67.0,138.0,10,4096
73,73,0.02218269999139011,67.0,139.0,10,4096
74,74,0.022319299998343922,67.0,140.0,10,4096
75,75,0.022505599990836345,67.0,142.0,10,4096
76,76,0.022644700002274476,67.0,143.0,10,4096
77,77,0.022834199990029447,67.0,145.0,10,4096
78,78,0.023021399989374913,67.0,147.0,10,4096
79,79,0.023160299999290146,67.0,148.0,10,4096
80,80,0.023346699992544018,67.0,150.0,10,4096
81,81,0.02353910000238102,67.0,152.0,10,4096
82,82,0.023731699999189004,67.0,154.0,10,4096
83,83,0.023918599996250123,71.0,156.0,10,4096
84,84,0.024115799998980947,71.0,158.0,10,4096
85,85,0.024261099999421276,71.0,159.0,10,4096
86,86,0.02440769999520853,71.0,160.0,10,4096
87,87,0.02460219999193214,70.0,162.0,10,4096
88,88,0.02480049998848699,70.0,164.0,10,4096
89,89,0.02495019999332726,70.0,165.0,10,4096
90,90,0.02514559999690391,70.0,167.0,10,4096
91,91,0.025295100000221282,70.0,168.0,10,4096
92,92,0.025495599998976104,70.0,170.0,10,4096
93,93,0.025648499999078922,70.0,171.0,10,4096
94,94,0.025802399992244318,70.0,172.0,10,4096
95,95,0.026003999999375083,70.0,174.0,10,4096
96,96,0.0262112999917008,70.0,176.0,10,4096
97,97,0.02641619999485556,70.0,178.0,10,4096
98,98,0.0265711999963969,70.0,179.0,10,4096
99,99,0.026898600001004525,70.0,181.0,10,4096
100,100,0.027164899991475977,70.0,183.0,10,4096
101,101,0.027366299997083843,70.0,184.0,10,4096
102,102,0.027578699999139644,70.0,186.0,10,4096
103,103,0.027797499991720542,70.0,188.0,10,4096
104,104,0.028009100002236664,70.0,190.0,10,4096
105,105,0.028222499997355044,70.0,192.0,10,4096
106,106,0.028432799997972324,67.0,194.0,10,4096
107,107,0.02864689999842085,67.0,196.0,10,4096
108,108,0.028812399992602877,67.0,197.0,10,4096
109,109,0.029030299992882647,67.0,199.0,10,4096
110,110,0.029248499995446764,67.0,201.0,10,4096
111,111,0.029468599997926503,67.0,203.0,10,4096
112,112,0.029686499998206273,67.0,205.0,10,4096
113,113,0.029857799992896616,67.0,206.0,10,4096
114,114,0.030026899999938905,67.0,207.0,10,4096
115,115,0.030242799999541603,68.0,209.0,10,4096
116,116,0.030414799999562092,68.0,210.0,10,4096
117,117,0.03063159999146592,69.0,212.0,10,4096
118,118,0.030850999988615513,69.0,214.0,10,4096
119,119,0.031070999990333803,69.0,216.0,10,4096
120,120,0.031290200000512414,70.0,218.0,10,4096
121,121,0.031516099988948554,70.0,220.0,10,4096
122,122,0.03174659999785945,70.0,222.0,10,4096
123,123,0.031979699997464195,69.0,224.0,10,4096
124,124,0.03220849999343045,69.0,226.0,10,4096
125,125,0.032434399996418506,69.0,228.0,10,4096
126,126,0.032616799988318235,69.0,229.0,10,4096
127,127,0.03284729999722913,69.0,231.0,10,4096
128,128,0.033075300001655705,69.0,233.0,10,4096
129,129,0.03325819999736268,69.0,234.0,10,4096
130,130,0.03348810000170488,69.0,236.0,10,4096
131,131,0.03372339998895768,69.0,238.0,10,4096
132,132,0.0339586999907624,69.0,240.0,10,4096
133,133,0.03419150000263471,69.0,242.0,10,4096
134,134,0.03442279998853337,69.0,244.0,10,4096
135,135,0.03465739999955986,67.0,246.0,10,4096
136,136,0.03489219999755733,67.0,248.0,10,4096
137,137,0.03513150000071619,67.0,250.0,10,4096
138,138,0.035371899997699074,67.0,252.0,10,4096
139,139,0.03556429999298416,67.0,253.0,10,4096
140,140,0.03583500000240747,67.0,255.0,10,4096
141,141,0.036075800002436154,67.0,257.0,10,4096
142,142,0.03631749999476597,67.0,259.0,10,4096
143,143,0.03651150000223424,67.0,260.0,10,4096
144,144,0.03675919999659527,67.0,262.0,10,4096
145,145,0.03700650000246242,67.0,264.0,10,4096
146,146,0.03725159999157768,71.0,266.0,10,4096
147,147,0.03749889999744482,70.0,268.0,10,4096
148,148,0.037748399990960024,70.0,270.0,10,4096
149,149,0.037997299994458444,70.0,272.0,10,4096
150,150,0.03824519999034237,70.0,274.0,10,4096
151,151,0.038493599990033545,70.0,276.0,10,4096
152,152,0.03874519999953918,70.0,278.0,10,4096
153,153,0.038950000001932494,70.0,279.0,10,4096
154,154,0.03920059998927172,70.0,281.0,10,4096
155,155,0.03940519999014214,70.0,282.0,10,4096
156,156,0.03961189999245107,70.0,283.0,10,4096
157,157,0.03986550000263378,71.0,285.0,10,4096
158,158,0.04007649999402929,71.0,286.0,10,4096
159,159,0.040336799997021444,71.0,288.0,10,4096
160,160,0.04054729999916162,71.0,289.0,10,4096
161,161,0.04080989999056328,71.0,291.0,10,4096
162,162,0.041067899990594015,71.0,293.0,10,4096
163,163,0.04128089999721851,71.0,294.0,10,4096
164,164,0.04154259999631904,71.0,296.0,10,4096
165,165,0.04182099999161437,71.0,297.0,10,4096
166,166,0.04210619999503251,67.0,299.0,10,4096
167,167,0.04236799999489449,69.0,301.0,10,4096
168,168,0.042588600001181476,69.0,302.0,10,4096
169,169,0.04285959999833722,69.0,304.0,10,4096
170,170,0.04312930000014603,69.0,306.0,10,4096
171,171,0.04339799999434035,67.0,308.0,10,4096
172,172,0.043668899990734644,67.0,310.0,10,4096
173,173,0.04393800000252668,67.0,312.0,10,4096
174,174,0.04420910000044387,67.0,314.0,10,4096
175,175,0.04447799999616109,67.0,316.0,10,4096
176,176,0.04475770000135526,67.0,318.0,10,4096
177,177,0.04503389999445062,67.0,320.0,10,4096
178,178,0.04530859999067616,67.0,322.0,10,4096
179,179,0.04558039999392349,73.0,324.0,10,4096
180,180,0.045853499992517754,73.0,326.0,10,4096
181,181,0.04607759999635164,73.0,327.0,10,4096
182,182,0.046302999995532446,73.0,328.0,10,4096
183,183,0.046530299994628876,73.0,329.0,10,4096
184,184,0.0468103000021074,73.0,331.0,10,4096
185,185,0.04704160000255797,73.0,332.0,10,4096
186,186,0.047272700001485646,73.0,333.0,10,4096
187,187,0.04755180000211112,73.0,335.0,10,4096
188,188,0.04783539999334607,70.0,337.0,10,4096
189,189,0.04811429999244865,70.0,339.0,10,4096
190,190,0.04839630000060424,70.0,341.0,10,4096
191,191,0.04868209999403916,67.0,343.0,10,4096
192,192,0.048916799991275184,67.0,344.0,10,4096
193,193,0.0492000999947777,67.0,346.0,10,4096
194,194,0.049487199998111464,67.0,348.0,10,4096
195,195,0.04977820000203792,67.0,350.0,10,4096
196,196,0.050017499990644865,67.0,351.0,10,4096
197,197,0.05030429999169428,70.0,353.0,10,4096
198,198,0.050590200000442564,73.0,355.0,10,4096
199,199,0.050883399992017075,73.0,357.0,10,4096
200,200,0.05117130000144243,73.0,359.0,10,4096
201,201,0.051413099994533695,73.0,360.0,10,4096
202,202,0.051711099993553944,72.0,362.0,10,4096
203,203,0.05200199999671895,72.0,364.0,10,4096
204,204,0.052296199995907955,72.0,366.0,10,4096
205,205,0.05259289999958128,72.0,368.0,10,4096
206,206,0.0528416000015568,72.0,369.0,10,4096
207,207,0.05313939999905415,72.0,371.0,10,4096
208,208,0.0534371999965515,69.0,373.0,10,4096
209,209,0.053740899995318614,69.0,375.0,10,4096
210,210,0.053992599991033785,69.0,376.0,10,4096
211,211,0.054294999994453974,69.0,378.0,10,4096
212,212,0.05460129999846686,69.0,380.0,10,4096
213,213,0.05490499999723397,69.0,382.0,10,4096
214,214,0.05516150000039488,69.0,383.0,10,4096
215,215,0.0554649999976391,72.0,385.0,10,4096
216,216,0.05577469999843743,72.0,387.0,10,4096
217,217,0.056087399992975406,72.0,389.0,10,4096
218,218,0.05639599999994971,72.0,391.0,10,4096
219,219,0.056839700002456084,69.0,393.0,10,4096
220,220,0.05743539999821223,69.0,395.0,10,4096
221,221,0.05801509998855181,69.0,397.0,10,4096
222,222,0.05859039998904336,69.0,399.0,10,4096
223,223,0.059157999989110976,69.0,401.0,10,4096
224,224,0.059729599990532734,69.0,403.0,10,4096
225,225,0.06030109999119304,69.0,405.0,10,4096
226,226,0.060875199997099116,69.0,407.0,10,4096
227,227,0.06136490000062622,69.0,408.0,10,4096
228,228,0.0619384000019636,69.0,410.0,10,4096
229,229,0.06251459999475628,69.0,412.0,10,4096
230,230,0.06309739999414887,69.0,414.0,10,4096
231,231,0.06367859999591019,69.0,416.0,10,4096
232,232,0.06416979999630712,69.0,417.0,10,4096
233,233,0.06466119999822695,69.0,419.0,10,4096
234,234,0.06499679999251384,69.0,421.0,10,4096
235,235,0.06531710000126623,69.0,423.0,10,4096
236,236,0.06561169998894911,69.0,424.0,10,4096
237,237,0.06588759999431204,69.0,425.0,10,4096
238,238,0.0661608999944292,69.0,426.0,10,4096
239,239,0.06648689998837654,69.0,428.0,10,4096
240,240,0.06680980000237469,69.0,430.0,10,4096
241,241,0.06713339999259915,69.0,432.0,10,4096
242,242,0.06745829999272246,69.0,434.0,10,4096
243,243,0.06778569999733008,69.0,436.0,10,4096
244,244,0.06806449999567121,69.0,437.0,10,4096
245,245,0.06834269998944364,69.0,438.0,10,4096
246,246,0.06867629999760538,69.0,440.0,10,4096
247,247,0.0690100999927381,69.0,442.0,10,4096
248,248,0.06929319999471772,69.0,443.0,10,4096
249,249,0.06962549999298062,69.0,445.0,10,4096
250,250,0.06995710000046529,69.0,447.0,10,4096
251,251,0.0702434999984689,69.0,448.0,10,4096
252,252,0.07053349999478087,69.0,449.0,10,4096
253,253,0.07086890000209678,69.0,451.0,10,4096
254,254,0.07115439999324735,69.0,452.0,10,4096
255,255,0.07153069999185391,69.0,454.0,10,4096
256,256,0.07185290000052191,69.0,455.0,10,4096
257,257,0.07219749999057967,69.0,457.0,10,4096
258,258,0.07249189999129158,69.0,458.0,10,4096
259,259,0.07283509999979287,67.0,460.0,10,4096
260,260,0.07312839999212883,67.0,461.0,10,4096
261,261,0.07347129999834578,67.0,463.0,10,4096
262,262,0.07381159999931697,69.0,465.0,10,4096
263,263,0.07415380000020377,69.0,467.0,10,4096
264,264,0.0745077999890782,69.0,469.0,10,4096
265,265,0.07485900000028778,69.0,471.0,10,4096
266,266,0.07552410000062082,69.0,473.0,10,4096
267,267,0.07590709999203682,69.0,475.0,10,4096
268,268,0.07626010000240058,69.0,477.0,10,4096
269,269,0.07661360000201967,69.0,479.0,10,4096
270,270,0.0769698999938555,70.0,481.0,10,4096
271,271,0.07732149999355897,70.0,483.0,10,4096
272,272,0.07767749999766238,70.0,485.0,10,4096
273,273,0.07803109999804292,70.0,487.0,10,4096
274,274,0.07838419999461621,70.0,489.0,10,4096
275,275,0.07869100000243634,70.0,490.0,10,4096
276,276,0.07904620000044815,70.0,492.0,10,4096
277,277,0.07939889999397565,70.0,494.0,10,4096
278,278,0.07975589999114163,70.0,496.0,10,4096
279,279,0.0801147000020137,69.0,498.0,10,4096
280,280,0.0804805999941891,68.0,500.0,10,4096
281,281,0.08079459999862593,68.0,501.0,10,4096
282,282,0.08111519999511074,68.0,502.0,10,4096
283,283,0.08150289999321103,68.0,504.0,10,4096
284,284,0.08188769999833312,68.0,506.0,10,4096
285,285,0.08226959999592509,67.0,508.0,10,4096
286,286,0.08266569999977946,68.0,510.0,10,4096
287,287,0.08307759999297559,68.0,512.0,10,4096
288,288,0.08347399999911431,69.0,514.0,10,4096
289,289,0.08387139999831561,69.0,516.0,10,4096
290,290,0.08426699999836273,69.0,518.0,10,4096
291,291,0.08485590000054799,69.0,519.0,10,4096
292,292,0.08525269999518059,69.0,521.0,10,4096
293,293,0.0855955000006361,69.0,522.0,10,4096
294,294,0.08605440000246745,69.0,524.0,10,4096
295,295,0.08726539999770466,68.0,526.0,10,4096
296,296,0.08855809998931363,68.0,528.0,10,4096
297,297,0.08935789999668486,68.0,529.0,10,4096
298,298,0.0901255999924615,68.0,531.0,10,4096
299,299,0.09055029999581166,68.0,533.0,10,4096
300,300,0.09157389999018051,68.0,535.0,10,4096
301,301,0.09285819999058731,68.0,537.0,10,4096
302,302,0.0938486999948509,68.0,539.0,10,4096
303,303,0.09433609999541659,68.0,541.0,10,4096
304,304,0.09478179999860004,68.0,543.0,10,4096
305,305,0.09531599999172613,68.0,545.0,10,4096
306,306,0.09666899999137968,69.0,547.0,10,4096
307,307,0.09744779999891762,68.0,549.0,10,4096
308,308,0.09791959999711253,68.0,551.0,10,4096
309,309,0.09832989999267738,68.0,553.0,10,4096
310,310,0.09878679999383166,68.0,555.0,10,4096
311,311,0.09923449999769218,68.0,557.0,10,4096
312,312,0.09979329998895992,68.0,559.0,10,4096
313,313,0.1007192999968538,68.0,561.0,10,4096
314,314,0.10200410000106785,67.0,563.0,10,4096
315,315,0.10311159999400843,67.0,565.0,10,4096
316,316,0.10409749999234919,67.0,567.0,10,4096
317,317,0.10501040000235662,67.0,569.0,10,4096
318,318,0.105815499991877,67.0,571.0,10,4096
319,319,0.10666979999223258,67.0,572.0,10,4096
320,320,0.1070871999982046,67.0,573.0,10,4096
321,321,0.10816550000163261,67.0,575.0,10,4096
322,322,0.1095770999963861,67.0,577.0,10,4096
323,323,0.11078449999331497,67.0,578.0,10,4096
324,324,0.11202739999862388,67.0,579.0,10,4096
325,325,0.11312889998953324,69.0,581.0,10,4096
326,326,0.11419779999414459,70.0,583.0,10,4096
327,327,0.11547540000174195,70.0,585.0,10,4096
328,328,0.11695039999904111,70.0,587.0,10,4096
329,329,0.11844269999710377,70.0,589.0,10,4096
330,330,0.11998550000134856,70.0,591.0,10,4096
331,331,0.12146559999382589,70.0,593.0,10,4096
332,332,0.12263319999328814,71.0,595.0,10,4096
333,333,0.12340349999431055,71.0,596.0,10,4096
334,334,0.12413189999642782,71.0,597.0,10,4096
335,335,0.12496109999483451,71.0,599.0,10,4096
336,336,0.12577659999078605,71.0,601.0,10,4096
337,337,0.1266153999895323,71.0,603.0,10,4096
338,338,0.1273466999991797,71.0,604.0,10,4096
339,339,0.12806239999190439,71.0,605.0,10,4096
340,340,0.1287707000010414,71.0,606.0,10,4096
341,341,0.1295930999913253,71.0,608.0,10,4096
342,342,0.13032349999411963,71.0,609.0,10,4096
343,343,0.13114269998914097,71.0,611.0,10,4096
344,344,0.1318594999902416,71.0,612.0,10,4096
345,345,0.13238159999309573,71.0,614.0,10,4096
346,346,0.13284759999078233,71.0,615.0,10,4096
347,347,0.13338249998923857,71.0,617.0,10,4096
348,348,0.13415359999635257,71.0,618.0,10,4096
349,349,0.13466369999514427,71.0,620.0,10,4096
350,350,0.13512909998826217,71.0,622.0,10,4096
351,351,0.13561449998815078,71.0,624.0,10,4096
352,352,0.136116800000309,71.0,626.0,10,4096
353,353,0.1366273000021465,71.0,628.0,10,4096
354,354,0.1371305999928154,70.0,630.0,10,4096
355,355,0.13769269999465905,69.0,632.0,10,4096
356,356,0.13829969998914748,69.0,634.0,10,4096
357,357,0.1392858999897726,69.0,636.0,10,4096
358,358,0.13988059999246616,69.0,637.0,10,4096
359,359,0.140381699995487,69.0,638.0,10,4096
360,360,0.14094979999936186,69.0,640.0,10,4096
361,361,0.14145489998918492,69.0,641.0,10,4096
362,362,0.14203170000109822,69.0,643.0,10,4096
363,363,0.14257650000217836,69.0,645.0,10,4096
364,364,0.14306599998963065,69.0,647.0,10,4096
365,365,0.14359690000128467,69.0,649.0,10,4096
366,366,0.1445108999905642,69.0,650.0,10,4096
367,367,0.14548999999533407,69.0,652.0,10,4096
368,368,0.14603160000115167,69.0,654.0,10,4096
369,369,0.14782639998884406,69.0,656.0,10,4096
370,370,0.14850409999780823,69.0,658.0,10,4096
371,371,0.14901409999583848,69.0,660.0,10,4096
372,372,0.14952149998862296,69.0,662.0,10,4096
373,373,0.15001709999341983,69.0,664.0,10,4096
374,374,0.15051399999356363,69.0,666.0,10,4096
375,375,0.15100449998863041,70.0,668.0,10,4096
376,376,0.1515019999933429,69.0,670.0,10,4096
377,377,0.15199839998967946,69.0,672.0,10,4096
378,378,0.15245059999870136,69.0,673.0,10,4096
379,379,0.15294349999749102,69.0,675.0,10,4096
380,380,0.15344290000211913,69.0,677.0,10,4096
381,381,0.15390049999405164,69.0,678.0,10,4096
382,382,0.1543621000018902,69.0,679.0,10,4096
383,383,0.1548724000022048,69.0,681.0,10,4096
384,384,0.15541589999338612,69.0,683.0,10,4096
