,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,19.0,8000,3.25424369997927,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4]",True,8000,0.75,4096
1,4096,2.0,2160274,1284.1215069999744,"[3.0, 7.0, 10.0, 12.0, 15.0, 1.0, 1.0, 14.0, 5.0, 13.0, 0.0, 13.0, 6.0, 4.0, 2.0, 8.0]",True,8000,0.75,4096
