,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
85,85,371.417885199975,2.0,688090.0,True,8000,0.75,4096
86,86,376.2316510999808,2.0,696091.0,True,8000,0.75,4096
87,87,381.07416169997305,2.0,704092.0,True,8000,0.75,4096
88,88,385.8404899999732,2.0,712093.0,True,8000,0.75,4096
89,89,390.5691883999971,2.0,720094.0,True,8000,0.75,4096
90,90,395.30483509998885,2.0,728095.0,True,8000,0.75,4096
91,91,400.0444939999725,2.0,736096.0,True,8000,0.75,4096
92,92,404.7970430999994,2.0,744097.0,True,8000,0.75,4096
93,93,409.62894719999167,2.0,752098.0,True,8000,0.75,4096
94,94,414.2948136999912,2.0,760099.0,True,8000,0.75,4096
95,95,419.0713582999888,2.0,768100.0,True,8000,0.75,4096
96,96,423.8803041999927,2.0,776101.0,True,8000,0.75,4096
97,97,428.65429829998175,2.0,784102.0,True,8000,0.75,4096
98,98,433.45489969998016,2.0,792103.0,True,8000,0.75,4096
99,99,438.01844109999365,2.0,800104.0,True,8000,0.75,4096
100,100,442.66240729999845,2.0,808105.0,True,8000,0.75,4096
101,101,447.2146007999836,2.0,816106.0,True,8000,0.75,4096
102,102,451.79896719998214,2.0,824107.0,True,8000,0.75,4096
103,103,456.54680009998265,2.0,832108.0,True,8000,0.75,4096
104,104,461.40229939998244,2.0,840109.0,True,8000,0.75,4096
105,105,465.9070866999973,2.0,848110.0,True,8000,0.75,4096
106,106,470.65194289997453,2.0,856111.0,True,8000,0.75,4096
107,107,475.43126739998115,2.0,864112.0,True,8000,0.75,4096
108,108,480.1720144999854,2.0,872113.0,True,8000,0.75,4096
109,109,485.09054839998134,2.0,880114.0,True,8000,0.75,4096
110,110,489.8730969999742,2.0,888115.0,True,8000,0.75,4096
111,111,494.6300285999896,2.0,896116.0,True,8000,0.75,4096
112,112,499.5870822999859,2.0,904117.0,True,8000,0.75,4096
113,113,504.3518641999981,2.0,912118.0,True,8000,0.75,4096
114,114,509.29923519998556,2.0,920119.0,True,8000,0.75,4096
115,115,514.1565161999897,2.0,928120.0,True,8000,0.75,4096
116,116,519.0140901999839,2.0,936121.0,True,8000,0.75,4096
117,117,523.9558706999815,2.0,944122.0,True,8000,0.75,4096
118,118,528.945737699978,2.0,952123.0,True,8000,0.75,4096
119,119,533.8167991999944,2.0,960124.0,True,8000,0.75,4096
120,120,538.6302328999736,2.0,968125.0,True,8000,0.75,4096
121,121,543.5196936999855,2.0,976126.0,True,8000,0.75,4096
122,122,548.4337213999825,2.0,984127.0,True,8000,0.75,4096
123,123,553.4575058999762,2.0,992128.0,True,8000,0.75,4096
124,124,558.4468081999803,2.0,1000129.0,True,8000,0.75,4096
125,125,563.6053974999813,2.0,1008130.0,True,8000,0.75,4096
126,126,568.9773198999756,2.0,1016131.0,True,8000,0.75,4096
127,127,574.1481124999991,2.0,1024132.0,True,8000,0.75,4096
128,128,579.4098089999752,2.0,1032133.0,True,8000,0.75,4096
129,129,584.5960206999735,2.0,1040134.0,True,8000,0.75,4096
130,130,589.5639722999767,2.0,1048135.0,True,8000,0.75,4096
131,131,594.6819645999931,2.0,1056136.0,True,8000,0.75,4096
132,132,599.841012799996,2.0,1064137.0,True,8000,0.75,4096
133,133,604.9843931999931,2.0,1072138.0,True,8000,0.75,4096
134,134,610.444597499998,2.0,1080139.0,True,8000,0.75,4096
135,135,615.7158533999755,2.0,1088140.0,True,8000,0.75,4096
136,136,620.8923639999994,2.0,1096141.0,True,8000,0.75,4096
137,137,626.1993965999864,2.0,1104142.0,True,8000,0.75,4096
138,138,631.2671231999993,2.0,1112143.0,True,8000,0.75,4096
139,139,636.4941589999944,2.0,1120144.0,True,8000,0.75,4096
140,140,641.9017897999729,2.0,1128145.0,True,8000,0.75,4096
141,141,647.1509908999724,2.0,1136146.0,True,8000,0.75,4096
142,142,652.3486252999865,2.0,1144147.0,True,8000,0.75,4096
143,143,657.5528897999902,2.0,1152148.0,True,8000,0.75,4096
144,144,662.8224094999896,2.0,1160149.0,True,8000,0.75,4096
145,145,667.9281293999811,2.0,1168150.0,True,8000,0.75,4096
146,146,673.1196372999984,2.0,1176151.0,True,8000,0.75,4096
147,147,678.3369446999859,2.0,1184152.0,True,8000,0.75,4096
148,148,683.5657016999903,2.0,1192153.0,True,8000,0.75,4096
149,149,688.8125893999822,2.0,1200154.0,True,8000,0.75,4096
150,150,693.8867266999732,2.0,1208155.0,True,8000,0.75,4096
151,151,698.9961488999834,2.0,1216156.0,True,8000,0.75,4096
152,152,704.1287421999732,2.0,1224157.0,True,8000,0.75,4096
153,153,709.2855004000012,2.0,1232158.0,True,8000,0.75,4096
154,154,714.3481766999757,2.0,1240159.0,True,8000,0.75,4096
155,155,719.3863987999794,2.0,1248160.0,True,8000,0.75,4096
156,156,724.2970876999898,2.0,1256161.0,True,8000,0.75,4096
157,157,729.2183282999904,2.0,1264162.0,True,8000,0.75,4096
158,158,734.3148095999786,2.0,1272163.0,True,8000,0.75,4096
159,159,739.2501496999757,2.0,1280164.0,True,8000,0.75,4096
160,160,744.3287182999775,2.0,1288165.0,True,8000,0.75,4096
161,161,749.2565147999849,2.0,1296166.0,True,8000,0.75,4096
162,162,754.0451904999791,2.0,1304167.0,True,8000,0.75,4096
163,163,759.0921182999737,2.0,1312168.0,True,8000,0.75,4096
164,164,763.916591199988,2.0,1320169.0,True,8000,0.75,4096
165,165,768.92415169999,2.0,1328170.0,True,8000,0.75,4096
166,166,773.6454580999853,2.0,1336171.0,True,8000,0.75,4096
167,167,778.5967175999831,2.0,1344172.0,True,8000,0.75,4096
168,168,783.4051096999901,2.0,1352173.0,True,8000,0.75,4096
169,169,788.2768781999766,2.0,1360174.0,True,8000,0.75,4096
170,170,793.1018935999891,2.0,1368175.0,True,8000,0.75,4096
171,171,797.8983900999883,2.0,1376176.0,True,8000,0.75,4096
172,172,802.8585866999929,2.0,1384177.0,True,8000,0.75,4096
173,173,807.7015671999834,2.0,1392178.0,True,8000,0.75,4096
174,174,812.7470668999886,2.0,1400179.0,True,8000,0.75,4096
175,175,817.7329475999868,2.0,1408180.0,True,8000,0.75,4096
176,176,822.7427520999918,2.0,1416181.0,True,8000,0.75,4096
177,177,827.595860899979,2.0,1424182.0,True,8000,0.75,4096
178,178,832.4557903999812,2.0,1432183.0,True,8000,0.75,4096
179,179,837.3029878999805,2.0,1440184.0,True,8000,0.75,4096
180,180,842.1880719999899,2.0,1448185.0,True,8000,0.75,4096
181,181,847.1776275000011,2.0,1456186.0,True,8000,0.75,4096
182,182,852.1561628999771,2.0,1464187.0,True,8000,0.75,4096
183,183,857.0199493999826,2.0,1472188.0,True,8000,0.75,4096
184,184,861.9467417999986,2.0,1480189.0,True,8000,0.75,4096
185,185,867.4272806999797,2.0,1488190.0,True,8000,0.75,4096
186,186,872.4909506999829,2.0,1496191.0,True,8000,0.75,4096
187,187,877.5798110999749,2.0,1504192.0,True,8000,0.75,4096
188,188,882.5729797999957,2.0,1512193.0,True,8000,0.75,4096
189,189,887.5676847999857,2.0,1520194.0,True,8000,0.75,4096
190,190,892.4054177999787,2.0,1528195.0,True,8000,0.75,4096
191,191,897.3166029999848,2.0,1536196.0,True,8000,0.75,4096
192,192,902.3424955999944,2.0,1544197.0,True,8000,0.75,4096
193,193,907.3326210999803,2.0,1552198.0,True,8000,0.75,4096
194,194,912.2893524999963,2.0,1560199.0,True,8000,0.75,4096
195,195,917.3330777999945,2.0,1568200.0,True,8000,0.75,4096
196,196,922.3285003999772,2.0,1576201.0,True,8000,0.75,4096
197,197,927.2663656999939,2.0,1584202.0,True,8000,0.75,4096
198,198,932.1220426999789,2.0,1592203.0,True,8000,0.75,4096
199,199,937.0440549999767,2.0,1600204.0,True,8000,0.75,4096
200,200,941.9853910999955,2.0,1608205.0,True,8000,0.75,4096
201,201,946.781390499993,2.0,1616206.0,True,8000,0.75,4096
202,202,951.5692798999953,2.0,1624207.0,True,8000,0.75,4096
203,203,956.4611798999831,2.0,1632208.0,True,8000,0.75,4096
204,204,961.2433002999751,2.0,1640209.0,True,8000,0.75,4096
205,205,966.1297035999887,2.0,1648210.0,True,8000,0.75,4096
206,206,971.1107917999907,2.0,1656211.0,True,8000,0.75,4096
207,207,975.9075451999961,2.0,1664212.0,True,8000,0.75,4096
208,208,980.6673149999988,2.0,1672213.0,True,8000,0.75,4096
209,209,985.4661693999951,2.0,1680214.0,True,8000,0.75,4096
210,210,990.4674852999742,2.0,1688215.0,True,8000,0.75,4096
211,211,995.4562113999855,2.0,1696216.0,True,8000,0.75,4096
212,212,1000.4351082999783,2.0,1704217.0,True,8000,0.75,4096
213,213,1005.4286111999827,2.0,1712218.0,True,8000,0.75,4096
214,214,1010.4009635999973,2.0,1720219.0,True,8000,0.75,4096
215,215,1015.4249178999744,2.0,1728220.0,True,8000,0.75,4096
216,216,1020.4805929999857,2.0,1736221.0,True,8000,0.75,4096
217,217,1025.4848438999907,2.0,1744222.0,True,8000,0.75,4096
218,218,1030.534810299985,2.0,1752223.0,True,8000,0.75,4096
219,219,1035.673212499998,2.0,1760224.0,True,8000,0.75,4096
220,220,1040.663085099979,2.0,1768225.0,True,8000,0.75,4096
221,221,1045.778685199999,2.0,1776226.0,True,8000,0.75,4096
222,222,1050.7844587999862,2.0,1784227.0,True,8000,0.75,4096
223,223,1055.9727915999829,2.0,1792228.0,True,8000,0.75,4096
224,224,1061.1605511999805,2.0,1800229.0,True,8000,0.75,4096
225,225,1066.3424508999742,2.0,1808230.0,True,8000,0.75,4096
226,226,1071.4455964999797,2.0,1816231.0,True,8000,0.75,4096
227,227,1076.4156472999894,2.0,1824232.0,True,8000,0.75,4096
228,228,1081.4304484999739,2.0,1832233.0,True,8000,0.75,4096
229,229,1086.5437478999957,2.0,1840234.0,True,8000,0.75,4096
230,230,1091.6957033999788,2.0,1848235.0,True,8000,0.75,4096
231,231,1096.717577399977,2.0,1856236.0,True,8000,0.75,4096
232,232,1101.8352492999984,2.0,1864237.0,True,8000,0.75,4096
233,233,1106.694033399981,2.0,1872238.0,True,8000,0.75,4096
234,234,1111.8299774999905,2.0,1880239.0,True,8000,0.75,4096
235,235,1116.9462720999727,2.0,1888240.0,True,8000,0.75,4096
236,236,1122.0061032999947,2.0,1896241.0,True,8000,0.75,4096
237,237,1127.1236127999728,2.0,1904242.0,True,8000,0.75,4096
238,238,1132.1562394999783,2.0,1912243.0,True,8000,0.75,4096
239,239,1137.1327854999981,2.0,1920244.0,True,8000,0.75,4096
240,240,1142.1336172999872,2.0,1928245.0,True,8000,0.75,4096
241,241,1147.21216179998,2.0,1936246.0,True,8000,0.75,4096
242,242,1152.2677993999969,2.0,1944247.0,True,8000,0.75,4096
243,243,1157.1369739999936,2.0,1952248.0,True,8000,0.75,4096
244,244,1162.1888818999869,2.0,1960249.0,True,8000,0.75,4096
245,245,1167.2251048999897,2.0,1968250.0,True,8000,0.75,4096
246,246,1172.152129999973,2.0,1976251.0,True,8000,0.75,4096
247,247,1177.1134041999758,2.0,1984252.0,True,8000,0.75,4096
248,248,1181.9799349999812,2.0,1992253.0,True,8000,0.75,4096
249,249,1186.7777104999986,2.0,2000254.0,True,8000,0.75,4096
250,250,1191.6022140999848,2.0,2008255.0,True,8000,0.75,4096
251,251,1196.2994580999948,2.0,2016256.0,True,8000,0.75,4096
252,252,1201.2200912999979,2.0,2024257.0,True,8000,0.75,4096
253,253,1206.0748955999734,2.0,2032258.0,True,8000,0.75,4096
254,254,1210.8704740999965,2.0,2040259.0,True,8000,0.75,4096
255,255,1215.701335299993,2.0,2048260.0,True,8000,0.75,4096
256,256,1220.6171640999964,2.0,2056261.0,True,8000,0.75,4096
257,257,1225.8277712999843,2.0,2064262.0,True,8000,0.75,4096
258,258,1230.6545214999933,2.0,2072263.0,True,8000,0.75,4096
259,259,1235.4902994000004,2.0,2080264.0,True,8000,0.75,4096
260,260,1240.4341767999867,2.0,2088265.0,True,8000,0.75,4096
261,261,1245.3241544999764,2.0,2096266.0,True,8000,0.75,4096
262,262,1250.10801299999,2.0,2104267.0,True,8000,0.75,4096
263,263,1254.9495009999955,2.0,2112268.0,True,8000,0.75,4096
264,264,1259.9529668999894,2.0,2120269.0,True,8000,0.75,4096
265,265,1264.806642199983,2.0,2128270.0,True,8000,0.75,4096
266,266,1269.5559821999923,2.0,2136271.0,True,8000,0.75,4096
267,267,1274.3964112999965,2.0,2144272.0,True,8000,0.75,4096
268,268,1279.2950708999997,2.0,2152273.0,True,8000,0.75,4096
269,269,1284.1215069999744,2.0,2160274.0,True,8000,0.75,4096
