,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,19.0,0,0.0017029999871738255,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4]",12,4096,0
1,4096,1.0,1108,1.043216799997026,"[6, 3, 11, 14, 12, 4, 1, 4, 13, 9, 2, 15, 10, 7, 5, 0]",12,4096,0
2,0,16.0,1108,1.066731400002027,"[12, 15, 13, 12, 2, 9, 2, 7, 7, 1, 7, 10, 12, 12, 0, 5]",12,4096,1
3,4096,1.0,2381,3.575462899985723,"[8, 3, 7, 15, 2, 9, 13, 6, 4, 1, 11, 0, 12, 10, 2, 5]",12,4096,1
4,0,15.0,2381,3.604528500000015,"[2, 2, 9, 1, 15, 12, 2, 9, 0, 4, 13, 14, 11, 4, 11, 10]",12,4096,2
5,4096,2.0,3575,7.039712099998724,"[5, 2, 9, 6, 14, 2, 2, 13, 8, 3, 12, 15, 11, 4, 1, 10]",12,4096,2
6,0,9.0,3575,7.07628909999039,"[11, 0, 10, 7, 9, 13, 2, 10, 6, 10, 14, 0, 0, 15, 9, 12]",12,4096,3
7,4096,2.0,4432,10.773305799986701,"[11, 8, 1, 7, 9, 13, 2, 0, 6, 10, 14, 5, 3, 15, 9, 12]",12,4096,3
8,0,18.0,4432,10.819190999987768,"[10, 2, 4, 12, 9, 12, 3, 7, 12, 11, 4, 9, 11, 7, 8, 3]",12,4096,4
9,4096,2.0,5220,14.377737699978752,"[10, 2, 4, 1, 8, 12, 14, 7, 13, 15, 6, 8, 11, 0, 8, 3]",12,4096,4
10,0,17.0,5220,14.42625349998707,"[11, 7, 11, 12, 2, 5, 10, 2, 12, 11, 3, 0, 4, 0, 12, 0]",12,4096,5
11,4096,2.0,6098,18.98507999998401,"[3, 6, 12, 12, 1, 5, 13, 2, 10, 15, 11, 0, 4, 9, 7, 14]",12,4096,5
12,0,12.0,6098,19.03979859998799,"[7, 4, 5, 11, 0, 14, 5, 11, 14, 7, 12, 2, 15, 10, 0, 10]",12,4096,6
13,4096,2.0,6809,23.079943599994294,"[7, 4, 0, 11, 13, 3, 5, 8, 12, 1, 12, 2, 9, 6, 14, 10]",12,4096,6
14,0,17.0,6809,23.15632629999891,"[12, 14, 2, 14, 4, 6, 11, 13, 3, 4, 2, 8, 9, 8, 6, 9]",12,4096,7
15,4096,3.0,7462,27.443047899985686,"[12, 5, 7, 14, 4, 6, 10, 13, 15, 3, 8, 2, 9, 1, 13, 0]",12,4096,7
16,0,15.0,7462,27.503241499973228,"[7, 2, 2, 6, 3, 2, 14, 7, 2, 12, 13, 6, 1, 10, 10, 0]",12,4096,8
17,4096,1.0,8173,32.533848499995656,"[9, 2, 4, 11, 8, 3, 13, 7, 14, 12, 15, 6, 1, 5, 10, 0]",12,4096,8
18,0,15.0,8173,32.60240730000078,"[2, 6, 10, 11, 9, 3, 14, 11, 7, 15, 10, 15, 8, 2, 15, 4]",12,4096,9
19,4096,1.0,9128,40.332990800001426,"[2, 6, 12, 14, 0, 3, 13, 11, 7, 1, 10, 5, 9, 0, 15, 8]",12,4096,9
20,0,13.0,9128,40.41936790000182,"[0, 14, 9, 0, 5, 13, 13, 0, 4, 3, 4, 6, 5, 11, 8, 5]",12,4096,10
21,4096,2.0,9803,46.524929399980465,"[0, 14, 9, 2, 5, 13, 10, 0, 4, 12, 15, 6, 1, 11, 8, 5]",12,4096,10
22,0,10.0,9803,46.61326659997576,"[7, 12, 6, 8, 13, 5, 3, 5, 14, 3, 6, 8, 2, 2, 1, 0]",12,4096,11
23,4096,2.0,10889,56.99346769999829,"[7, 12, 6, 8, 13, 5, 3, 15, 10, 3, 6, 9, 2, 14, 1, 4]",12,4096,11
24,0,16.0,10889,57.10891029998311,"[9, 12, 7, 2, 5, 12, 6, 14, 15, 9, 10, 0, 0, 6, 12, 10]",12,4096,12
25,4096,1.0,11653,64.90290039998945,"[2, 4, 8, 13, 5, 1, 11, 1, 15, 9, 14, 0, 3, 6, 12, 10]",12,4096,12
