,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.020726499991724268,28.0,0.0,False,5000,0.25,4096
1,1,4.54883859999245,46.0,2.0,False,5000,0.25,4096
2,2,9.02862169999571,51.0,4.0,False,5000,0.25,4096
3,3,13.509462799993344,52.0,6.0,False,5000,0.25,4096
4,4,17.87567300000228,55.0,8.0,False,5000,0.25,4096
5,5,22.379882799999905,58.0,10.0,False,5000,0.25,4096
6,6,26.864298700005747,59.0,12.0,False,5000,0.25,4096
