,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,64.0,0,0.003180400002747774,"[38, 51, 28, 14, 42, 7, 60, 20, 38, 57, 18, 22, 10, 10, 23, 52, 35, 39, 23, 2, 21, 52, 1, 23, 43, 29, 37, 1, 63, 59, 20, 32, 11, 57, 21, 60, 43, 24, 48, 26, 58, 62, 41, 63, 27, 59, 15, 14, 61, 61, 46, 61, 50, 43, 54, 51, 63, 56, 2, 36, 50, 6, 20, 8]",geometric,6,0.99,0.001,5.999808218536019,6,4096
1,4096,3.0,4481,15.197592200012878,"[44, 14, 55, 29, 42, 35, 46, 15, 40, 28, 52, 22, 39, 8, 45, 13, 4, 63, 5, 0, 11, 21, 36, 20, 10, 43, 30, 33, 2, 9, 58, 51, 61, 48, 7, 19, 37, 12, 60, 6, 63, 9, 49, 59, 27, 50, 31, 57, 24, 41, 3, 16, 23, 56, 31, 34, 38, 26, 47, 25, 18, 54, 1, 62]",geometric,6,0.99,0.001,5.150112522434528,6,4096
