,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,24.0,500,0.03231150000647176,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",500,0.2,4096
1,4096,37.0,109220,10.137072099998477,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",500,0.2,4096
