,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
41,4096,0.0,38584,9.001081699999986,"[9, 3, 7, 3, 8, 5, 11, 1, 1, 1, 6, 8, 4, 2, 9, 10, 10, 1, 5, 4, 9, 4, 10, 11, 4, 3, 0, 10, 4, 7, 3, 5, 7, 5, 0, 11, 6, 7, 6, 11, 0, 2, 0, 0, 9, 4, 2, 7, 9, 10, 1, 0, 9, 9, 5, 11, 0, 2, 8, 3, 2, 3, 11, 8, 7, 11, 8, 9, 5, 9, 9, 4, 9, 4, 10, 2, 9, 8, 5, 6, 5, 1, 9, 8, 6, 3, 7, 5, 6, 6, 10, 6, 0, 2, 4, 11, 9, 4, 9, 8]",500,0.3,4096
42,0,18.0,500,0.09190960000000814,"[6, 3, 10, 7, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 1, 11, 4, 0, 11, 9, 5, 11, 8, 0, 10, 10, 9, 11, 11, 2, 11, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 11, 1, 9, 8, 9, 4, 1, 3, 11, 11, 6, 11, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 11, 1, 9, 3, 7, 6, 11, 8, 7, 4, 1, 4, 7, 9, 8, 11, 11, 11, 8, 0]",500,0.4,4096
43,1,8.0,1002,0.21483330000000933,"[10, 2, 3, 3, 3, 1, 10, 5, 0, 11, 4, 1, 8, 1, 5, 3, 5, 1, 11, 1, 11, 6, 2, 2, 6, 7, 6, 2, 2, 6, 2, 1, 6, 2, 4, 6, 1, 7, 1, 3, 3, 7, 10, 0, 11, 8, 5, 3, 5, 5, 8, 10, 11, 3, 7, 0, 5, 4, 2, 3, 7, 10, 10, 9, 10, 1, 7, 6, 0, 1, 6, 10, 10, 2, 1, 0, 6, 2, 5, 9, 7, 5, 6, 10, 5, 6, 4, 8, 2, 5, 8, 0, 4, 3, 8, 10, 10, 0, 3, 0]",500,0.4,4096
44,2,8.0,1503,0.377025500000002,"[10, 2, 3, 3, 3, 1, 10, 5, 0, 11, 4, 1, 8, 1, 5, 3, 5, 1, 11, 1, 11, 6, 2, 2, 6, 7, 6, 2, 2, 6, 2, 1, 6, 2, 4, 6, 1, 7, 1, 3, 3, 7, 10, 0, 11, 8, 5, 3, 5, 5, 8, 10, 11, 3, 7, 0, 5, 4, 2, 3, 7, 10, 10, 9, 10, 1, 7, 6, 0, 1, 6, 10, 10, 2, 1, 0, 6, 2, 5, 9, 7, 5, 6, 10, 5, 6, 4, 8, 2, 5, 8, 0, 4, 3, 8, 10, 10, 0, 3, 0]",500,0.4,4096
45,4,8.0,2505,0.6491126000000236,"[10, 2, 3, 3, 3, 1, 10, 5, 0, 11, 4, 1, 8, 1, 5, 3, 5, 1, 11, 1, 11, 6, 2, 2, 6, 7, 6, 2, 2, 6, 2, 1, 6, 2, 4, 6, 1, 7, 1, 3, 3, 7, 10, 0, 11, 8, 5, 3, 5, 5, 8, 10, 11, 3, 7, 0, 5, 4, 2, 3, 7, 10, 10, 9, 10, 1, 7, 6, 0, 1, 6, 10, 10, 2, 1, 0, 6, 2, 5, 9, 7, 5, 6, 10, 5, 6, 4, 8, 2, 5, 8, 0, 4, 3, 8, 10, 10, 0, 3, 0]",500,0.4,4096
46,8,6.0,4511,1.1999992000000361,"[6, 8, 7, 2, 8, 3, 8, 0, 7, 9, 1, 4, 11, 8, 7, 4, 10, 5, 11, 2, 7, 0, 2, 1, 8, 1, 2, 3, 2, 3, 0, 3, 6, 11, 5, 10, 6, 4, 9, 11, 9, 11, 10, 3, 3, 7, 9, 2, 8, 0, 8, 7, 10, 4, 0, 7, 5, 2, 11, 9, 11, 8, 4, 6, 4, 5, 5, 9, 3, 1, 11, 3, 10, 3, 1, 2, 6, 3, 4, 2, 1, 0, 3, 3, 9, 9, 7, 5, 9, 1, 5, 5, 1, 5, 8, 5, 11, 0, 10, 3]",500,0.4,4096
47,16,5.0,8520,2.3044477999999913,"[7, 11, 1, 9, 1, 2, 10, 10, 11, 2, 5, 0, 4, 7, 3, 7, 7, 2, 5, 9, 9, 4, 2, 2, 6, 9, 7, 5, 9, 6, 1, 4, 1, 4, 5, 0, 10, 1, 5, 2, 9, 4, 4, 7, 3, 8, 3, 1, 2, 4, 11, 9, 8, 4, 11, 6, 9, 8, 7, 5, 3, 8, 6, 7, 7, 1, 7, 5, 7, 3, 6, 0, 3, 11, 10, 6, 8, 1, 9, 0, 2, 5, 8, 7, 7, 0, 7, 10, 6, 8, 6, 10, 9, 3, 4, 2, 3, 8, 6, 2]",500,0.4,4096
48,32,4.0,16537,4.582887000000028,"[9, 4, 3, 3, 1, 3, 4, 6, 8, 10, 0, 7, 4, 7, 6, 5, 9, 5, 0, 10, 3, 0, 1, 10, 1, 2, 6, 8, 0, 10, 11, 6, 6, 4, 5, 9, 6, 6, 0, 3, 9, 2, 3, 3, 7, 7, 11, 3, 1, 8, 8, 4, 5, 11, 2, 11, 4, 6, 6, 1, 11, 5, 3, 0, 10, 1, 2, 5, 1, 3, 2, 5, 10, 4, 10, 8, 10, 3, 1, 6, 1, 9, 6, 7, 5, 5, 10, 9, 6, 10, 5, 11, 8, 2, 2, 11, 8, 0, 4, 4]",500,0.4,4096
49,64,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
50,128,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
51,256,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
52,512,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
53,1024,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
54,2048,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
55,4096,0.0,32573,8.16215010000002,"[10, 6, 9, 3, 9, 3, 4, 2, 1, 2, 5, 7, 2, 7, 1, 1, 9, 2, 0, 7, 7, 8, 10, 11, 6, 7, 6, 3, 3, 11, 2, 4, 10, 4, 11, 9, 5, 8, 5, 3, 7, 2, 0, 11, 6, 10, 11, 7, 2, 4, 11, 0, 0, 3, 0, 2, 8, 10, 7, 3, 0, 8, 3, 10, 0, 3, 4, 4, 9, 3, 5, 0, 2, 9, 1, 11, 2, 3, 1, 8, 8, 9, 4, 1, 5, 0, 10, 9, 3, 9, 10, 2, 1, 10, 3, 9, 11, 1, 5, 2]",500,0.4,4096
56,0,18.0,500,0.08686019999998962,"[6, 3, 10, 7, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 1, 11, 4, 0, 11, 9, 5, 11, 8, 0, 10, 10, 9, 11, 11, 2, 11, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 11, 1, 9, 8, 9, 4, 1, 3, 11, 11, 6, 11, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 11, 1, 9, 3, 7, 6, 11, 8, 7, 4, 1, 4, 7, 9, 8, 11, 11, 11, 8, 0]",500,0.5,4096
57,1,7.0,1002,0.20676009999999678,"[5, 11, 2, 10, 3, 6, 5, 0, 10, 6, 6, 8, 7, 0, 10, 1, 9, 7, 9, 11, 9, 9, 1, 6, 2, 6, 0, 0, 5, 3, 10, 7, 1, 2, 7, 0, 9, 1, 3, 10, 5, 6, 8, 9, 8, 8, 7, 4, 8, 6, 4, 3, 3, 5, 10, 0, 8, 6, 0, 0, 4, 1, 9, 1, 1, 1, 9, 4, 3, 5, 3, 5, 3, 0, 4, 1, 2, 11, 11, 10, 4, 4, 5, 2, 11, 5, 10, 1, 3, 5, 4, 6, 5, 8, 2, 6, 1, 11, 0, 6]",500,0.5,4096
58,2,7.0,1503,0.35113669999998365,"[5, 11, 2, 10, 3, 6, 5, 0, 10, 6, 6, 8, 7, 0, 10, 1, 9, 7, 9, 11, 9, 9, 1, 6, 2, 6, 0, 0, 5, 3, 10, 7, 1, 2, 7, 0, 9, 1, 3, 10, 5, 6, 8, 9, 8, 8, 7, 4, 8, 6, 4, 3, 3, 5, 10, 0, 8, 6, 0, 0, 4, 1, 9, 1, 1, 1, 9, 4, 3, 5, 3, 5, 3, 0, 4, 1, 2, 11, 11, 10, 4, 4, 5, 2, 11, 5, 10, 1, 3, 5, 4, 6, 5, 8, 2, 6, 1, 11, 0, 6]",500,0.5,4096
59,4,7.0,2505,0.616109100000017,"[5, 11, 2, 10, 3, 6, 5, 0, 10, 6, 6, 8, 7, 0, 10, 1, 9, 7, 9, 11, 9, 9, 1, 6, 2, 6, 0, 0, 5, 3, 10, 7, 1, 2, 7, 0, 9, 1, 3, 10, 5, 6, 8, 9, 8, 8, 7, 4, 8, 6, 4, 3, 3, 5, 10, 0, 8, 6, 0, 0, 4, 1, 9, 1, 1, 1, 9, 4, 3, 5, 3, 5, 3, 0, 4, 1, 2, 11, 11, 10, 4, 4, 5, 2, 11, 5, 10, 1, 3, 5, 4, 6, 5, 8, 2, 6, 1, 11, 0, 6]",500,0.5,4096
60,8,7.0,4509,1.0768921999999748,"[5, 11, 2, 10, 3, 6, 5, 0, 10, 6, 6, 8, 7, 0, 10, 1, 9, 7, 9, 11, 9, 9, 1, 6, 2, 6, 0, 0, 5, 3, 10, 7, 1, 2, 7, 0, 9, 1, 3, 10, 5, 6, 8, 9, 8, 8, 7, 4, 8, 6, 4, 3, 3, 5, 10, 0, 8, 6, 0, 0, 4, 1, 9, 1, 1, 1, 9, 4, 3, 5, 3, 5, 3, 0, 4, 1, 2, 11, 11, 10, 4, 4, 5, 2, 11, 5, 10, 1, 3, 5, 4, 6, 5, 8, 2, 6, 1, 11, 0, 6]",500,0.5,4096
61,16,3.0,8519,1.9694872999999689,"[0, 2, 2, 2, 6, 7, 8, 2, 5, 1, 3, 1, 4, 8, 4, 0, 6, 6, 9, 0, 0, 1, 8, 3, 10, 11, 11, 2, 1, 0, 9, 4, 10, 3, 9, 8, 1, 0, 11, 7, 3, 1, 3, 10, 4, 0, 8, 2, 8, 11, 8, 8, 0, 8, 11, 7, 6, 0, 2, 0, 7, 9, 5, 4, 11, 9, 8, 6, 9, 5, 4, 8, 10, 2, 4, 4, 7, 10, 2, 8, 7, 2, 9, 6, 0, 11, 2, 10, 3, 4, 10, 11, 7, 4, 8, 6, 9, 9, 6, 5]",500,0.5,4096
62,32,3.0,16535,3.748255400000005,"[0, 2, 2, 2, 6, 7, 8, 2, 5, 1, 3, 1, 4, 8, 4, 0, 6, 6, 9, 0, 0, 1, 8, 3, 10, 11, 11, 2, 1, 0, 9, 4, 10, 3, 9, 8, 1, 0, 11, 7, 3, 1, 3, 10, 4, 0, 8, 2, 8, 11, 8, 8, 0, 8, 11, 7, 6, 0, 2, 0, 7, 9, 5, 4, 11, 9, 8, 6, 9, 5, 4, 8, 10, 2, 4, 4, 7, 10, 2, 8, 7, 2, 9, 6, 0, 11, 2, 10, 3, 4, 10, 11, 7, 4, 8, 6, 9, 9, 6, 5]",500,0.5,4096
63,64,1.0,32569,7.354127800000015,"[5, 0, 10, 7, 6, 7, 8, 7, 5, 0, 4, 1, 9, 1, 7, 2, 6, 6, 9, 2, 6, 1, 11, 3, 4, 8, 8, 2, 1, 2, 2, 7, 10, 6, 7, 1, 9, 0, 7, 9, 10, 1, 1, 3, 4, 2, 3, 5, 8, 5, 0, 8, 6, 4, 11, 4, 1, 10, 11, 0, 10, 10, 3, 3, 7, 9, 11, 6, 10, 2, 5, 11, 2, 2, 3, 1, 7, 11, 4, 10, 3, 2, 9, 5, 1, 7, 5, 6, 7, 0, 8, 3, 3, 5, 9, 6, 4, 7, 0, 2]",500,0.5,4096
64,128,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
65,256,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
66,512,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
67,1024,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
68,2048,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
69,4096,0.0,37580,8.513357199999973,"[5, 0, 10, 3, 6, 4, 11, 10, 5, 0, 4, 11, 1, 1, 4, 0, 6, 10, 6, 2, 6, 1, 8, 3, 4, 8, 7, 2, 1, 0, 9, 4, 0, 6, 9, 7, 8, 7, 11, 11, 7, 7, 1, 3, 0, 2, 11, 2, 9, 11, 0, 6, 11, 4, 11, 7, 1, 9, 3, 6, 10, 9, 3, 2, 11, 9, 5, 5, 7, 5, 1, 11, 6, 8, 3, 3, 6, 4, 2, 11, 9, 2, 9, 5, 11, 9, 2, 4, 3, 0, 5, 8, 3, 2, 10, 1, 9, 7, 5, 2]",500,0.5,4096
70,0,18.0,1000,0.1756934000000001,"[6, 3, 10, 7, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 1, 11, 4, 0, 11, 9, 5, 11, 8, 0, 10, 10, 9, 11, 11, 2, 11, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 11, 1, 9, 8, 9, 4, 1, 3, 11, 11, 6, 11, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 11, 1, 9, 3, 7, 6, 11, 8, 7, 4, 1, 4, 7, 9, 8, 11, 11, 11, 8, 0]",1000,0.1,4096
71,1,8.0,2002,0.4081173000000149,"[10, 11, 8, 11, 5, 0, 1, 5, 4, 7, 0, 10, 3, 11, 0, 6, 4, 9, 3, 1, 6, 6, 10, 8, 5, 2, 4, 1, 9, 8, 6, 2, 9, 6, 6, 6, 9, 3, 6, 4, 3, 8, 3, 5, 4, 1, 0, 1, 5, 7, 9, 7, 11, 7, 0, 8, 9, 1, 5, 7, 9, 2, 5, 1, 3, 11, 1, 6, 3, 8, 7, 2, 9, 0, 3, 6, 9, 3, 11, 0, 2, 11, 10, 1, 2, 3, 5, 9, 3, 10, 7, 0, 6, 8, 3, 5, 7, 4, 1, 2]",1000,0.1,4096
72,2,8.0,3003,0.639185800000007,"[10, 11, 8, 11, 5, 0, 1, 5, 4, 7, 0, 10, 3, 11, 0, 6, 4, 9, 3, 1, 6, 6, 10, 8, 5, 2, 4, 1, 9, 8, 6, 2, 9, 6, 6, 6, 9, 3, 6, 4, 3, 8, 3, 5, 4, 1, 0, 1, 5, 7, 9, 7, 11, 7, 0, 8, 9, 1, 5, 7, 9, 2, 5, 1, 3, 11, 1, 6, 3, 8, 7, 2, 9, 0, 3, 6, 9, 3, 11, 0, 2, 11, 10, 1, 2, 3, 5, 9, 3, 10, 7, 0, 6, 8, 3, 5, 7, 4, 1, 2]",1000,0.1,4096
73,4,6.0,5006,1.0947431000000165,"[0, 2, 10, 3, 3, 1, 10, 9, 0, 1, 8, 7, 8, 9, 6, 3, 3, 1, 11, 7, 11, 6, 7, 2, 1, 7, 6, 2, 2, 8, 2, 1, 0, 9, 3, 7, 3, 7, 7, 10, 0, 11, 4, 0, 11, 4, 5, 11, 5, 10, 5, 6, 5, 3, 7, 6, 5, 3, 2, 8, 9, 2, 2, 9, 10, 1, 7, 6, 0, 1, 6, 10, 6, 8, 11, 0, 6, 9, 5, 10, 1, 5, 6, 6, 4, 6, 4, 8, 2, 5, 8, 11, 4, 2, 8, 10, 10, 11, 3, 0]",1000,0.1,4096
74,8,6.0,9010,2.012971900000025,"[0, 2, 10, 3, 3, 1, 10, 9, 0, 1, 8, 7, 8, 9, 6, 3, 3, 1, 11, 7, 11, 6, 7, 2, 1, 7, 6, 2, 2, 8, 2, 1, 0, 9, 3, 7, 3, 7, 7, 10, 0, 11, 4, 0, 11, 4, 5, 11, 5, 10, 5, 6, 5, 3, 7, 6, 5, 3, 2, 8, 9, 2, 2, 9, 10, 1, 7, 6, 0, 1, 6, 10, 6, 8, 11, 0, 6, 9, 5, 10, 1, 5, 6, 6, 4, 6, 4, 8, 2, 5, 8, 11, 4, 2, 8, 10, 10, 11, 3, 0]",1000,0.1,4096
75,16,6.0,17018,3.8248406999999816,"[0, 2, 10, 3, 3, 1, 10, 9, 0, 1, 8, 7, 8, 9, 6, 3, 3, 1, 11, 7, 11, 6, 7, 2, 1, 7, 6, 2, 2, 8, 2, 1, 0, 9, 3, 7, 3, 7, 7, 10, 0, 11, 4, 0, 11, 4, 5, 11, 5, 10, 5, 6, 5, 3, 7, 6, 5, 3, 2, 8, 9, 2, 2, 9, 10, 1, 7, 6, 0, 1, 6, 10, 6, 8, 11, 0, 6, 9, 5, 10, 1, 5, 6, 6, 4, 6, 4, 8, 2, 5, 8, 11, 4, 2, 8, 10, 10, 11, 3, 0]",1000,0.1,4096
76,32,5.0,33035,7.363446500000009,"[3, 5, 2, 1, 3, 9, 10, 5, 0, 9, 0, 10, 7, 9, 5, 11, 3, 1, 9, 7, 11, 1, 2, 1, 8, 7, 6, 2, 2, 6, 4, 1, 6, 2, 3, 7, 1, 7, 3, 3, 3, 11, 10, 4, 11, 8, 5, 11, 2, 5, 9, 10, 6, 10, 11, 6, 5, 3, 2, 8, 9, 2, 2, 9, 5, 7, 7, 6, 0, 1, 2, 10, 6, 2, 0, 0, 6, 11, 4, 10, 5, 5, 0, 6, 4, 2, 4, 8, 2, 4, 8, 11, 4, 3, 8, 9, 7, 0, 2, 0]",1000,0.1,4096
77,64,2.0,65070,14.496057300000018,"[0, 6, 5, 7, 4, 1, 10, 10, 9, 4, 9, 0, 5, 8, 5, 9, 3, 4, 5, 0, 2, 7, 11, 0, 10, 5, 2, 1, 11, 8, 1, 4, 9, 1, 5, 6, 10, 7, 1, 10, 0, 0, 5, 7, 6, 1, 5, 8, 10, 9, 2, 1, 10, 7, 2, 8, 3, 9, 4, 3, 3, 4, 5, 7, 8, 7, 4, 0, 11, 8, 2, 8, 3, 10, 8, 4, 7, 9, 6, 4, 4, 7, 2, 1, 3, 5, 11, 1, 8, 3, 2, 7, 5, 3, 9, 0, 5, 7, 8, 1]",1000,0.1,4096
78,128,0.0,103110,23.23038600000001,"[3, 8, 2, 2, 1, 9, 10, 9, 0, 9, 8, 9, 3, 9, 4, 11, 3, 5, 9, 7, 11, 6, 6, 1, 8, 6, 6, 10, 0, 7, 1, 7, 6, 10, 3, 3, 11, 6, 1, 3, 3, 11, 10, 4, 11, 8, 11, 4, 2, 1, 5, 6, 11, 10, 7, 6, 5, 3, 10, 8, 9, 2, 2, 9, 5, 1, 9, 11, 0, 1, 6, 9, 5, 8, 8, 4, 6, 6, 4, 10, 5, 5, 7, 11, 4, 6, 0, 0, 1, 3, 8, 11, 4, 3, 8, 0, 7, 7, 1, 2]",1000,0.1,4096
79,256,0.0,103110,23.23038600000001,"[3, 8, 2, 2, 1, 9, 10, 9, 0, 9, 8, 9, 3, 9, 4, 11, 3, 5, 9, 7, 11, 6, 6, 1, 8, 6, 6, 10, 0, 7, 1, 7, 6, 10, 3, 3, 11, 6, 1, 3, 3, 11, 10, 4, 11, 8, 11, 4, 2, 1, 5, 6, 11, 10, 7, 6, 5, 3, 10, 8, 9, 2, 2, 9, 5, 1, 9, 11, 0, 1, 6, 9, 5, 8, 8, 4, 6, 6, 4, 10, 5, 5, 7, 11, 4, 6, 0, 0, 1, 3, 8, 11, 4, 3, 8, 0, 7, 7, 1, 2]",1000,0.1,4096
80,512,0.0,103110,23.23038600000001,"[3, 8, 2, 2, 1, 9, 10, 9, 0, 9, 8, 9, 3, 9, 4, 11, 3, 5, 9, 7, 11, 6, 6, 1, 8, 6, 6, 10, 0, 7, 1, 7, 6, 10, 3, 3, 11, 6, 1, 3, 3, 11, 10, 4, 11, 8, 11, 4, 2, 1, 5, 6, 11, 10, 7, 6, 5, 3, 10, 8, 9, 2, 2, 9, 5, 1, 9, 11, 0, 1, 6, 9, 5, 8, 8, 4, 6, 6, 4, 10, 5, 5, 7, 11, 4, 6, 0, 0, 1, 3, 8, 11, 4, 3, 8, 0, 7, 7, 1, 2]",1000,0.1,4096
81,1024,0.0,103110,23.23038600000001,"[3, 8, 2, 2, 1, 9, 10, 9, 0, 9, 8, 9, 3, 9, 4, 11, 3, 5, 9, 7, 11, 6, 6, 1, 8, 6, 6, 10, 0, 7, 1, 7, 6, 10, 3, 3, 11, 6, 1, 3, 3, 11, 10, 4, 11, 8, 11, 4, 2, 1, 5, 6, 11, 10, 7, 6, 5, 3, 10, 8, 9, 2, 2, 9, 5, 1, 9, 11, 0, 1, 6, 9, 5, 8, 8, 4, 6, 6, 4, 10, 5, 5, 7, 11, 4, 6, 0, 0, 1, 3, 8, 11, 4, 3, 8, 0, 7, 7, 1, 2]",1000,0.1,4096
82,2048,0.0,103110,23.23038600000001,"[3, 8, 2, 2, 1, 9, 10, 9, 0, 9, 8, 9, 3, 9, 4, 11, 3, 5, 9, 7, 11, 6, 6, 1, 8, 6, 6, 10, 0, 7, 1, 7, 6, 10, 3, 3, 11, 6, 1, 3, 3, 11, 10, 4, 11, 8, 11, 4, 2, 1, 5, 6, 11, 10, 7, 6, 5, 3, 10, 8, 9, 2, 2, 9, 5, 1, 9, 11, 0, 1, 6, 9, 5, 8, 8, 4, 6, 6, 4, 10, 5, 5, 7, 11, 4, 6, 0, 0, 1, 3, 8, 11, 4, 3, 8, 0, 7, 7, 1, 2]",1000,0.1,4096
