,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
101,26,3.132074999999986,6.0,13529.0,500,0.2,4096
102,27,3.2392441999999733,6.0,14030.0,500,0.2,4096
103,28,3.346370400000012,6.0,14531.0,500,0.2,4096
104,29,3.452126499999963,6.0,15032.0,500,0.2,4096
105,30,3.558635699999968,6.0,15533.0,500,0.2,4096
106,31,3.6641475999999784,6.0,16034.0,500,0.2,4096
107,32,3.7712684999999624,6.0,16535.0,500,0.2,4096
108,33,3.8874840999999947,6.0,17036.0,500,0.2,4096
109,34,3.993801299999973,6.0,17537.0,500,0.2,4096
110,35,4.108558099999982,5.0,18039.0,500,0.2,4096
111,36,4.228756299999986,5.0,18540.0,500,0.2,4096
112,37,4.345401699999968,3.0,19042.0,500,0.2,4096
113,38,4.45145789999998,3.0,19543.0,500,0.2,4096
114,39,4.557853599999987,3.0,20044.0,500,0.2,4096
115,40,4.665614099999971,3.0,20545.0,500,0.2,4096
116,41,4.7746740000000045,3.0,21046.0,500,0.2,4096
117,42,4.880820599999993,3.0,21547.0,500,0.2,4096
118,43,4.987425799999983,3.0,22048.0,500,0.2,4096
119,44,5.094053999999971,3.0,22549.0,500,0.2,4096
120,45,5.200970999999981,3.0,23050.0,500,0.2,4096
121,46,5.309189500000002,3.0,23551.0,500,0.2,4096
122,47,5.415479299999959,2.0,24053.0,500,0.2,4096
123,48,5.52154029999997,2.0,24554.0,500,0.2,4096
124,49,5.630206399999963,2.0,25055.0,500,0.2,4096
125,50,5.738221099999976,2.0,25556.0,500,0.2,4096
126,51,5.871659499999964,2.0,26057.0,500,0.2,4096
127,52,6.003296799999987,2.0,26558.0,500,0.2,4096
128,53,6.112823899999967,2.0,27059.0,500,0.2,4096
129,54,6.218724299999963,2.0,27560.0,500,0.2,4096
130,55,6.326594099999966,2.0,28061.0,500,0.2,4096
131,56,6.432520000000011,2.0,28562.0,500,0.2,4096
132,57,6.543989399999987,2.0,29063.0,500,0.2,4096
133,58,6.6684004999999615,1.0,29565.0,500,0.2,4096
134,59,6.776308599999993,1.0,30066.0,500,0.2,4096
135,60,6.882099699999969,1.0,30567.0,500,0.2,4096
136,61,6.98877779999998,1.0,31068.0,500,0.2,4096
137,62,7.094992300000001,1.0,31569.0,500,0.2,4096
138,63,7.201786199999958,1.0,32070.0,500,0.2,4096
139,64,7.309827999999982,1.0,32571.0,500,0.2,4096
140,65,7.425477199999989,1.0,33072.0,500,0.2,4096
141,66,7.531886399999962,1.0,33573.0,500,0.2,4096
142,67,7.637920599999973,1.0,34074.0,500,0.2,4096
143,68,7.744106199999976,1.0,34575.0,500,0.2,4096
144,69,7.859583100000009,1.0,35076.0,500,0.2,4096
145,70,7.966654800000015,1.0,35577.0,500,0.2,4096
146,71,8.071967299999983,1.0,36078.0,500,0.2,4096
147,72,8.17851730000001,1.0,36579.0,500,0.2,4096
148,73,8.285639500000002,1.0,37080.0,500,0.2,4096
149,74,8.392684099999997,1.0,37581.0,500,0.2,4096
150,75,0.08647789999997713,1.0,38082.0,500,0.2,4096
151,76,0.2024731999999858,0.0,38584.0,500,0.2,4096
152,0,0.09209569999995892,18.0,500.0,500,0.3,4096
153,1,0.21139429999999493,8.0,1002.0,500,0.3,4096
154,2,0.33006539999996676,8.0,1503.0,500,0.3,4096
155,3,0.4466431999999827,8.0,2004.0,500,0.3,4096
156,4,0.5566862000000015,7.0,2506.0,500,0.3,4096
157,5,0.6719315999999935,7.0,3007.0,500,0.3,4096
158,6,0.7812038000000143,7.0,3508.0,500,0.3,4096
159,7,0.8875875999999607,7.0,4009.0,500,0.3,4096
160,8,0.9939630999999736,7.0,4510.0,500,0.3,4096
161,9,1.1121251000000143,5.0,5012.0,500,0.3,4096
162,10,1.2815241000000128,5.0,5513.0,500,0.3,4096
163,11,1.4425663999999756,4.0,6015.0,500,0.3,4096
164,12,1.5617548999999826,4.0,6516.0,500,0.3,4096
165,13,1.6906885999999872,4.0,7017.0,500,0.3,4096
166,14,1.8034536000000116,4.0,7518.0,500,0.3,4096
167,15,1.9110208999999827,4.0,8019.0,500,0.3,4096
168,16,2.018250299999977,4.0,8520.0,500,0.3,4096
169,17,2.133676699999967,4.0,9021.0,500,0.3,4096
170,18,2.2432392999999706,4.0,9522.0,500,0.3,4096
171,19,2.35782039999998,4.0,10023.0,500,0.3,4096
172,20,2.4756150999999704,4.0,10524.0,500,0.3,4096
173,21,2.5905212999999776,4.0,11025.0,500,0.3,4096
174,22,2.6967180999999982,4.0,11526.0,500,0.3,4096
175,23,2.803878499999996,4.0,12027.0,500,0.3,4096
176,24,2.915513799999985,4.0,12528.0,500,0.3,4096
177,25,3.0248611000000096,4.0,13029.0,500,0.3,4096
178,26,3.132074999999986,4.0,13530.0,500,0.3,4096
179,27,3.2392441999999733,4.0,14031.0,500,0.3,4096
180,28,3.346370400000012,4.0,14532.0,500,0.3,4096
181,29,3.452126499999963,4.0,15033.0,500,0.3,4096
182,30,3.558635699999968,4.0,15534.0,500,0.3,4096
183,31,3.6641475999999784,4.0,16035.0,500,0.3,4096
184,32,3.7712684999999624,4.0,16536.0,500,0.3,4096
185,33,3.8874840999999947,4.0,17037.0,500,0.3,4096
186,34,3.993801299999973,4.0,17538.0,500,0.3,4096
187,35,4.108558099999982,4.0,18039.0,500,0.3,4096
188,36,4.228756299999986,4.0,18540.0,500,0.3,4096
189,37,4.345401699999968,4.0,19041.0,500,0.3,4096
190,38,4.45145789999998,4.0,19542.0,500,0.3,4096
191,39,4.557853599999987,4.0,20043.0,500,0.3,4096
192,40,4.665614099999971,4.0,20544.0,500,0.3,4096
193,41,4.7746740000000045,4.0,21045.0,500,0.3,4096
194,42,4.880820599999993,4.0,21546.0,500,0.3,4096
195,43,4.987425799999983,4.0,22047.0,500,0.3,4096
196,44,5.094053999999971,4.0,22548.0,500,0.3,4096
197,45,5.200970999999981,4.0,23049.0,500,0.3,4096
198,46,5.309189500000002,4.0,23550.0,500,0.3,4096
199,47,5.415479299999959,3.0,24052.0,500,0.3,4096
200,48,5.52154029999997,2.0,24554.0,500,0.3,4096
201,49,5.630206399999963,2.0,25055.0,500,0.3,4096
202,50,5.738221099999976,2.0,25556.0,500,0.3,4096
203,51,5.871659499999964,2.0,26057.0,500,0.3,4096
204,52,6.003296799999987,2.0,26558.0,500,0.3,4096
205,53,6.112823899999967,2.0,27059.0,500,0.3,4096
206,54,6.218724299999963,2.0,27560.0,500,0.3,4096
207,55,6.326594099999966,2.0,28061.0,500,0.3,4096
208,56,6.432520000000011,2.0,28562.0,500,0.3,4096
209,57,6.543989399999987,2.0,29063.0,500,0.3,4096
210,58,6.6684004999999615,2.0,29564.0,500,0.3,4096
211,59,6.776308599999993,2.0,30065.0,500,0.3,4096
212,60,6.882099699999969,2.0,30566.0,500,0.3,4096
213,61,6.98877779999998,2.0,31067.0,500,0.3,4096
214,62,7.094992300000001,2.0,31568.0,500,0.3,4096
215,63,7.201786199999958,2.0,32069.0,500,0.3,4096
216,64,7.309827999999982,2.0,32570.0,500,0.3,4096
217,65,7.425477199999989,2.0,33071.0,500,0.3,4096
218,66,7.531886399999962,2.0,33572.0,500,0.3,4096
219,67,7.637920599999973,1.0,34074.0,500,0.3,4096
220,68,7.744106199999976,1.0,34575.0,500,0.3,4096
221,69,7.859583100000009,1.0,35076.0,500,0.3,4096
222,70,7.966654800000015,1.0,35577.0,500,0.3,4096
223,71,8.071967299999983,1.0,36078.0,500,0.3,4096
224,72,8.17851730000001,1.0,36579.0,500,0.3,4096
225,73,8.285639500000002,1.0,37080.0,500,0.3,4096
226,74,8.392684099999997,1.0,37581.0,500,0.3,4096
227,75,0.08647789999997713,1.0,38082.0,500,0.3,4096
228,76,0.2024731999999858,0.0,38584.0,500,0.3,4096
229,0,0.09209569999995892,18.0,500.0,500,0.4,4096
230,1,0.21139429999999493,8.0,1002.0,500,0.4,4096
231,2,0.33006539999996676,8.0,1503.0,500,0.4,4096
232,3,0.4466431999999827,8.0,2004.0,500,0.4,4096
233,4,0.5566862000000015,8.0,2505.0,500,0.4,4096
234,5,0.6719315999999935,7.0,3007.0,500,0.4,4096
235,6,0.7812038000000143,7.0,3508.0,500,0.4,4096
236,7,0.8875875999999607,7.0,4009.0,500,0.4,4096
237,8,0.9939630999999736,6.0,4511.0,500,0.4,4096
238,9,1.1121251000000143,6.0,5012.0,500,0.4,4096
239,10,1.2815241000000128,6.0,5513.0,500,0.4,4096
240,11,1.4425663999999756,6.0,6014.0,500,0.4,4096
241,12,1.5617548999999826,6.0,6515.0,500,0.4,4096
242,13,1.6906885999999872,5.0,7017.0,500,0.4,4096
243,14,1.8034536000000116,5.0,7518.0,500,0.4,4096
244,15,1.9110208999999827,5.0,8019.0,500,0.4,4096
245,16,2.018250299999977,5.0,8520.0,500,0.4,4096
246,17,2.133676699999967,5.0,9021.0,500,0.4,4096
247,18,2.2432392999999706,5.0,9522.0,500,0.4,4096
248,19,2.35782039999998,5.0,10023.0,500,0.4,4096
249,20,2.4756150999999704,5.0,10524.0,500,0.4,4096
250,21,2.5905212999999776,5.0,11025.0,500,0.4,4096
251,22,2.6967180999999982,5.0,11526.0,500,0.4,4096
252,23,2.803878499999996,5.0,12027.0,500,0.4,4096
253,24,2.915513799999985,5.0,12528.0,500,0.4,4096
254,25,3.0248611000000096,5.0,13029.0,500,0.4,4096
255,26,3.132074999999986,5.0,13530.0,500,0.4,4096
256,27,3.2392441999999733,5.0,14031.0,500,0.4,4096
257,28,3.346370400000012,5.0,14532.0,500,0.4,4096
258,29,3.452126499999963,4.0,15034.0,500,0.4,4096
259,30,3.558635699999968,4.0,15535.0,500,0.4,4096
260,31,3.6641475999999784,4.0,16036.0,500,0.4,4096
261,32,3.7712684999999624,4.0,16537.0,500,0.4,4096
262,33,3.8874840999999947,4.0,17038.0,500,0.4,4096
263,34,3.993801299999973,4.0,17539.0,500,0.4,4096
264,35,4.108558099999982,4.0,18040.0,500,0.4,4096
265,36,4.228756299999986,4.0,18541.0,500,0.4,4096
266,37,4.345401699999968,4.0,19042.0,500,0.4,4096
267,38,4.45145789999998,4.0,19543.0,500,0.4,4096
268,39,4.557853599999987,4.0,20044.0,500,0.4,4096
269,40,4.665614099999971,4.0,20545.0,500,0.4,4096
270,41,4.7746740000000045,4.0,21046.0,500,0.4,4096
271,42,4.880820599999993,4.0,21547.0,500,0.4,4096
272,43,4.987425799999983,4.0,22048.0,500,0.4,4096
273,44,5.094053999999971,4.0,22549.0,500,0.4,4096
274,45,5.200970999999981,4.0,23050.0,500,0.4,4096
275,46,5.309189500000002,3.0,23552.0,500,0.4,4096
276,47,5.415479299999959,3.0,24053.0,500,0.4,4096
277,48,5.52154029999997,3.0,24554.0,500,0.4,4096
278,49,5.630206399999963,3.0,25055.0,500,0.4,4096
279,50,5.738221099999976,2.0,25557.0,500,0.4,4096
280,51,5.871659499999964,2.0,26058.0,500,0.4,4096
281,52,6.003296799999987,2.0,26559.0,500,0.4,4096
282,53,6.112823899999967,2.0,27060.0,500,0.4,4096
283,54,6.218724299999963,2.0,27561.0,500,0.4,4096
284,55,6.326594099999966,2.0,28062.0,500,0.4,4096
285,56,6.432520000000011,2.0,28563.0,500,0.4,4096
286,57,6.543989399999987,2.0,29064.0,500,0.4,4096
287,58,6.6684004999999615,2.0,29565.0,500,0.4,4096
288,59,6.776308599999993,2.0,30066.0,500,0.4,4096
289,60,6.882099699999969,1.0,30568.0,500,0.4,4096
290,61,6.98877779999998,1.0,31069.0,500,0.4,4096
291,62,7.094992300000001,1.0,31570.0,500,0.4,4096
292,63,7.201786199999958,1.0,32071.0,500,0.4,4096
293,64,7.309827999999982,0.0,32573.0,500,0.4,4096
294,0,0.09209569999995892,18.0,500.0,500,0.5,4096
295,1,0.21139429999999493,7.0,1002.0,500,0.5,4096
296,2,0.33006539999996676,7.0,1503.0,500,0.5,4096
297,3,0.4466431999999827,7.0,2004.0,500,0.5,4096
298,4,0.5566862000000015,7.0,2505.0,500,0.5,4096
299,5,0.6719315999999935,7.0,3006.0,500,0.5,4096
300,6,0.7812038000000143,7.0,3507.0,500,0.5,4096
301,7,0.8875875999999607,7.0,4008.0,500,0.5,4096
302,8,0.9939630999999736,7.0,4509.0,500,0.5,4096
303,9,1.1121251000000143,7.0,5010.0,500,0.5,4096
304,10,1.2815241000000128,7.0,5511.0,500,0.5,4096
305,11,1.4425663999999756,7.0,6012.0,500,0.5,4096
306,12,1.5617548999999826,7.0,6513.0,500,0.5,4096
307,13,1.6906885999999872,5.0,7015.0,500,0.5,4096
308,14,1.8034536000000116,5.0,7516.0,500,0.5,4096
309,15,1.9110208999999827,3.0,8018.0,500,0.5,4096
310,16,2.018250299999977,3.0,8519.0,500,0.5,4096
311,17,2.133676699999967,3.0,9020.0,500,0.5,4096
312,18,2.2432392999999706,3.0,9521.0,500,0.5,4096
313,19,2.35782039999998,3.0,10022.0,500,0.5,4096
314,20,2.4756150999999704,3.0,10523.0,500,0.5,4096
315,21,2.5905212999999776,3.0,11024.0,500,0.5,4096
316,22,2.6967180999999982,3.0,11525.0,500,0.5,4096
317,23,2.803878499999996,3.0,12026.0,500,0.5,4096
318,24,2.915513799999985,3.0,12527.0,500,0.5,4096
319,25,3.0248611000000096,3.0,13028.0,500,0.5,4096
320,26,3.132074999999986,3.0,13529.0,500,0.5,4096
321,27,3.2392441999999733,3.0,14030.0,500,0.5,4096
322,28,3.346370400000012,3.0,14531.0,500,0.5,4096
323,29,3.452126499999963,3.0,15032.0,500,0.5,4096
324,30,3.558635699999968,3.0,15533.0,500,0.5,4096
325,31,3.6641475999999784,3.0,16034.0,500,0.5,4096
326,32,3.7712684999999624,3.0,16535.0,500,0.5,4096
327,33,3.8874840999999947,3.0,17036.0,500,0.5,4096
328,34,3.993801299999973,3.0,17537.0,500,0.5,4096
329,35,4.108558099999982,3.0,18038.0,500,0.5,4096
330,36,4.228756299999986,3.0,18539.0,500,0.5,4096
331,37,4.345401699999968,2.0,19041.0,500,0.5,4096
332,38,4.45145789999998,2.0,19542.0,500,0.5,4096
333,39,4.557853599999987,2.0,20043.0,500,0.5,4096
334,40,4.665614099999971,2.0,20544.0,500,0.5,4096
335,41,4.7746740000000045,2.0,21045.0,500,0.5,4096
336,42,4.880820599999993,2.0,21546.0,500,0.5,4096
337,43,4.987425799999983,2.0,22047.0,500,0.5,4096
338,44,5.094053999999971,2.0,22548.0,500,0.5,4096
339,45,5.200970999999981,2.0,23049.0,500,0.5,4096
340,46,5.309189500000002,2.0,23550.0,500,0.5,4096
341,47,5.415479299999959,2.0,24051.0,500,0.5,4096
342,48,5.52154029999997,2.0,24552.0,500,0.5,4096
343,49,5.630206399999963,2.0,25053.0,500,0.5,4096
344,50,5.738221099999976,2.0,25554.0,500,0.5,4096
345,51,5.871659499999964,2.0,26055.0,500,0.5,4096
346,52,6.003296799999987,2.0,26556.0,500,0.5,4096
347,53,6.112823899999967,2.0,27057.0,500,0.5,4096
348,54,6.218724299999963,2.0,27558.0,500,0.5,4096
349,55,6.326594099999966,2.0,28059.0,500,0.5,4096
350,56,6.432520000000011,2.0,28560.0,500,0.5,4096
351,57,6.543989399999987,2.0,29061.0,500,0.5,4096
352,58,6.6684004999999615,2.0,29562.0,500,0.5,4096
353,59,6.776308599999993,2.0,30063.0,500,0.5,4096
354,60,6.882099699999969,2.0,30564.0,500,0.5,4096
355,61,6.98877779999998,2.0,31065.0,500,0.5,4096
356,62,7.094992300000001,2.0,31566.0,500,0.5,4096
357,63,7.201786199999958,1.0,32068.0,500,0.5,4096
358,64,7.309827999999982,1.0,32569.0,500,0.5,4096
359,65,7.425477199999989,1.0,33070.0,500,0.5,4096
360,66,7.531886399999962,1.0,33571.0,500,0.5,4096
361,67,7.637920599999973,1.0,34072.0,500,0.5,4096
362,68,7.744106199999976,1.0,34573.0,500,0.5,4096
363,69,7.859583100000009,1.0,35074.0,500,0.5,4096
364,70,7.966654800000015,1.0,35575.0,500,0.5,4096
365,71,8.071967299999983,1.0,36076.0,500,0.5,4096
366,72,8.17851730000001,1.0,36577.0,500,0.5,4096
367,73,8.285639500000002,1.0,37078.0,500,0.5,4096
368,74,8.392684099999997,0.0,37580.0,500,0.5,4096
369,0,0.09209569999995892,18.0,1000.0,1000,0.1,4096
370,1,0.21139429999999493,8.0,2002.0,1000,0.1,4096
371,2,0.33006539999996676,8.0,3003.0,1000,0.1,4096
372,3,0.4466431999999827,6.0,4005.0,1000,0.1,4096
373,4,0.5566862000000015,6.0,5006.0,1000,0.1,4096
374,5,0.6719315999999935,6.0,6007.0,1000,0.1,4096
375,6,0.7812038000000143,6.0,7008.0,1000,0.1,4096
376,7,0.8875875999999607,6.0,8009.0,1000,0.1,4096
377,8,0.9939630999999736,6.0,9010.0,1000,0.1,4096
378,9,1.1121251000000143,6.0,10011.0,1000,0.1,4096
379,10,1.2815241000000128,6.0,11012.0,1000,0.1,4096
380,11,1.4425663999999756,6.0,12013.0,1000,0.1,4096
381,12,1.5617548999999826,6.0,13014.0,1000,0.1,4096
382,13,1.6906885999999872,6.0,14015.0,1000,0.1,4096
383,14,1.8034536000000116,6.0,15016.0,1000,0.1,4096
384,15,1.9110208999999827,6.0,16017.0,1000,0.1,4096
385,16,2.018250299999977,6.0,17018.0,1000,0.1,4096
386,17,2.133676699999967,6.0,18019.0,1000,0.1,4096
387,18,2.2432392999999706,5.0,19021.0,1000,0.1,4096
388,19,2.35782039999998,5.0,20022.0,1000,0.1,4096
389,20,2.4756150999999704,5.0,21023.0,1000,0.1,4096
390,21,2.5905212999999776,5.0,22024.0,1000,0.1,4096
391,22,2.6967180999999982,5.0,23025.0,1000,0.1,4096
392,23,2.803878499999996,5.0,24026.0,1000,0.1,4096
393,24,2.915513799999985,5.0,25027.0,1000,0.1,4096
394,25,3.0248611000000096,5.0,26028.0,1000,0.1,4096
395,26,3.132074999999986,5.0,27029.0,1000,0.1,4096
396,27,3.2392441999999733,5.0,28030.0,1000,0.1,4096
397,28,3.346370400000012,5.0,29031.0,1000,0.1,4096
398,29,3.452126499999963,5.0,30032.0,1000,0.1,4096
399,30,3.558635699999968,5.0,31033.0,1000,0.1,4096
400,31,3.6641475999999784,5.0,32034.0,1000,0.1,4096
401,32,3.7712684999999624,5.0,33035.0,1000,0.1,4096
402,33,3.8874840999999947,5.0,34036.0,1000,0.1,4096
403,34,3.993801299999973,4.0,35038.0,1000,0.1,4096
404,35,4.108558099999982,4.0,36039.0,1000,0.1,4096
405,36,4.228756299999986,4.0,37040.0,1000,0.1,4096
406,37,4.345401699999968,3.0,38042.0,1000,0.1,4096
407,38,4.45145789999998,3.0,39043.0,1000,0.1,4096
408,39,4.557853599999987,3.0,40044.0,1000,0.1,4096
409,40,4.665614099999971,3.0,41045.0,1000,0.1,4096
410,41,4.7746740000000045,3.0,42046.0,1000,0.1,4096
411,42,4.880820599999993,3.0,43047.0,1000,0.1,4096
412,43,4.987425799999983,3.0,44048.0,1000,0.1,4096
413,44,5.094053999999971,3.0,45049.0,1000,0.1,4096
414,45,5.200970999999981,3.0,46050.0,1000,0.1,4096
415,46,5.309189500000002,3.0,47051.0,1000,0.1,4096
416,47,5.415479299999959,3.0,48052.0,1000,0.1,4096
417,48,5.52154029999997,3.0,49053.0,1000,0.1,4096
418,49,5.630206399999963,2.0,50055.0,1000,0.1,4096
419,50,5.738221099999976,2.0,51056.0,1000,0.1,4096
420,51,5.871659499999964,2.0,52057.0,1000,0.1,4096
421,52,6.003296799999987,2.0,53058.0,1000,0.1,4096
422,53,6.112823899999967,2.0,54059.0,1000,0.1,4096
423,54,6.218724299999963,2.0,55060.0,1000,0.1,4096
424,55,6.326594099999966,2.0,56061.0,1000,0.1,4096
425,56,6.432520000000011,2.0,57062.0,1000,0.1,4096
426,57,6.543989399999987,2.0,58063.0,1000,0.1,4096
427,58,6.6684004999999615,2.0,59064.0,1000,0.1,4096
428,59,6.776308599999993,2.0,60065.0,1000,0.1,4096
429,60,6.882099699999969,2.0,61066.0,1000,0.1,4096
430,61,6.98877779999998,2.0,62067.0,1000,0.1,4096
431,62,7.094992300000001,2.0,63068.0,1000,0.1,4096
432,63,7.201786199999958,2.0,64069.0,1000,0.1,4096
433,64,7.309827999999982,2.0,65070.0,1000,0.1,4096
434,65,7.425477199999989,2.0,66071.0,1000,0.1,4096
435,66,7.531886399999962,2.0,67072.0,1000,0.1,4096
436,67,7.637920599999973,2.0,68073.0,1000,0.1,4096
437,68,7.744106199999976,2.0,69074.0,1000,0.1,4096
438,69,7.859583100000009,2.0,70075.0,1000,0.1,4096
439,70,7.966654800000015,2.0,71076.0,1000,0.1,4096
440,71,8.071967299999983,2.0,72077.0,1000,0.1,4096
441,72,8.17851730000001,2.0,73078.0,1000,0.1,4096
442,73,8.285639500000002,2.0,74079.0,1000,0.1,4096
443,74,8.392684099999997,2.0,75080.0,1000,0.1,4096
444,75,0.08647789999997713,2.0,76081.0,1000,0.1,4096
445,76,0.2024731999999858,1.0,77083.0,1000,0.1,4096
446,77,0.31912029999995184,1.0,78084.0,1000,0.1,4096
447,78,0.4487466999999583,1.0,79085.0,1000,0.1,4096
448,79,0.5651178999999615,1.0,80086.0,1000,0.1,4096
449,80,0.6952437999999574,1.0,81087.0,1000,0.1,4096
450,81,0.819298099999969,1.0,82088.0,1000,0.1,4096
451,82,0.9291444999999499,1.0,83089.0,1000,0.1,4096
452,83,1.0379311999999459,1.0,84090.0,1000,0.1,4096
453,84,1.1545984999999632,1.0,85091.0,1000,0.1,4096
454,85,1.2606349999999793,1.0,86092.0,1000,0.1,4096
