,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,3.0,8000,1.0978315000247676,"[2, 3, 0, 2]",True,8000,0.75,4096
1,4096,0.0,16002,2.340835100010736,"[2.0, 0.0, 3.0, 1.0]",True,8000,0.75,4096
