,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
113,113,9.234290100008366,189.0,57149.0,500,0.2,4096
114,114,9.306878000003053,189.0,57650.0,500,0.2,4096
115,115,9.387263299999177,189.0,58151.0,500,0.2,4096
116,116,9.46307660000457,189.0,58652.0,500,0.2,4096
117,117,9.5417798999988,189.0,59153.0,500,0.2,4096
118,118,9.615787700007786,189.0,59654.0,500,0.2,4096
119,119,9.68955989999813,189.0,60155.0,500,0.2,4096
120,120,9.775438600001507,189.0,60656.0,500,0.2,4096
121,121,9.849580599999172,189.0,61157.0,500,0.2,4096
122,122,9.923881599999731,189.0,61658.0,500,0.2,4096
123,123,10.002777200003038,189.0,62159.0,500,0.2,4096
124,124,10.074832900005276,189.0,62660.0,500,0.2,4096
125,125,10.14797410000756,189.0,63161.0,500,0.2,4096
126,126,10.225903400001698,189.0,63662.0,500,0.2,4096
127,127,10.300104000009014,189.0,64163.0,500,0.2,4096
128,128,10.37702280000667,189.0,64664.0,500,0.2,4096
129,129,10.465292799999588,189.0,65165.0,500,0.2,4096
130,130,10.54789330001222,189.0,65666.0,500,0.2,4096
131,131,10.6196454000019,189.0,66167.0,500,0.2,4096
132,132,10.691671400010819,189.0,66668.0,500,0.2,4096
133,133,10.777903800000786,189.0,67169.0,500,0.2,4096
134,134,10.858068500005174,189.0,67670.0,500,0.2,4096
135,135,10.935414300009143,189.0,68171.0,500,0.2,4096
136,136,11.015971300003002,189.0,68672.0,500,0.2,4096
137,137,11.098128199999337,189.0,69173.0,500,0.2,4096
138,138,11.171666800000821,189.0,69674.0,500,0.2,4096
139,139,11.244694799999706,189.0,70175.0,500,0.2,4096
140,140,11.329531100011081,189.0,70676.0,500,0.2,4096
141,141,11.408390199998394,189.0,71177.0,500,0.2,4096
142,142,11.487726100007421,189.0,71678.0,500,0.2,4096
143,143,11.562429800003883,189.0,72179.0,500,0.2,4096
144,144,11.648042500004522,189.0,72680.0,500,0.2,4096
145,145,11.735541800007923,189.0,73181.0,500,0.2,4096
146,146,11.809596999999485,189.0,73682.0,500,0.2,4096
147,147,11.892414600006305,189.0,74183.0,500,0.2,4096
148,148,11.972207300001173,189.0,74684.0,500,0.2,4096
149,149,12.04676450000261,189.0,75185.0,500,0.2,4096
150,150,12.121132500004023,189.0,75686.0,500,0.2,4096
151,151,12.198990700009745,189.0,76187.0,500,0.2,4096
152,152,12.284143000011682,189.0,76688.0,500,0.2,4096
153,153,12.357675600011135,189.0,77189.0,500,0.2,4096
154,154,12.429263400001219,189.0,77690.0,500,0.2,4096
155,155,12.504246000011335,189.0,78191.0,500,0.2,4096
156,156,12.579788500006543,189.0,78692.0,500,0.2,4096
157,157,12.659761900009471,189.0,79193.0,500,0.2,4096
158,158,12.75262610000209,189.0,79694.0,500,0.2,4096
159,159,12.835023799998453,189.0,80195.0,500,0.2,4096
160,160,12.909634499999811,189.0,80696.0,500,0.2,4096
161,161,12.984079300003941,189.0,81197.0,500,0.2,4096
162,162,13.056916800007457,189.0,81698.0,500,0.2,4096
163,163,13.132453099999111,189.0,82199.0,500,0.2,4096
164,164,13.203807800004142,189.0,82700.0,500,0.2,4096
165,165,13.278902800011565,189.0,83201.0,500,0.2,4096
166,166,13.353853799999342,189.0,83702.0,500,0.2,4096
167,167,13.440030300000217,189.0,84203.0,500,0.2,4096
168,168,13.523670499998843,189.0,84704.0,500,0.2,4096
169,169,13.59836340000038,189.0,85205.0,500,0.2,4096
170,170,13.673509300002479,189.0,85706.0,500,0.2,4096
171,171,13.749513900009333,189.0,86207.0,500,0.2,4096
172,172,13.823346400007722,189.0,86708.0,500,0.2,4096
173,173,13.89757240000472,189.0,87209.0,500,0.2,4096
174,174,13.976478500000667,189.0,87710.0,500,0.2,4096
175,175,14.050618500012206,189.0,88211.0,500,0.2,4096
176,176,14.128084600000875,189.0,88712.0,500,0.2,4096
177,177,14.213815399998566,189.0,89213.0,500,0.2,4096
178,178,14.291411600002903,189.0,89714.0,500,0.2,4096
179,179,14.376022500000545,189.0,90215.0,500,0.2,4096
180,180,14.465232300004573,189.0,90716.0,500,0.2,4096
181,181,14.53948350000428,189.0,91217.0,500,0.2,4096
182,182,14.616294799998286,189.0,91718.0,500,0.2,4096
183,183,14.690174000003026,189.0,92219.0,500,0.2,4096
184,184,14.768335000000661,189.0,92720.0,500,0.2,4096
185,185,14.84431480000785,189.0,93221.0,500,0.2,4096
186,186,14.916669500002172,189.0,93722.0,500,0.2,4096
187,187,14.990382000003592,189.0,94223.0,500,0.2,4096
188,188,15.06485629999952,189.0,94724.0,500,0.2,4096
189,189,15.143337700006668,189.0,95225.0,500,0.2,4096
190,190,15.218122300007963,189.0,95726.0,500,0.2,4096
191,191,15.292664400010835,189.0,96227.0,500,0.2,4096
192,192,15.365417599998182,189.0,96728.0,500,0.2,4096
193,193,15.447397900003125,189.0,97229.0,500,0.2,4096
194,194,15.524857900003553,189.0,97730.0,500,0.2,4096
195,195,15.602241000000504,189.0,98231.0,500,0.2,4096
196,196,15.673913100006757,189.0,98732.0,500,0.2,4096
197,197,15.764628900011303,189.0,99233.0,500,0.2,4096
198,198,15.841758000009577,189.0,99734.0,500,0.2,4096
199,199,15.921718500001589,189.0,100235.0,500,0.2,4096
200,200,15.99963450001087,189.0,100736.0,500,0.2,4096
201,201,16.073702499998035,189.0,101237.0,500,0.2,4096
202,202,16.150112300005276,189.0,101738.0,500,0.2,4096
203,203,16.222053800011054,189.0,102239.0,500,0.2,4096
204,204,16.2940968000039,189.0,102740.0,500,0.2,4096
205,205,16.376428800009307,189.0,103241.0,500,0.2,4096
206,206,16.44946620000701,189.0,103742.0,500,0.2,4096
207,207,16.52182470000116,189.0,104243.0,500,0.2,4096
208,208,16.601065499999095,189.0,104744.0,500,0.2,4096
209,209,16.673137800011318,189.0,105245.0,500,0.2,4096
210,210,16.770029100007378,189.0,105746.0,500,0.2,4096
211,211,16.84955389999959,189.0,106247.0,500,0.2,4096
212,212,16.93085400000564,189.0,106748.0,500,0.2,4096
213,213,17.00603950000368,189.0,107249.0,500,0.2,4096
214,214,17.080111100003705,189.0,107750.0,500,0.2,4096
215,215,17.154443700012052,189.0,108251.0,500,0.2,4096
216,216,17.226739700010512,189.0,108752.0,500,0.2,4096
217,217,17.304842000012286,189.0,109253.0,500,0.2,4096
218,218,17.382500200008508,189.0,109754.0,500,0.2,4096
219,219,17.455024900002172,189.0,110255.0,500,0.2,4096
220,220,17.540643300002557,189.0,110756.0,500,0.2,4096
221,221,17.627002500012168,189.0,111257.0,500,0.2,4096
222,222,17.70276620000368,189.0,111758.0,500,0.2,4096
223,223,17.777222500008065,189.0,112259.0,500,0.2,4096
224,224,17.848649600011413,189.0,112760.0,500,0.2,4096
225,225,17.920589800007292,189.0,113261.0,500,0.2,4096
226,226,17.995179900011863,189.0,113762.0,500,0.2,4096
227,227,18.07426970000961,189.0,114263.0,500,0.2,4096
228,228,18.146391100002802,189.0,114764.0,500,0.2,4096
229,229,18.222267500008456,189.0,115265.0,500,0.2,4096
230,230,18.29847000000882,189.0,115766.0,500,0.2,4096
231,231,18.37314020001213,189.0,116267.0,500,0.2,4096
232,232,18.450930700011668,189.0,116768.0,500,0.2,4096
233,233,18.532786399999168,189.0,117269.0,500,0.2,4096
234,234,18.62885660000029,189.0,117770.0,500,0.2,4096
235,235,18.703293099999428,189.0,118271.0,500,0.2,4096
236,236,18.7781687000097,189.0,118772.0,500,0.2,4096
237,237,18.86157110000204,189.0,119273.0,500,0.2,4096
238,238,18.93829750000441,189.0,119774.0,500,0.2,4096
239,239,19.015889200003585,189.0,120275.0,500,0.2,4096
240,240,19.08776249999937,189.0,120776.0,500,0.2,4096
241,241,19.161869000003207,189.0,121277.0,500,0.2,4096
242,242,19.23303110001143,189.0,121778.0,500,0.2,4096
243,243,19.313775800008443,189.0,122279.0,500,0.2,4096
244,244,19.38997200000449,189.0,122780.0,500,0.2,4096
245,245,19.475719599999138,189.0,123281.0,500,0.2,4096
246,246,19.56596300000092,189.0,123782.0,500,0.2,4096
247,247,19.648714499999187,189.0,124283.0,500,0.2,4096
248,248,19.727301100007026,189.0,124784.0,500,0.2,4096
249,249,19.80117180000525,189.0,125285.0,500,0.2,4096
250,250,19.886017900003935,189.0,125786.0,500,0.2,4096
251,251,19.98074450000422,189.0,126287.0,500,0.2,4096
252,252,20.068962999997893,189.0,126788.0,500,0.2,4096
253,253,20.14085100000375,189.0,127289.0,500,0.2,4096
254,254,20.21239610000339,189.0,127790.0,500,0.2,4096
255,255,20.292253799998434,189.0,128291.0,500,0.2,4096
256,256,20.36446799999976,189.0,128792.0,500,0.2,4096
257,257,20.44095400000515,189.0,129293.0,500,0.2,4096
258,258,20.51503720000619,189.0,129794.0,500,0.2,4096
259,259,20.589457100009895,189.0,130295.0,500,0.2,4096
260,260,20.66624530000263,189.0,130796.0,500,0.2,4096
261,261,20.740844600004493,189.0,131297.0,500,0.2,4096
262,262,20.834918100008508,189.0,131798.0,500,0.2,4096
263,263,20.919933299999684,189.0,132299.0,500,0.2,4096
264,264,20.998322700004792,189.0,132800.0,500,0.2,4096
265,265,21.079470700002275,189.0,133301.0,500,0.2,4096
266,266,21.155747600001632,189.0,133802.0,500,0.2,4096
267,267,21.23429490000126,189.0,134303.0,500,0.2,4096
268,268,21.32481689999986,189.0,134804.0,500,0.2,4096
269,269,21.400917400009348,189.0,135305.0,500,0.2,4096
270,270,21.48521620000247,189.0,135806.0,500,0.2,4096
271,271,21.559274700004607,189.0,136307.0,500,0.2,4096
272,272,21.633039400010603,189.0,136808.0,500,0.2,4096
273,273,21.719403100010823,189.0,137309.0,500,0.2,4096
274,274,21.791385000004084,189.0,137810.0,500,0.2,4096
275,275,21.886951100008446,189.0,138311.0,500,0.2,4096
276,276,21.968862499998068,189.0,138812.0,500,0.2,4096
277,277,22.045212099998025,189.0,139313.0,500,0.2,4096
278,278,22.1190493000031,189.0,139814.0,500,0.2,4096
279,279,22.193129999999655,189.0,140315.0,500,0.2,4096
280,280,22.267317000005278,189.0,140816.0,500,0.2,4096
281,281,22.344991100006155,189.0,141317.0,500,0.2,4096
282,282,22.41854240000248,189.0,141818.0,500,0.2,4096
283,283,22.49969750001037,189.0,142319.0,500,0.2,4096
284,284,22.584244800003944,189.0,142820.0,500,0.2,4096
285,285,22.670049600012135,189.0,143321.0,500,0.2,4096
286,286,22.742832500007353,189.0,143822.0,500,0.2,4096
287,287,22.81954830000177,189.0,144323.0,500,0.2,4096
288,288,22.90128900000127,189.0,144824.0,500,0.2,4096
289,289,22.98048730001028,189.0,145325.0,500,0.2,4096
290,290,23.056910800005426,189.0,145826.0,500,0.2,4096
291,291,23.14184640000167,189.0,146327.0,500,0.2,4096
292,292,23.218243299997994,189.0,146828.0,500,0.2,4096
293,293,23.306253300004755,189.0,147329.0,500,0.2,4096
294,294,23.390878899997915,189.0,147830.0,500,0.2,4096
