,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,0.0002997999981744215,11.0,0.0,10,4096
1,1,0.01182159999734722,11.0,2.0,10,4096
2,2,0.012023300005239435,11.0,4.0,10,4096
3,3,0.012219099997309968,11.0,6.0,10,4096
4,4,0.01233130000764504,11.0,7.0,10,4096
5,5,0.012522000004537404,11.0,9.0,10,4096
6,6,0.012716800003545359,11.0,11.0,10,4096
7,7,0.012912000005599111,11.0,13.0,10,4096
8,8,0.013107499995385297,11.0,15.0,10,4096
9,9,0.013303100000484847,10.0,17.0,10,4096
10,10,0.013500700006261468,10.0,19.0,10,4096
11,11,0.013697700007469393,10.0,21.0,10,4096
12,12,0.013892600007238798,10.0,23.0,10,4096
13,13,0.014091899996856228,10.0,25.0,10,4096
14,14,0.014289900005678646,10.0,27.0,10,4096
15,15,0.014488500004517846,10.0,29.0,10,4096
16,16,0.014689899995573796,10.0,31.0,10,4096
17,17,0.014888799996697344,10.0,33.0,10,4096
18,18,0.015089399996213615,10.0,35.0,10,4096
19,19,0.015293300006305799,10.0,37.0,10,4096
20,20,0.015496499996515922,10.0,39.0,10,4096
21,21,0.01569980000203941,10.0,41.0,10,4096
22,22,0.01590280000527855,10.0,43.0,10,4096
23,23,0.016104599999380298,10.0,45.0,10,4096
24,24,0.016308999998727813,10.0,47.0,10,4096
25,25,0.0165125000057742,10.0,49.0,10,4096
26,26,0.016722600004868582,10.0,51.0,10,4096
27,27,0.01692860000184737,10.0,53.0,10,4096
28,28,0.017136399997980334,10.0,55.0,10,4096
29,29,0.017344699997920543,9.0,57.0,10,4096
30,30,0.017553800003952347,9.0,59.0,10,4096
31,31,0.017765600001439452,9.0,61.0,10,4096
32,32,0.017976700008148327,9.0,63.0,10,4096
33,33,0.01818739999725949,9.0,65.0,10,4096
34,34,0.01839979999931529,9.0,67.0,10,4096
35,35,0.018613799999002367,9.0,69.0,10,4096
36,36,0.01875319999817293,9.0,70.0,10,4096
37,37,0.018967600000905804,9.0,72.0,10,4096
38,38,0.0191837000020314,9.0,74.0,10,4096
39,39,0.019400599994696677,8.0,76.0,10,4096
40,40,0.019620200007921085,8.0,78.0,10,4096
41,41,0.019839900007355027,8.0,80.0,10,4096
42,42,0.020059899994521402,8.0,82.0,10,4096
43,43,0.020279799995478243,8.0,84.0,10,4096
44,44,0.020501599996350706,8.0,86.0,10,4096
45,45,0.020725800000946037,8.0,88.0,10,4096
46,46,0.020950200007064268,8.0,90.0,10,4096
47,47,0.021178599999984726,8.0,92.0,10,4096
48,48,0.0214070000074571,8.0,94.0,10,4096
49,49,0.02163499999733176,8.0,96.0,10,4096
50,50,0.021860599998035468,8.0,98.0,10,4096
51,51,0.022083699994254857,8.0,100.0,10,4096
52,52,0.022309299994958565,8.0,102.0,10,4096
53,53,0.022542200007592328,8.0,104.0,10,4096
54,54,0.022774800003389828,8.0,106.0,10,4096
55,55,0.023000600005616434,8.0,108.0,10,4096
56,56,0.023226799996336922,5.0,110.0,10,4096
57,57,0.02345380000770092,5.0,112.0,10,4096
58,58,0.02383459999691695,5.0,114.0,10,4096
59,59,0.02434279999579303,5.0,116.0,10,4096
60,60,0.02464940000209026,5.0,118.0,10,4096
61,61,0.02489850000711158,5.0,120.0,10,4096
62,62,0.02517150000494439,5.0,122.0,10,4096
63,63,0.02542629999516066,5.0,124.0,10,4096
64,64,0.02568930000416003,5.0,126.0,10,4096
65,65,0.02594580000732094,5.0,128.0,10,4096
66,66,0.026196200007689185,5.0,130.0,10,4096
67,67,0.02644020000298042,5.0,132.0,10,4096
68,68,0.026692700004787184,5.0,134.0,10,4096
69,69,0.02694809999957215,5.0,136.0,10,4096
70,70,0.02719710000383202,5.0,138.0,10,4096
71,71,0.027459400007501245,5.0,140.0,10,4096
72,72,0.02771290000237059,5.0,142.0,10,4096
73,73,0.027972299998509698,5.0,144.0,10,4096
74,74,0.028227100003277883,5.0,146.0,10,4096
75,75,0.028478100008214824,5.0,148.0,10,4096
76,76,0.028732300008414313,5.0,150.0,10,4096
77,77,0.028991400002269074,5.0,152.0,10,4096
78,78,0.029248799997731112,5.0,154.0,10,4096
79,79,0.029502499994123355,5.0,156.0,10,4096
80,80,0.02976390000549145,5.0,158.0,10,4096
81,81,0.03002120000019204,5.0,160.0,10,4096
82,82,0.030270999995991588,5.0,162.0,10,4096
83,83,0.030524900008458644,5.0,164.0,10,4096
84,84,0.030779599997913465,5.0,166.0,10,4096
85,85,0.03103240000200458,5.0,168.0,10,4096
86,86,0.0312811000039801,7.0,170.0,10,4096
87,87,0.03154369999538176,7.0,172.0,10,4096
88,88,0.031807200008188374,7.0,174.0,10,4096
89,89,0.032071399997221306,7.0,176.0,10,4096
90,90,0.032335500000044703,7.0,178.0,10,4096
91,91,0.03260079999745358,7.0,180.0,10,4096
92,92,0.032860699997399934,7.0,182.0,10,4096
93,93,0.033121100001153536,7.0,184.0,10,4096
94,94,0.03338619999703951,7.0,186.0,10,4096
95,95,0.033656300001894124,7.0,188.0,10,4096
96,96,0.03392090000852477,7.0,190.0,10,4096
97,97,0.03419049999502022,5.0,192.0,10,4096
98,98,0.034461999995983206,5.0,194.0,10,4096
99,99,0.03473579999990761,5.0,196.0,10,4096
100,100,0.03499749999900814,6.0,198.0,10,4096
101,101,0.035267200000816956,6.0,200.0,10,4096
102,102,0.03553599999577273,6.0,202.0,10,4096
103,103,0.035804500002996065,6.0,204.0,10,4096
104,104,0.036073499999474734,6.0,206.0,10,4096
105,105,0.03634700000111479,6.0,208.0,10,4096
106,106,0.036619300008169375,6.0,210.0,10,4096
107,107,0.03689630000735633,6.0,212.0,10,4096
108,108,0.03717260000121314,6.0,214.0,10,4096
109,109,0.03745659999549389,6.0,216.0,10,4096
110,110,0.03773939999518916,6.0,218.0,10,4096
111,111,0.03801720000046771,6.0,220.0,10,4096
112,112,0.03829609999957029,6.0,222.0,10,4096
113,113,0.038624099994194694,6.0,224.0,10,4096
114,114,0.03923779999604449,6.0,226.0,10,4096
115,115,0.03978059999644756,6.0,228.0,10,4096
116,116,0.040294999998877756,6.0,230.0,10,4096
117,117,0.04082320000452455,6.0,232.0,10,4096
118,118,0.04134429999976419,6.0,234.0,10,4096
119,119,0.04186900000786409,6.0,236.0,10,4096
120,120,0.0423921000037808,6.0,238.0,10,4096
121,121,0.04291679999732878,6.0,240.0,10,4096
122,122,0.04344850000052247,6.0,242.0,10,4096
123,123,0.04398400000354741,6.0,244.0,10,4096
124,124,0.04451649999828078,6.0,246.0,10,4096
125,125,0.04504870000528172,6.0,248.0,10,4096
126,126,0.04557679999561515,6.0,250.0,10,4096
127,127,0.04611559999466408,6.0,252.0,10,4096
128,128,0.046658899998874404,6.0,254.0,10,4096
129,129,0.04720100000849925,6.0,256.0,10,4096
130,130,0.047747100004926324,6.0,258.0,10,4096
131,131,0.04829180000524502,6.0,260.0,10,4096
132,132,0.04876649999641813,6.0,262.0,10,4096
133,133,0.049102599994512275,6.0,264.0,10,4096
134,134,0.049421200004871935,6.0,266.0,10,4096
135,135,0.049738999994588085,6.0,268.0,10,4096
136,136,0.05005170000367798,6.0,270.0,10,4096
137,137,0.05036629999813158,6.0,272.0,10,4096
138,138,0.05068559999926947,6.0,274.0,10,4096
139,139,0.051001100000576116,6.0,276.0,10,4096
140,140,0.05131880000408273,6.0,278.0,10,4096
141,141,0.051652599999215454,6.0,280.0,10,4096
142,142,0.05197970000153873,6.0,282.0,10,4096
143,143,0.05230910000682343,6.0,284.0,10,4096
144,144,0.05263289999857079,6.0,286.0,10,4096
145,145,0.05296339999767952,6.0,288.0,10,4096
146,146,0.05328839999856427,6.0,290.0,10,4096
147,147,0.05380429999786429,6.0,292.0,10,4096
148,148,0.05415019999782089,6.0,294.0,10,4096
149,149,0.05449310000403784,6.0,296.0,10,4096
150,150,0.054816500007291324,5.0,298.0,10,4096
151,151,0.05513009999413043,5.0,300.0,10,4096
152,152,0.055440700001781806,5.0,302.0,10,4096
153,153,0.055844500006060116,5.0,304.0,10,4096
154,154,0.05623400000331458,6.0,306.0,10,4096
155,155,0.056635600005392917,6.0,308.0,10,4096
156,156,0.0570917000004556,6.0,310.0,10,4096
157,157,0.05750629999965895,6.0,312.0,10,4096
158,158,0.05790800000249874,6.0,314.0,10,4096
159,159,0.05831049999687821,6.0,316.0,10,4096
160,160,0.0587225000053877,6.0,318.0,10,4096
161,161,0.059120300007634796,6.0,320.0,10,4096
162,162,0.05952520000573713,5.0,322.0,10,4096
163,163,0.05992339999647811,6.0,324.0,10,4096
164,164,0.0603253000008408,6.0,326.0,10,4096
165,165,0.060744300004444085,6.0,328.0,10,4096
166,166,0.061155600007623434,6.0,330.0,10,4096
167,167,0.06157040000834968,6.0,332.0,10,4096
168,168,0.0619756999949459,6.0,334.0,10,4096
169,169,0.062382300005992875,6.0,336.0,10,4096
170,170,0.06279409999842755,6.0,338.0,10,4096
171,171,0.06320170000253711,6.0,340.0,10,4096
172,172,0.06361789999937173,6.0,342.0,10,4096
173,173,0.064030499997898,6.0,344.0,10,4096
174,174,0.06445720000192523,6.0,346.0,10,4096
175,175,0.06488309999986086,6.0,348.0,10,4096
176,176,0.0653022000042256,6.0,350.0,10,4096
177,177,0.06573040000512265,6.0,352.0,10,4096
178,178,0.0661541000008583,6.0,354.0,10,4096
179,179,0.06657379999523982,6.0,356.0,10,4096
180,180,0.06698909999977332,6.0,358.0,10,4096
181,181,0.0674048000073526,6.0,360.0,10,4096
182,182,0.06783480000740383,6.0,362.0,10,4096
183,183,0.06826000000000931,6.0,364.0,10,4096
184,184,0.06890680000651628,6.0,366.0,10,4096
185,185,0.0694736000004923,6.0,368.0,10,4096
186,186,0.06983500000205822,6.0,370.0,10,4096
187,187,0.070182700001169,6.0,372.0,10,4096
188,188,0.07052930000645574,6.0,374.0,10,4096
189,189,0.07087720000708941,6.0,376.0,10,4096
190,190,0.07122900000831578,6.0,378.0,10,4096
191,191,0.07158590000472032,6.0,380.0,10,4096
192,192,0.07193330000154674,6.0,382.0,10,4096
193,193,0.072285300004296,6.0,384.0,10,4096
194,194,0.07264539999596309,6.0,386.0,10,4096
195,195,0.07299780000175815,6.0,388.0,10,4096
196,196,0.07335310000053141,6.0,390.0,10,4096
197,197,0.07371290000446606,6.0,392.0,10,4096
198,198,0.0740663000033237,6.0,394.0,10,4096
199,199,0.07442380000429694,6.0,396.0,10,4096
200,200,0.0747782999969786,6.0,398.0,10,4096
201,201,0.07513700000708923,6.0,400.0,10,4096
202,202,0.07549889999791048,6.0,402.0,10,4096
203,203,0.07586660000379197,6.0,404.0,10,4096
204,204,0.07622940000146627,6.0,406.0,10,4096
205,205,0.0765914000076009,6.0,408.0,10,4096
206,206,0.07695390000299085,6.0,410.0,10,4096
207,207,0.07731580000836402,6.0,412.0,10,4096
208,208,0.07768010000290815,6.0,414.0,10,4096
209,209,0.07804490000125952,6.0,416.0,10,4096
210,210,0.07841129999724217,6.0,418.0,10,4096
211,211,0.07877819999703206,6.0,420.0,10,4096
212,212,0.0791464000067208,6.0,422.0,10,4096
213,213,0.07951939999475144,6.0,424.0,10,4096
214,214,0.07989059999817982,6.0,426.0,10,4096
215,215,0.08025890000863001,6.0,428.0,10,4096
216,216,0.08063480000419077,6.0,430.0,10,4096
217,217,0.08100829999602865,6.0,432.0,10,4096
218,218,0.08138010000402573,6.0,434.0,10,4096
219,219,0.08175700000720099,6.0,436.0,10,4096
220,220,0.08212439999624621,6.0,438.0,10,4096
221,221,0.08250200000475161,6.0,440.0,10,4096
222,222,0.08287749999726657,6.0,442.0,10,4096
223,223,0.0832483999984106,6.0,444.0,10,4096
