,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
74,74,1409.8728728000133,12.0,600077.0,True,8000,0.75,4096
75,75,1427.6969137999986,12.0,608078.0,True,8000,0.75,4096
76,76,1445.4867017999932,12.0,616079.0,True,8000,0.75,4096
77,77,1463.6176751000166,10.0,624081.0,True,8000,0.75,4096
78,78,1481.8175472000148,10.0,632082.0,True,8000,0.75,4096
79,79,1500.3334217999945,10.0,640083.0,True,8000,0.75,4096
80,80,1519.0296325999952,10.0,648084.0,True,8000,0.75,4096
81,81,1537.6677234999952,10.0,656085.0,True,8000,0.75,4096
82,82,1555.2523358000035,10.0,664086.0,True,8000,0.75,4096
83,83,1573.0862565000134,10.0,672087.0,True,8000,0.75,4096
84,84,1591.1603744000022,10.0,680088.0,True,8000,0.75,4096
85,85,1609.86221750002,10.0,688089.0,True,8000,0.75,4096
86,86,1627.2657166999998,10.0,696090.0,True,8000,0.75,4096
87,87,1645.2798036000167,10.0,704091.0,True,8000,0.75,4096
88,88,1663.6704249000177,10.0,712092.0,True,8000,0.75,4096
89,89,1682.2393127999967,10.0,720093.0,True,8000,0.75,4096
90,90,1700.0678790000093,10.0,728094.0,True,8000,0.75,4096
91,91,1718.179454099998,10.0,736095.0,True,8000,0.75,4096
92,92,1736.7406042999937,10.0,744096.0,True,8000,0.75,4096
93,93,1754.6784348000074,10.0,752097.0,True,8000,0.75,4096
94,94,1772.9082132000185,10.0,760098.0,True,8000,0.75,4096
95,95,1791.6197007000155,10.0,768099.0,True,8000,0.75,4096
96,96,1810.0628558000026,9.0,776101.0,True,8000,0.75,4096
97,97,1828.5114466999948,8.0,784103.0,True,8000,0.75,4096
98,98,1847.1682634000026,8.0,792104.0,True,8000,0.75,4096
99,99,1864.8533490000118,8.0,800105.0,True,8000,0.75,4096
100,100,1883.1883181000012,8.0,808106.0,True,8000,0.75,4096
101,101,1900.889036700013,8.0,816107.0,True,8000,0.75,4096
102,102,1919.0213734999998,7.0,824109.0,True,8000,0.75,4096
103,103,1936.6446889000072,7.0,832110.0,True,8000,0.75,4096
104,104,1955.0028848999937,7.0,840111.0,True,8000,0.75,4096
105,105,1972.4860869999975,7.0,848112.0,True,8000,0.75,4096
106,106,1991.2741363999958,7.0,856113.0,True,8000,0.75,4096
107,107,2009.2082635000115,7.0,864114.0,True,8000,0.75,4096
108,108,2028.0027727000124,7.0,872115.0,True,8000,0.75,4096
109,109,2046.050814599992,7.0,880116.0,True,8000,0.75,4096
110,110,2065.175172999996,7.0,888117.0,True,8000,0.75,4096
111,111,2083.4401478999935,7.0,896118.0,True,8000,0.75,4096
112,112,2102.8025383000204,7.0,904119.0,True,8000,0.75,4096
113,113,2120.8814245999965,6.0,912121.0,True,8000,0.75,4096
114,114,2140.1743927999923,6.0,920122.0,True,8000,0.75,4096
115,115,2157.781590300001,6.0,928123.0,True,8000,0.75,4096
116,116,2176.7222223000135,6.0,936124.0,True,8000,0.75,4096
117,117,2196.344132600003,5.0,944126.0,True,8000,0.75,4096
118,118,2214.1812422999938,5.0,952127.0,True,8000,0.75,4096
119,119,2233.5308237000136,5.0,960128.0,True,8000,0.75,4096
120,120,2253.4262973000004,5.0,968129.0,True,8000,0.75,4096
121,121,2271.575212099997,5.0,976130.0,True,8000,0.75,4096
122,122,2290.9052621000155,5.0,984131.0,True,8000,0.75,4096
123,123,2311.0087303000037,5.0,992132.0,True,8000,0.75,4096
124,124,2329.1241239999945,5.0,1000133.0,True,8000,0.75,4096
125,125,2348.6593257000204,5.0,1008134.0,True,8000,0.75,4096
126,126,2368.793159099994,5.0,1016135.0,True,8000,0.75,4096
127,127,2389.3696422000066,5.0,1024136.0,True,8000,0.75,4096
128,128,2407.0325527999958,4.0,1032138.0,True,8000,0.75,4096
129,129,2426.773767000006,4.0,1040139.0,True,8000,0.75,4096
130,130,2447.146283800015,4.0,1048140.0,True,8000,0.75,4096
131,131,2467.6786752000044,4.0,1056141.0,True,8000,0.75,4096
132,132,2488.475476599997,4.0,1064142.0,True,8000,0.75,4096
133,133,2509.448953300016,4.0,1072143.0,True,8000,0.75,4096
134,134,2530.5110812000057,4.0,1080144.0,True,8000,0.75,4096
135,135,2551.6264683000045,4.0,1088145.0,True,8000,0.75,4096
136,136,2572.6808445999923,4.0,1096146.0,True,8000,0.75,4096
137,137,2594.156010900013,4.0,1104147.0,True,8000,0.75,4096
138,138,2611.832615899999,4.0,1112148.0,True,8000,0.75,4096
139,139,2632.061916800012,4.0,1120149.0,True,8000,0.75,4096
140,140,2653.1437723000126,4.0,1128150.0,True,8000,0.75,4096
141,141,2674.204571500013,4.0,1136151.0,True,8000,0.75,4096
142,142,2695.363220600004,4.0,1144152.0,True,8000,0.75,4096
143,143,2716.5805110000074,4.0,1152153.0,True,8000,0.75,4096
144,144,2737.7694595000066,4.0,1160154.0,True,8000,0.75,4096
145,145,2759.1145898000104,4.0,1168155.0,True,8000,0.75,4096
146,146,2780.4677836000046,4.0,1176156.0,True,8000,0.75,4096
147,147,2801.656669799995,4.0,1184157.0,True,8000,0.75,4096
148,148,2822.758522499993,4.0,1192158.0,True,8000,0.75,4096
149,149,2844.1935339000192,4.0,1200159.0,True,8000,0.75,4096
150,150,2865.3757323000173,4.0,1208160.0,True,8000,0.75,4096
151,151,2886.606509300007,4.0,1216161.0,True,8000,0.75,4096
152,152,2908.0756167999934,4.0,1224162.0,True,8000,0.75,4096
153,153,2929.5220435000083,4.0,1232163.0,True,8000,0.75,4096
154,154,2950.656117000006,4.0,1240164.0,True,8000,0.75,4096
155,155,2971.7420427000034,4.0,1248165.0,True,8000,0.75,4096
156,156,2992.8308035999944,4.0,1256166.0,True,8000,0.75,4096
157,157,3014.0162245999963,4.0,1264167.0,True,8000,0.75,4096
158,158,3035.25787880001,4.0,1272168.0,True,8000,0.75,4096
159,159,3056.4374547000043,4.0,1280169.0,True,8000,0.75,4096
160,160,3077.6516002000135,4.0,1288170.0,True,8000,0.75,4096
161,161,3099.142514600011,4.0,1296171.0,True,8000,0.75,4096
162,162,3120.3658435000107,4.0,1304172.0,True,8000,0.75,4096
163,163,3141.732280299999,4.0,1312173.0,True,8000,0.75,4096
164,164,3163.079249100003,4.0,1320174.0,True,8000,0.75,4096
165,165,3184.691517500003,4.0,1328175.0,True,8000,0.75,4096
166,166,3205.9333333999966,4.0,1336176.0,True,8000,0.75,4096
167,167,3227.1105635999993,4.0,1344177.0,True,8000,0.75,4096
168,168,3248.4029666999995,4.0,1352178.0,True,8000,0.75,4096
169,169,3269.7182192000037,4.0,1360179.0,True,8000,0.75,4096
170,170,3291.0560745999974,4.0,1368180.0,True,8000,0.75,4096
171,171,3312.281143900007,4.0,1376181.0,True,8000,0.75,4096
172,172,3333.621316200006,4.0,1384182.0,True,8000,0.75,4096
173,173,3354.904079,4.0,1392183.0,True,8000,0.75,4096
174,174,3376.216847600008,4.0,1400184.0,True,8000,0.75,4096
175,175,3397.500247399992,4.0,1408185.0,True,8000,0.75,4096
176,176,3418.7807934000157,4.0,1416186.0,True,8000,0.75,4096
177,177,3440.054040499992,4.0,1424187.0,True,8000,0.75,4096
178,178,3461.425858200004,4.0,1432188.0,True,8000,0.75,4096
179,179,3482.8673094999976,4.0,1440189.0,True,8000,0.75,4096
180,180,3504.3714648000023,4.0,1448190.0,True,8000,0.75,4096
181,181,3525.613090300001,4.0,1456191.0,True,8000,0.75,4096
182,182,3546.934793399996,4.0,1464192.0,True,8000,0.75,4096
183,183,3568.494427800004,4.0,1472193.0,True,8000,0.75,4096
184,184,3589.8647455000028,4.0,1480194.0,True,8000,0.75,4096
185,185,3611.981163300021,4.0,1488195.0,True,8000,0.75,4096
186,186,3633.337045399996,4.0,1496196.0,True,8000,0.75,4096
187,187,3654.5720738999953,4.0,1504197.0,True,8000,0.75,4096
188,188,3675.8866474000097,4.0,1512198.0,True,8000,0.75,4096
189,189,3697.312902500009,4.0,1520199.0,True,8000,0.75,4096
190,190,3718.626536900003,4.0,1528200.0,True,8000,0.75,4096
191,191,3739.973507500021,4.0,1536201.0,True,8000,0.75,4096
192,192,3761.2784545000177,4.0,1544202.0,True,8000,0.75,4096
193,193,3782.689771800011,4.0,1552203.0,True,8000,0.75,4096
194,194,3804.102013399999,4.0,1560204.0,True,8000,0.75,4096
195,195,3825.414021100005,4.0,1568205.0,True,8000,0.75,4096
196,196,3846.742069,4.0,1576206.0,True,8000,0.75,4096
197,197,3868.1037945999997,4.0,1584207.0,True,8000,0.75,4096
198,198,3889.3093225000193,4.0,1592208.0,True,8000,0.75,4096
199,199,3910.6530753000116,4.0,1600209.0,True,8000,0.75,4096
200,200,3931.9237602000067,4.0,1608210.0,True,8000,0.75,4096
201,201,3953.2281908000004,4.0,1616211.0,True,8000,0.75,4096
202,202,3974.5985026000126,4.0,1624212.0,True,8000,0.75,4096
203,203,3995.8153709000035,4.0,1632213.0,True,8000,0.75,4096
204,204,4017.145858200005,4.0,1640214.0,True,8000,0.75,4096
205,205,4038.467954099993,4.0,1648215.0,True,8000,0.75,4096
206,206,4059.5509955000016,4.0,1656216.0,True,8000,0.75,4096
207,207,4080.8629890000157,4.0,1664217.0,True,8000,0.75,4096
208,208,4102.176313600008,4.0,1672218.0,True,8000,0.75,4096
209,209,4123.500480599992,4.0,1680219.0,True,8000,0.75,4096
210,210,4144.806865899998,4.0,1688220.0,True,8000,0.75,4096
211,211,4167.044861600007,4.0,1696221.0,True,8000,0.75,4096
212,212,4188.699541400012,4.0,1704222.0,True,8000,0.75,4096
213,213,4210.037009499996,4.0,1712223.0,True,8000,0.75,4096
214,214,4231.365772699995,4.0,1720224.0,True,8000,0.75,4096
215,215,4252.627670999995,4.0,1728225.0,True,8000,0.75,4096
216,216,4273.995984600013,4.0,1736226.0,True,8000,0.75,4096
217,217,4295.323067200021,4.0,1744227.0,True,8000,0.75,4096
218,218,4316.626717100007,4.0,1752228.0,True,8000,0.75,4096
219,219,4338.021577900014,4.0,1760229.0,True,8000,0.75,4096
220,220,4359.329290599999,4.0,1768230.0,True,8000,0.75,4096
221,221,4380.820134400012,4.0,1776231.0,True,8000,0.75,4096
222,222,4402.925876499998,4.0,1784232.0,True,8000,0.75,4096
223,223,4424.348959399998,4.0,1792233.0,True,8000,0.75,4096
224,224,4445.613124800002,4.0,1800234.0,True,8000,0.75,4096
225,225,4466.981291900011,4.0,1808235.0,True,8000,0.75,4096
226,226,4488.423745600012,4.0,1816236.0,True,8000,0.75,4096
227,227,4509.799450499995,4.0,1824237.0,True,8000,0.75,4096
228,228,4531.152389399998,4.0,1832238.0,True,8000,0.75,4096
229,229,4552.226406900008,4.0,1840239.0,True,8000,0.75,4096
230,230,4573.375679999997,4.0,1848240.0,True,8000,0.75,4096
231,231,4594.705007300014,4.0,1856241.0,True,8000,0.75,4096
232,232,4616.14312350002,4.0,1864242.0,True,8000,0.75,4096
233,233,4637.564280299994,4.0,1872243.0,True,8000,0.75,4096
234,234,4658.814976399997,4.0,1880244.0,True,8000,0.75,4096
235,235,4680.243321200018,4.0,1888245.0,True,8000,0.75,4096
236,236,4702.201042700006,4.0,1896246.0,True,8000,0.75,4096
237,237,4723.674683499994,4.0,1904247.0,True,8000,0.75,4096
238,238,4745.034766099998,4.0,1912248.0,True,8000,0.75,4096
239,239,4766.74193020002,4.0,1920249.0,True,8000,0.75,4096
240,240,4788.110162500001,4.0,1928250.0,True,8000,0.75,4096
241,241,4809.403254100005,4.0,1936251.0,True,8000,0.75,4096
242,242,4830.811844900018,4.0,1944252.0,True,8000,0.75,4096
243,243,4852.235394200019,4.0,1952253.0,True,8000,0.75,4096
244,244,4873.471555099997,4.0,1960254.0,True,8000,0.75,4096
245,245,4894.8644907000125,4.0,1968255.0,True,8000,0.75,4096
246,246,4916.094907899998,4.0,1976256.0,True,8000,0.75,4096
247,247,4937.4340124000155,4.0,1984257.0,True,8000,0.75,4096
248,248,4958.676479200018,4.0,1992258.0,True,8000,0.75,4096
249,249,4980.0310895,4.0,2000259.0,True,8000,0.75,4096
250,250,5001.3683867999935,4.0,2008260.0,True,8000,0.75,4096
251,251,5022.722987100016,4.0,2016261.0,True,8000,0.75,4096
252,252,5044.132551300019,4.0,2024262.0,True,8000,0.75,4096
253,253,5065.587132500019,4.0,2032263.0,True,8000,0.75,4096
254,254,5087.0532014000055,4.0,2040264.0,True,8000,0.75,4096
255,255,5108.345606300019,4.0,2048265.0,True,8000,0.75,4096
256,256,5129.826091499999,4.0,2056266.0,True,8000,0.75,4096
257,257,5151.21647330001,4.0,2064267.0,True,8000,0.75,4096
258,258,5172.3219943,4.0,2072268.0,True,8000,0.75,4096
259,259,5193.613175200007,4.0,2080269.0,True,8000,0.75,4096
260,260,5214.886805899994,4.0,2088270.0,True,8000,0.75,4096
261,261,5236.164791599993,4.0,2096271.0,True,8000,0.75,4096
262,262,5259.009057899995,4.0,2104272.0,True,8000,0.75,4096
263,263,5284.3688904000155,4.0,2112273.0,True,8000,0.75,4096
264,264,5306.059173799993,4.0,2120274.0,True,8000,0.75,4096
265,265,5327.382424500014,4.0,2128275.0,True,8000,0.75,4096
266,266,5348.948534499999,4.0,2136276.0,True,8000,0.75,4096
267,267,5370.100931299996,4.0,2144277.0,True,8000,0.75,4096
268,268,5391.558088699996,4.0,2152278.0,True,8000,0.75,4096
269,269,5413.8250987000065,4.0,2160279.0,True,8000,0.75,4096
270,270,5435.260372799996,4.0,2168280.0,True,8000,0.75,4096
271,271,5456.633971700008,4.0,2176281.0,True,8000,0.75,4096
272,272,5477.982784099993,4.0,2184282.0,True,8000,0.75,4096
273,273,5499.293894000002,4.0,2192283.0,True,8000,0.75,4096
274,274,5520.544450300018,4.0,2200284.0,True,8000,0.75,4096
275,275,5541.869330100017,4.0,2208285.0,True,8000,0.75,4096
276,276,5562.967318500014,4.0,2216286.0,True,8000,0.75,4096
277,277,5584.287426700001,4.0,2224287.0,True,8000,0.75,4096
278,278,5605.4730670000135,4.0,2232288.0,True,8000,0.75,4096
279,279,5626.6515691000095,4.0,2240289.0,True,8000,0.75,4096
280,280,5647.854362300015,4.0,2248290.0,True,8000,0.75,4096
281,281,5669.075569900015,4.0,2256291.0,True,8000,0.75,4096
282,282,5690.455610200006,4.0,2264292.0,True,8000,0.75,4096
283,283,5711.8079975,4.0,2272293.0,True,8000,0.75,4096
284,284,5733.181677500019,4.0,2280294.0,True,8000,0.75,4096
285,285,5754.6177916000015,4.0,2288295.0,True,8000,0.75,4096
286,286,5775.939691900014,4.0,2296296.0,True,8000,0.75,4096
287,287,5797.315693500015,4.0,2304297.0,True,8000,0.75,4096
288,288,5818.663158300013,4.0,2312298.0,True,8000,0.75,4096
289,289,5840.065202900005,4.0,2320299.0,True,8000,0.75,4096
290,290,5861.439020799997,4.0,2328300.0,True,8000,0.75,4096
291,291,5882.811550100014,4.0,2336301.0,True,8000,0.75,4096
292,292,5904.3431447000185,4.0,2344302.0,True,8000,0.75,4096
293,293,5925.757436899992,4.0,2352303.0,True,8000,0.75,4096
294,294,5946.955946000002,4.0,2360304.0,True,8000,0.75,4096
295,295,5968.0110639000195,4.0,2368305.0,True,8000,0.75,4096
296,296,5989.315743999992,4.0,2376306.0,True,8000,0.75,4096
297,297,6010.556323199999,4.0,2384307.0,True,8000,0.75,4096
298,298,6031.914096599998,4.0,2392308.0,True,8000,0.75,4096
299,299,6053.179109399993,4.0,2400309.0,True,8000,0.75,4096
300,300,6074.571401900001,4.0,2408310.0,True,8000,0.75,4096
301,301,6095.970271600003,4.0,2416311.0,True,8000,0.75,4096
302,302,6117.391063100018,4.0,2424312.0,True,8000,0.75,4096
303,303,6138.7674673,4.0,2432313.0,True,8000,0.75,4096
304,304,6160.159795200016,4.0,2440314.0,True,8000,0.75,4096
305,305,6181.656677899999,4.0,2448315.0,True,8000,0.75,4096
306,306,6203.056422099995,4.0,2456316.0,True,8000,0.75,4096
307,307,6224.375376400014,4.0,2464317.0,True,8000,0.75,4096
308,308,6245.660866799997,4.0,2472318.0,True,8000,0.75,4096
309,309,6267.149713599996,4.0,2480319.0,True,8000,0.75,4096
310,310,6288.563224500016,4.0,2488320.0,True,8000,0.75,4096
311,311,6309.888454400003,4.0,2496321.0,True,8000,0.75,4096
312,312,6331.205973400007,4.0,2504322.0,True,8000,0.75,4096
313,313,6352.618484100007,4.0,2512323.0,True,8000,0.75,4096
314,314,6373.7562746000185,4.0,2520324.0,True,8000,0.75,4096
315,315,6394.919914700004,4.0,2528325.0,True,8000,0.75,4096
316,316,6416.013634000003,4.0,2536326.0,True,8000,0.75,4096
317,317,6437.253782500018,4.0,2544327.0,True,8000,0.75,4096
318,318,6458.441598900012,4.0,2552328.0,True,8000,0.75,4096
319,319,6479.586872500018,4.0,2560329.0,True,8000,0.75,4096
320,320,6500.985589799995,4.0,2568330.0,True,8000,0.75,4096
321,321,6522.201327000017,4.0,2576331.0,True,8000,0.75,4096
322,322,6543.517958400014,4.0,2584332.0,True,8000,0.75,4096
323,323,6564.722754599992,4.0,2592333.0,True,8000,0.75,4096
324,324,6585.959767399996,4.0,2600334.0,True,8000,0.75,4096
325,325,6607.155026399996,4.0,2608335.0,True,8000,0.75,4096
326,326,6628.441654299997,4.0,2616336.0,True,8000,0.75,4096
327,327,6649.7272429,4.0,2624337.0,True,8000,0.75,4096
328,328,6670.977488200006,4.0,2632338.0,True,8000,0.75,4096
