,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,64.0,200,0.285382700007176,"[38, 51, 28, 14, 42, 7, 60, 20, 38, 57, 18, 22, 10, 10, 23, 52, 35, 39, 23, 2, 21, 52, 1, 23, 43, 29, 37, 1, 63, 59, 20, 32, 11, 57, 21, 60, 43, 24, 48, 26, 58, 62, 41, 63, 27, 59, 15, 14, 61, 61, 46, 61, 50, 43, 54, 51, 63, 56, 2, 36, 50, 6, 20, 8]",200,0.6,4096
1,4096,2.0,122032,204.41596730001038,"[28, 58, 60, 38, 43, 4, 1, 45, 23, 15, 51, 5, 8, 37, 24, 34, 19, 47, 27, 32, 20, 57, 33, 25, 22, 56, 18, 39, 14, 0, 52, 48, 59, 3, 55, 18, 61, 6, 39, 62, 54, 31, 50, 17, 41, 29, 53, 63, 36, 7, 30, 12, 2, 42, 21, 10, 49, 11, 9, 44, 13, 26, 40, 35]",200,0.6,4096
