,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
53,53,3.1240881999983685,69.0,27061.0,500,0.2,4096
54,54,3.185255699994741,69.0,27562.0,500,0.2,4096
55,55,3.242060599994147,69.0,28063.0,500,0.2,4096
56,56,3.2920817999984138,69.0,28564.0,500,0.2,4096
57,57,3.3445626000029733,69.0,29065.0,500,0.2,4096
58,58,3.400039000000106,69.0,29566.0,500,0.2,4096
59,59,3.4566247000038857,69.0,30067.0,500,0.2,4096
60,60,3.512057100000675,69.0,30568.0,500,0.2,4096
61,61,3.5633128999907058,69.0,31069.0,500,0.2,4096
62,62,3.613358100003097,69.0,31570.0,500,0.2,4096
63,63,3.6630492999975104,70.0,32072.0,500,0.2,4096
64,64,3.720714900002349,70.0,32573.0,500,0.2,4096
65,65,3.7720247999968706,70.0,33074.0,500,0.2,4096
66,66,3.822209299993119,70.0,33575.0,500,0.2,4096
67,67,3.87211149999348,70.0,34076.0,500,0.2,4096
68,68,3.922560799997882,71.0,34578.0,500,0.2,4096
69,69,3.971763199995621,71.0,35079.0,500,0.2,4096
70,70,4.022295000002487,71.0,35580.0,500,0.2,4096
71,71,4.075159200001508,71.0,36081.0,500,0.2,4096
72,72,4.127781999995932,71.0,36582.0,500,0.2,4096
73,73,4.188577499997336,71.0,37083.0,500,0.2,4096
74,74,4.237754599991604,71.0,37584.0,500,0.2,4096
75,75,4.286413299996639,71.0,38085.0,500,0.2,4096
76,76,4.337169899998116,71.0,38586.0,500,0.2,4096
77,77,4.391955400002189,71.0,39087.0,500,0.2,4096
78,78,4.4418579999910435,71.0,39588.0,500,0.2,4096
79,79,4.494792700003018,71.0,40089.0,500,0.2,4096
80,80,4.553268399991794,71.0,40590.0,500,0.2,4096
81,81,4.608897400001297,71.0,41091.0,500,0.2,4096
82,82,4.65974859999551,71.0,41592.0,500,0.2,4096
83,83,4.710897900004056,71.0,42093.0,500,0.2,4096
84,84,4.761940999989747,71.0,42594.0,500,0.2,4096
85,85,4.817436199999065,71.0,43095.0,500,0.2,4096
86,86,4.870464399995399,71.0,43596.0,500,0.2,4096
87,87,4.92051260000153,71.0,44097.0,500,0.2,4096
88,88,4.971746199997142,72.0,44599.0,500,0.2,4096
89,89,5.031481700003496,72.0,45100.0,500,0.2,4096
90,90,5.084301700000651,72.0,45601.0,500,0.2,4096
91,91,5.134069499996258,72.0,46102.0,500,0.2,4096
92,92,5.188081200001761,72.0,46603.0,500,0.2,4096
93,93,5.249020299990661,72.0,47104.0,500,0.2,4096
94,94,5.301467099998263,72.0,47605.0,500,0.2,4096
95,95,5.350001799990423,72.0,48106.0,500,0.2,4096
96,96,5.398595099992235,72.0,48607.0,500,0.2,4096
97,97,5.4472778999916045,72.0,49108.0,500,0.2,4096
98,98,5.5048142000014195,72.0,49609.0,500,0.2,4096
99,99,5.564968599996064,72.0,50110.0,500,0.2,4096
100,100,5.618477800002438,72.0,50611.0,500,0.2,4096
101,101,5.672749799996382,72.0,51112.0,500,0.2,4096
102,102,5.727937199990265,72.0,51613.0,500,0.2,4096
103,103,5.779255499990541,72.0,52114.0,500,0.2,4096
104,104,5.838086999996449,72.0,52615.0,500,0.2,4096
105,105,5.89024779999454,72.0,53116.0,500,0.2,4096
106,106,5.950366199991549,73.0,53618.0,500,0.2,4096
107,107,6.000835500002722,73.0,54119.0,500,0.2,4096
108,108,6.051176799999666,73.0,54620.0,500,0.2,4096
109,109,6.101300099995569,73.0,55121.0,500,0.2,4096
110,110,6.1516769000008935,73.0,55622.0,500,0.2,4096
111,111,6.202454700003727,73.0,56123.0,500,0.2,4096
112,112,6.252689200002351,73.0,56624.0,500,0.2,4096
113,113,6.303134499990847,73.0,57125.0,500,0.2,4096
114,114,6.361365999997361,73.0,57626.0,500,0.2,4096
115,115,6.416613699999289,73.0,58127.0,500,0.2,4096
116,116,6.477805100003025,73.0,58628.0,500,0.2,4096
117,117,6.528869699992356,73.0,59129.0,500,0.2,4096
118,118,6.578923399996711,73.0,59630.0,500,0.2,4096
119,119,6.636230899996008,73.0,60131.0,500,0.2,4096
120,120,6.685035399990738,73.0,60632.0,500,0.2,4096
121,121,6.735182899996289,73.0,61133.0,500,0.2,4096
122,122,6.786790899990592,73.0,61634.0,500,0.2,4096
123,123,6.836837199996808,73.0,62135.0,500,0.2,4096
124,124,6.887004599993816,74.0,62637.0,500,0.2,4096
125,125,6.936997099997825,74.0,63138.0,500,0.2,4096
126,126,6.995896199994604,74.0,63639.0,500,0.2,4096
127,127,7.055497299996205,74.0,64140.0,500,0.2,4096
128,128,7.118148299996392,74.0,64641.0,500,0.2,4096
129,129,7.180305699992459,74.0,65142.0,500,0.2,4096
130,130,7.232043900003191,74.0,65643.0,500,0.2,4096
131,131,7.282414899993455,74.0,66144.0,500,0.2,4096
132,132,7.337022299994715,74.0,66645.0,500,0.2,4096
133,133,7.387427299996489,74.0,67146.0,500,0.2,4096
134,134,7.437508799994248,74.0,67647.0,500,0.2,4096
135,135,7.487692499998957,75.0,68149.0,500,0.2,4096
136,136,7.54259149999416,75.0,68650.0,500,0.2,4096
137,137,7.591990499990061,75.0,69151.0,500,0.2,4096
138,138,7.6410164999979315,75.0,69652.0,500,0.2,4096
139,139,7.692960300002596,75.0,70153.0,500,0.2,4096
140,140,7.744329799999832,75.0,70654.0,500,0.2,4096
141,141,7.79455649999727,75.0,71155.0,500,0.2,4096
142,142,7.8444845999911195,75.0,71656.0,500,0.2,4096
143,143,7.8944896000029985,75.0,72157.0,500,0.2,4096
144,144,7.944013300002553,75.0,72658.0,500,0.2,4096
145,145,8.028143000003183,75.0,73159.0,500,0.2,4096
146,146,8.095350699994015,75.0,73660.0,500,0.2,4096
147,147,8.167228599995724,75.0,74161.0,500,0.2,4096
148,148,8.219201599989901,75.0,74662.0,500,0.2,4096
149,149,8.27029030000267,75.0,75163.0,500,0.2,4096
150,150,8.321801300000516,75.0,75664.0,500,0.2,4096
151,151,8.37469979999878,75.0,76165.0,500,0.2,4096
152,152,8.428170799990767,75.0,76666.0,500,0.2,4096
153,153,8.477886099994066,75.0,77167.0,500,0.2,4096
154,154,8.527520499992534,75.0,77668.0,500,0.2,4096
155,155,8.577546000000439,75.0,78169.0,500,0.2,4096
156,156,8.636341199991875,75.0,78670.0,500,0.2,4096
157,157,8.696017499998561,75.0,79171.0,500,0.2,4096
158,158,8.74882290000096,75.0,79672.0,500,0.2,4096
159,159,8.807584800000768,75.0,80173.0,500,0.2,4096
160,160,8.85754270000325,75.0,80674.0,500,0.2,4096
161,161,8.908489900000859,75.0,81175.0,500,0.2,4096
162,162,8.959953300000052,75.0,81676.0,500,0.2,4096
163,163,9.011211199991521,75.0,82177.0,500,0.2,4096
164,164,9.06825869999011,75.0,82678.0,500,0.2,4096
165,165,9.118790499996976,75.0,83179.0,500,0.2,4096
166,166,9.169931099997484,75.0,83680.0,500,0.2,4096
167,167,9.227850499999477,75.0,84181.0,500,0.2,4096
168,168,9.277777299997979,75.0,84682.0,500,0.2,4096
169,169,9.329390600003535,75.0,85183.0,500,0.2,4096
170,170,9.379319799991208,75.0,85684.0,500,0.2,4096
171,171,9.428796099993633,75.0,86185.0,500,0.2,4096
172,172,9.485253599996213,75.0,86686.0,500,0.2,4096
173,173,9.540263000002597,75.0,87187.0,500,0.2,4096
174,174,9.600588100001914,75.0,87688.0,500,0.2,4096
175,175,9.653750199999195,75.0,88189.0,500,0.2,4096
176,176,9.712364299994078,75.0,88690.0,500,0.2,4096
177,177,9.772333799992339,75.0,89191.0,500,0.2,4096
178,178,9.82719840000209,75.0,89692.0,500,0.2,4096
179,179,9.879045800000313,75.0,90193.0,500,0.2,4096
180,180,9.939402699994389,75.0,90694.0,500,0.2,4096
181,181,10.003831499998341,75.0,91195.0,500,0.2,4096
182,182,10.05406419999781,75.0,91696.0,500,0.2,4096
183,183,10.103942499990808,75.0,92197.0,500,0.2,4096
184,184,10.165293199999724,75.0,92698.0,500,0.2,4096
185,185,10.21511649999593,75.0,93199.0,500,0.2,4096
186,186,10.272268799992162,75.0,93700.0,500,0.2,4096
187,187,10.32223389999126,75.0,94201.0,500,0.2,4096
188,188,10.37196999999287,75.0,94702.0,500,0.2,4096
189,189,10.423853200001759,75.0,95203.0,500,0.2,4096
190,190,10.47752010000113,75.0,95704.0,500,0.2,4096
191,191,10.533402300003218,75.0,96205.0,500,0.2,4096
192,192,10.587930800000322,75.0,96706.0,500,0.2,4096
193,193,10.640373399990494,75.0,97207.0,500,0.2,4096
194,194,10.696165400004247,75.0,97708.0,500,0.2,4096
195,195,10.749561699994956,75.0,98209.0,500,0.2,4096
196,196,10.800980500003789,75.0,98710.0,500,0.2,4096
197,197,10.852595199990901,75.0,99211.0,500,0.2,4096
198,198,10.905887000000803,75.0,99712.0,500,0.2,4096
199,199,10.957288599995081,75.0,100213.0,500,0.2,4096
200,200,11.008643199995277,75.0,100714.0,500,0.2,4096
201,201,11.06299730000319,75.0,101215.0,500,0.2,4096
202,202,11.134466799994698,75.0,101716.0,500,0.2,4096
203,203,11.186836499997298,75.0,102217.0,500,0.2,4096
204,204,11.238038299998152,75.0,102718.0,500,0.2,4096
205,205,11.290142300000298,75.0,103219.0,500,0.2,4096
206,206,11.351631600002293,75.0,103720.0,500,0.2,4096
207,207,11.404281099996297,75.0,104221.0,500,0.2,4096
208,208,11.454391499995836,75.0,104722.0,500,0.2,4096
209,209,11.505925199991907,75.0,105223.0,500,0.2,4096
210,210,11.560532999996212,75.0,105724.0,500,0.2,4096
211,211,11.610065499990014,75.0,106225.0,500,0.2,4096
212,212,11.661528700002236,75.0,106726.0,500,0.2,4096
213,213,11.71379490000254,75.0,107227.0,500,0.2,4096
214,214,11.766869200000656,75.0,107728.0,500,0.2,4096
215,215,11.818808299998636,75.0,108229.0,500,0.2,4096
216,216,11.870175899995957,75.0,108730.0,500,0.2,4096
217,217,11.922327699998277,75.0,109231.0,500,0.2,4096
218,218,11.974138899997342,75.0,109732.0,500,0.2,4096
219,219,12.029597300002933,75.0,110233.0,500,0.2,4096
220,220,12.095183099998394,75.0,110734.0,500,0.2,4096
221,221,12.152546199999051,75.0,111235.0,500,0.2,4096
222,222,12.216752699998324,75.0,111736.0,500,0.2,4096
223,223,12.267019099992467,75.0,112237.0,500,0.2,4096
224,224,12.316688599996269,75.0,112738.0,500,0.2,4096
225,225,12.368606899995939,75.0,113239.0,500,0.2,4096
226,226,12.422145499993348,75.0,113740.0,500,0.2,4096
227,227,12.48048650000419,75.0,114241.0,500,0.2,4096
228,228,12.533757700002752,75.0,114742.0,500,0.2,4096
229,229,12.583861899998737,75.0,115243.0,500,0.2,4096
230,230,12.633659200000693,75.0,115744.0,500,0.2,4096
231,231,12.684714799994254,75.0,116245.0,500,0.2,4096
232,232,12.736960700000054,75.0,116746.0,500,0.2,4096
233,233,12.789859500000603,75.0,117247.0,500,0.2,4096
234,234,12.84139289999439,75.0,117748.0,500,0.2,4096
235,235,12.89283009999781,75.0,118249.0,500,0.2,4096
236,236,12.944409299991094,75.0,118750.0,500,0.2,4096
237,237,12.99922840000363,75.0,119251.0,500,0.2,4096
238,238,13.052852599998005,75.0,119752.0,500,0.2,4096
239,239,13.1055028999981,75.0,120253.0,500,0.2,4096
240,240,13.157434799999464,75.0,120754.0,500,0.2,4096
241,241,13.211578899994493,75.0,121255.0,500,0.2,4096
242,242,13.272098200002802,75.0,121756.0,500,0.2,4096
243,243,13.323800999991363,75.0,122257.0,500,0.2,4096
244,244,13.377232099999674,75.0,122758.0,500,0.2,4096
245,245,13.430325299996184,75.0,123259.0,500,0.2,4096
246,246,13.502733499990427,75.0,123760.0,500,0.2,4096
247,247,13.553867399998126,75.0,124261.0,500,0.2,4096
248,248,13.604263400004129,75.0,124762.0,500,0.2,4096
249,249,13.654898199994932,75.0,125263.0,500,0.2,4096
250,250,13.705397400000948,75.0,125764.0,500,0.2,4096
251,251,13.758380699990084,75.0,126265.0,500,0.2,4096
252,252,13.808894300003885,75.0,126766.0,500,0.2,4096
253,253,13.860316799997236,75.0,127267.0,500,0.2,4096
254,254,13.91131339999265,75.0,127768.0,500,0.2,4096
255,255,13.961891200000537,75.0,128269.0,500,0.2,4096
256,256,14.021650299997418,75.0,128770.0,500,0.2,4096
257,257,14.073621499992441,75.0,129271.0,500,0.2,4096
258,258,14.130266599997412,75.0,129772.0,500,0.2,4096
259,259,14.181505100001232,75.0,130273.0,500,0.2,4096
260,260,14.241878000000725,75.0,130774.0,500,0.2,4096
261,261,14.292310299992096,75.0,131275.0,500,0.2,4096
262,262,14.347395099990536,75.0,131776.0,500,0.2,4096
263,263,14.397822099999757,75.0,132277.0,500,0.2,4096
264,264,14.447959700002684,75.0,132778.0,500,0.2,4096
265,265,14.5079407000012,75.0,133279.0,500,0.2,4096
266,266,14.562168499993277,75.0,133780.0,500,0.2,4096
267,267,14.627201299997978,75.0,134281.0,500,0.2,4096
268,268,14.678740399991511,75.0,134782.0,500,0.2,4096
269,269,14.729285499997786,75.0,135283.0,500,0.2,4096
270,270,14.785932999991928,75.0,135784.0,500,0.2,4096
271,271,14.838356499996735,75.0,136285.0,500,0.2,4096
272,272,14.890191500002402,75.0,136786.0,500,0.2,4096
273,273,14.939876099990215,75.0,137287.0,500,0.2,4096
274,274,14.991951499992865,75.0,137788.0,500,0.2,4096
275,275,15.043660600000294,75.0,138289.0,500,0.2,4096
276,276,15.105078599997796,75.0,138790.0,500,0.2,4096
277,277,15.160843099991325,75.0,139291.0,500,0.2,4096
278,278,15.212994599991362,75.0,139792.0,500,0.2,4096
279,279,15.263366600003792,75.0,140293.0,500,0.2,4096
280,280,15.313596699998016,75.0,140794.0,500,0.2,4096
281,281,15.363787900001626,75.0,141295.0,500,0.2,4096
282,282,15.413956399992458,75.0,141796.0,500,0.2,4096
283,283,15.471784800000023,75.0,142297.0,500,0.2,4096
284,284,15.521753599998192,75.0,142798.0,500,0.2,4096
285,285,15.574424999998882,75.0,143299.0,500,0.2,4096
286,286,15.625536299994565,75.0,143800.0,500,0.2,4096
287,287,15.677629400001024,75.0,144301.0,500,0.2,4096
288,288,15.73077039999771,75.0,144802.0,500,0.2,4096
289,289,15.784195400003227,75.0,145303.0,500,0.2,4096
290,290,15.839013799995882,75.0,145804.0,500,0.2,4096
291,291,15.893433399993228,75.0,146305.0,500,0.2,4096
292,292,15.9516988999967,75.0,146806.0,500,0.2,4096
293,293,16.004676800002926,75.0,147307.0,500,0.2,4096
294,294,16.056736400001682,75.0,147808.0,500,0.2,4096
295,295,16.114551199993002,75.0,148309.0,500,0.2,4096
296,296,16.167785400000867,75.0,148810.0,500,0.2,4096
297,297,16.217740099993534,75.0,149311.0,500,0.2,4096
298,298,16.267997299990384,75.0,149812.0,500,0.2,4096
299,299,16.318621500002337,75.0,150313.0,500,0.2,4096
300,300,16.369096599999466,75.0,150814.0,500,0.2,4096
301,301,16.41972910000186,75.0,151315.0,500,0.2,4096
302,302,16.47708070000226,75.0,151816.0,500,0.2,4096
303,303,16.533338900000672,75.0,152317.0,500,0.2,4096
304,304,16.583817299993825,75.0,152818.0,500,0.2,4096
305,305,16.641548200001125,75.0,153319.0,500,0.2,4096
306,306,16.692433199990774,75.0,153820.0,500,0.2,4096
307,307,16.74396859999979,75.0,154321.0,500,0.2,4096
308,308,16.802538299991284,75.0,154822.0,500,0.2,4096
309,309,16.854978699993808,75.0,155323.0,500,0.2,4096
310,310,16.90518180000072,75.0,155824.0,500,0.2,4096
311,311,16.955595899999025,75.0,156325.0,500,0.2,4096
312,312,17.009307200001786,75.0,156826.0,500,0.2,4096
313,313,17.06337770000391,75.0,157327.0,500,0.2,4096
314,314,17.119550399991567,75.0,157828.0,500,0.2,4096
315,315,17.17627779999748,75.0,158329.0,500,0.2,4096
316,316,17.22821839999233,75.0,158830.0,500,0.2,4096
317,317,17.279866299999412,75.0,159331.0,500,0.2,4096
318,318,17.331519200000912,75.0,159832.0,500,0.2,4096
319,319,17.384846100001596,75.0,160333.0,500,0.2,4096
320,320,17.446321499999613,75.0,160834.0,500,0.2,4096
321,321,17.49967170000309,75.0,161335.0,500,0.2,4096
322,322,17.54993100000138,75.0,161836.0,500,0.2,4096
323,323,17.60002149999491,75.0,162337.0,500,0.2,4096
324,324,17.65077320000273,75.0,162838.0,500,0.2,4096
325,325,17.70209530000284,75.0,163339.0,500,0.2,4096
326,326,17.75445559999207,75.0,163840.0,500,0.2,4096
327,327,17.80681989999721,75.0,164341.0,500,0.2,4096
328,328,17.867834099990432,75.0,164842.0,500,0.2,4096
329,329,17.918564299994614,75.0,165343.0,500,0.2,4096
330,330,17.969169999996666,75.0,165844.0,500,0.2,4096
331,331,18.02683229999093,75.0,166345.0,500,0.2,4096
332,332,18.083503799993196,75.0,166846.0,500,0.2,4096
333,333,18.137474599992856,75.0,167347.0,500,0.2,4096
334,334,18.19598469999619,75.0,167848.0,500,0.2,4096
335,335,18.255737300001783,75.0,168349.0,500,0.2,4096
