,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
20,0,18.0,13,0.23059810000006564,"[5, 0, 7, 5, 2, 8, 1, 10, 7, 9, 2, 11, 4, 5, 9, 5, 3, 2, 3, 0, 3, 0, 11, 0, 9, 5, 4, 10, 3, 10, 2, 0, 5, 1, 7, 9, 4, 6, 9, 11, 1, 7, 1, 3, 0, 4, 8, 0, 8, 10, 7, 5, 6, 2, 0, 4, 11, 11, 1, 4, 7, 10, 8, 1, 11, 2, 2, 0, 7, 5, 11, 7, 10, 8, 4, 11, 2, 4, 4, 4, 2, 10, 9, 3, 8, 9, 8, 1, 7, 7, 6, 7, 2, 5, 0, 6, 0, 8, 0, 0]",25,4096,10
21,1,18.0,14,0.24082229999999072,"[5, 0, 7, 5, 2, 8, 1, 10, 7, 9, 2, 11, 4, 5, 9, 5, 3, 2, 3, 0, 3, 0, 11, 0, 9, 5, 4, 10, 3, 10, 2, 0, 5, 1, 7, 9, 4, 6, 9, 11, 1, 7, 1, 3, 0, 4, 8, 0, 8, 10, 7, 5, 6, 2, 0, 4, 11, 11, 1, 4, 7, 10, 8, 1, 11, 2, 2, 0, 7, 5, 11, 7, 10, 8, 4, 11, 2, 4, 4, 4, 2, 10, 9, 3, 8, 9, 8, 1, 7, 7, 6, 7, 2, 5, 0, 6, 0, 8, 0, 0]",25,4096,10
22,0,24.0,14,0.2499261000000388,"[7, 7, 2, 6, 2, 5, 5, 2, 6, 2, 7, 9, 3, 0, 3, 6, 10, 3, 5, 8, 0, 4, 10, 6, 0, 3, 5, 1, 9, 4, 10, 9, 0, 5, 5, 3, 7, 3, 7, 7, 4, 3, 11, 1, 10, 2, 2, 3, 3, 9, 10, 10, 4, 3, 10, 9, 7, 5, 5, 7, 6, 9, 10, 11, 9, 7, 1, 8, 0, 7, 11, 10, 11, 11, 3, 3, 4, 7, 4, 7, 9, 0, 11, 9, 8, 5, 2, 7, 8, 5, 10, 6, 0, 4, 4, 9, 3, 5, 6, 8]",25,4096,11
23,1,24.0,15,0.2593980000000329,"[7, 7, 2, 6, 2, 5, 5, 2, 6, 2, 7, 9, 3, 0, 3, 6, 10, 3, 5, 8, 0, 4, 10, 6, 0, 3, 5, 1, 9, 4, 10, 9, 0, 5, 5, 3, 7, 3, 7, 7, 4, 3, 11, 1, 10, 2, 2, 3, 3, 9, 10, 10, 4, 3, 10, 9, 7, 5, 5, 7, 6, 9, 10, 11, 9, 7, 1, 8, 0, 7, 11, 10, 11, 11, 3, 3, 4, 7, 4, 7, 9, 0, 11, 9, 8, 5, 2, 7, 8, 5, 10, 6, 0, 4, 4, 9, 3, 5, 6, 8]",25,4096,11
24,0,18.0,15,0.268834800000036,"[6, 2, 7, 4, 8, 4, 8, 9, 3, 8, 4, 9, 8, 2, 3, 8, 9, 10, 5, 1, 6, 1, 10, 1, 10, 0, 10, 10, 11, 10, 2, 5, 7, 8, 6, 3, 5, 4, 7, 0, 0, 10, 5, 9, 11, 1, 4, 0, 6, 0, 3, 8, 0, 3, 5, 5, 11, 7, 0, 6, 0, 6, 2, 10, 7, 2, 0, 7, 2, 1, 0, 2, 1, 1, 5, 11, 0, 1, 5, 2, 3, 0, 7, 6, 6, 2, 9, 9, 2, 1, 11, 0, 6, 6, 11, 1, 6, 7, 0, 8]",25,4096,12
25,1,18.0,16,0.27817620000007537,"[6, 2, 7, 4, 8, 4, 8, 9, 3, 8, 4, 9, 8, 2, 3, 8, 9, 10, 5, 1, 6, 1, 10, 1, 10, 0, 10, 10, 11, 10, 2, 5, 7, 8, 6, 3, 5, 4, 7, 0, 0, 10, 5, 9, 11, 1, 4, 0, 6, 0, 3, 8, 0, 3, 5, 5, 11, 7, 0, 6, 0, 6, 2, 10, 7, 2, 0, 7, 2, 1, 0, 2, 1, 1, 5, 11, 0, 1, 5, 2, 3, 0, 7, 6, 6, 2, 9, 9, 2, 1, 11, 0, 6, 6, 11, 1, 6, 7, 0, 8]",25,4096,12
26,0,29.0,16,0.2875973000000158,"[6, 10, 7, 5, 8, 4, 2, 2, 0, 11, 7, 1, 2, 7, 7, 10, 3, 3, 4, 5, 4, 6, 1, 6, 9, 6, 0, 6, 4, 2, 2, 3, 11, 1, 1, 0, 4, 3, 10, 9, 1, 2, 6, 6, 11, 3, 4, 4, 5, 8, 1, 4, 11, 2, 3, 9, 5, 11, 7, 0, 9, 7, 10, 6, 0, 1, 2, 0, 8, 7, 1, 8, 6, 8, 5, 5, 10, 3, 9, 9, 1, 6, 4, 10, 5, 1, 4, 9, 3, 8, 5, 1, 0, 4, 8, 5, 9, 11, 6, 4]",25,4096,13
27,1,29.0,17,0.29683330000000296,"[6, 10, 7, 5, 8, 4, 2, 2, 0, 11, 7, 1, 2, 7, 7, 10, 3, 3, 4, 5, 4, 6, 1, 6, 9, 6, 0, 6, 4, 2, 2, 3, 11, 1, 1, 0, 4, 3, 10, 9, 1, 2, 6, 6, 11, 3, 4, 4, 5, 8, 1, 4, 11, 2, 3, 9, 5, 11, 7, 0, 9, 7, 10, 6, 0, 1, 2, 0, 8, 7, 1, 8, 6, 8, 5, 5, 10, 3, 9, 9, 1, 6, 4, 10, 5, 1, 4, 9, 3, 8, 5, 1, 0, 4, 8, 5, 9, 11, 6, 4]",25,4096,13
28,0,24.0,17,0.3061672000000044,"[10, 8, 5, 10, 7, 1, 11, 8, 4, 6, 9, 0, 9, 4, 11, 9, 1, 11, 5, 10, 0, 2, 4, 3, 2, 9, 4, 10, 7, 10, 3, 0, 10, 6, 7, 2, 5, 1, 6, 7, 5, 5, 4, 7, 0, 9, 3, 3, 2, 2, 3, 10, 0, 10, 10, 1, 8, 9, 1, 4, 8, 8, 7, 0, 0, 8, 10, 7, 9, 8, 6, 2, 2, 1, 4, 11, 11, 2, 5, 1, 11, 2, 4, 11, 10, 10, 0, 0, 9, 8, 6, 0, 11, 7, 2, 7, 4, 0, 6, 4]",25,4096,14
29,1,24.0,18,0.3153289000000541,"[10, 8, 5, 10, 7, 1, 11, 8, 4, 6, 9, 0, 9, 4, 11, 9, 1, 11, 5, 10, 0, 2, 4, 3, 2, 9, 4, 10, 7, 10, 3, 0, 10, 6, 7, 2, 5, 1, 6, 7, 5, 5, 4, 7, 0, 9, 3, 3, 2, 2, 3, 10, 0, 10, 10, 1, 8, 9, 1, 4, 8, 8, 7, 0, 0, 8, 10, 7, 9, 8, 6, 2, 2, 1, 4, 11, 11, 2, 5, 1, 11, 2, 4, 11, 10, 10, 0, 0, 9, 8, 6, 0, 11, 7, 2, 7, 4, 0, 6, 4]",25,4096,14
30,0,27.0,18,0.3249279999999999,"[7, 8, 1, 8, 11, 10, 9, 8, 9, 9, 6, 0, 6, 9, 4, 5, 9, 6, 4, 6, 8, 2, 7, 1, 10, 6, 1, 3, 6, 2, 1, 10, 9, 6, 0, 7, 2, 11, 11, 1, 2, 4, 10, 7, 9, 6, 6, 11, 6, 7, 0, 3, 5, 8, 1, 0, 9, 11, 1, 6, 2, 9, 1, 10, 6, 1, 2, 10, 6, 3, 0, 4, 11, 8, 7, 11, 8, 9, 8, 6, 3, 4, 0, 0, 2, 7, 1, 3, 1, 4, 8, 0, 4, 8, 0, 8, 7, 3, 11, 10]",25,4096,15
31,1,27.0,19,0.3343376000000262,"[7, 8, 1, 8, 11, 10, 9, 8, 9, 9, 6, 0, 6, 9, 4, 5, 9, 6, 4, 6, 8, 2, 7, 1, 10, 6, 1, 3, 6, 2, 1, 10, 9, 6, 0, 7, 2, 11, 11, 1, 2, 4, 10, 7, 9, 6, 6, 11, 6, 7, 0, 3, 5, 8, 1, 0, 9, 11, 1, 6, 2, 9, 1, 10, 6, 1, 2, 10, 6, 3, 0, 4, 11, 8, 7, 11, 8, 9, 8, 6, 3, 4, 0, 0, 2, 7, 1, 3, 1, 4, 8, 0, 4, 8, 0, 8, 7, 3, 11, 10]",25,4096,15
32,0,23.0,19,0.3438441000000694,"[10, 11, 5, 6, 7, 7, 10, 1, 8, 6, 3, 3, 10, 7, 3, 5, 4, 2, 9, 10, 1, 8, 9, 8, 0, 9, 2, 7, 5, 4, 4, 5, 6, 0, 8, 2, 3, 9, 0, 10, 9, 2, 1, 1, 0, 7, 2, 2, 5, 7, 8, 8, 3, 4, 1, 10, 8, 7, 2, 10, 11, 8, 2, 8, 1, 11, 9, 8, 7, 8, 4, 10, 10, 1, 7, 11, 5, 7, 10, 4, 9, 1, 5, 4, 11, 11, 4, 0, 1, 7, 2, 9, 2, 7, 7, 1, 7, 10, 0, 5]",25,4096,16
33,1,23.0,20,0.35377949999997327,"[10, 11, 5, 6, 7, 7, 10, 1, 8, 6, 3, 3, 10, 7, 3, 5, 4, 2, 9, 10, 1, 8, 9, 8, 0, 9, 2, 7, 5, 4, 4, 5, 6, 0, 8, 2, 3, 9, 0, 10, 9, 2, 1, 1, 0, 7, 2, 2, 5, 7, 8, 8, 3, 4, 1, 10, 8, 7, 2, 10, 11, 8, 2, 8, 1, 11, 9, 8, 7, 8, 4, 10, 10, 1, 7, 11, 5, 7, 10, 4, 9, 1, 5, 4, 11, 11, 4, 0, 1, 7, 2, 9, 2, 7, 7, 1, 7, 10, 0, 5]",25,4096,16
