,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters,schedule_exp_const
93,256,13.0,406,10.349438099998224,"[22, 25, 13, 0, 29, 12, 5, 9, 2, 25, 28, 7, 7, 1, 15, 30, 30, 27, 7, 24, 8, 21, 26, 0, 10, 7, 10, 30, 15, 20, 0, 4]",geometric,4,0.99,0.001,3.6048459312989642,4,4096,
94,512,9.0,705,13.176653599999554,"[23, 25, 13, 17, 6, 12, 5, 0, 4, 18, 28, 22, 29, 3, 3, 30, 9, 27, 19, 17, 8, 21, 26, 20, 15, 30, 27, 31, 7, 2, 10, 16]",geometric,4,0.99,0.001,3.5038577192562657,4,4096,
95,1024,4.0,1266,18.576938499998505,"[23, 29, 27, 11, 16, 12, 20, 0, 5, 18, 28, 24, 29, 3, 29, 4, 2, 17, 10, 30, 1, 26, 9, 14, 30, 21, 25, 31, 22, 13, 10, 8]",geometric,4,0.99,0.001,3.3187555889687164,4,4096,
96,2048,2.0,2330,32.061884399998235,"[23, 31, 27, 11, 6, 12, 20, 18, 0, 25, 28, 24, 15, 3, 29, 4, 2, 5, 15, 17, 1, 26, 9, 14, 30, 21, 19, 28, 22, 13, 10, 8]",geometric,4,0.99,0.001,2.898118272416884,4,4096,
97,4096,1.0,4411,71.72437839999839,"[20, 5, 27, 11, 3, 12, 25, 18, 0, 6, 28, 24, 15, 30, 9, 4, 2, 7, 23, 17, 1, 31, 22, 14, 26, 21, 19, 6, 29, 13, 10, 8]",geometric,4,0.99,0.001,1.9453468093340103,4,4096,
98,0,29.0,0,0.005252200000541052,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,4,,0.001,3.9998949573792575,4,4096,0.005
99,1,29.0,2,1.1001806000022043,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,4,,0.001,3.9780567970487226,4,4096,0.005
100,2,31.0,4,2.262887300003058,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,4,,0.001,3.954997324048926,4,4096,0.005
101,4,32.0,8,3.4165390000016487,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",exponential,4,,0.001,3.9322495477176154,4,4096,0.005
102,8,29.0,14,4.48076840000067,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",exponential,4,,0.001,3.911381041269058,4,4096,0.005
103,16,28.0,29,5.641737699999794,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 2, 20, 3, 26, 11, 28, 8, 20, 1, 23, 11, 29, 31, 13, 31, 27, 20, 0]",exponential,4,,0.001,3.888741846817117,4,4096,0.005
104,32,28.0,58,6.803939900000842,"[6, 9, 4, 18, 10, 7, 11, 13, 26, 3, 18, 7, 10, 17, 13, 12, 3, 14, 11, 28, 8, 20, 1, 23, 30, 24, 31, 12, 31, 27, 20, 0]",exponential,4,,0.001,3.8662098553987785,4,4096,0.005
105,64,26.0,119,8.131556600001204,"[2, 9, 6, 18, 9, 28, 27, 11, 26, 28, 25, 20, 30, 2, 13, 23, 8, 14, 11, 28, 8, 28, 28, 23, 20, 22, 30, 12, 31, 0, 6, 7]",exponential,4,,0.001,3.8406306240142034,4,4096,0.005
106,128,19.0,224,9.647624900000665,"[14, 0, 17, 18, 9, 7, 1, 3, 26, 11, 31, 27, 30, 2, 0, 23, 0, 1, 11, 27, 12, 28, 4, 20, 19, 22, 16, 25, 15, 10, 6, 0]",exponential,4,,0.001,3.8116273983671225,4,4096,0.005
107,256,21.0,432,11.656981900003302,"[9, 16, 8, 3, 23, 28, 1, 14, 26, 26, 4, 12, 18, 2, 15, 12, 20, 15, 17, 31, 4, 4, 29, 3, 6, 20, 16, 25, 31, 25, 26, 30]",exponential,4,,0.001,3.7735245235923798,4,4096,0.005
108,512,12.0,771,14.617756600000575,"[19, 12, 15, 4, 14, 5, 27, 19, 1, 25, 4, 19, 29, 31, 23, 10, 20, 23, 15, 5, 3, 17, 0, 6, 26, 7, 24, 18, 28, 3, 22, 30]",exponential,4,,0.001,3.718073203755768,4,4096,0.005
109,1024,3.0,1323,19.834955700000137,"[28, 30, 16, 14, 4, 4, 9, 31, 21, 25, 17, 19, 29, 6, 29, 10, 20, 23, 15, 5, 1, 26, 0, 3, 11, 7, 24, 18, 12, 8, 22, 27]",exponential,4,,0.001,3.622337670019785,4,4096,0.005
110,2048,1.0,2358,32.565815400001156,"[28, 30, 16, 14, 4, 15, 9, 26, 21, 25, 17, 31, 2, 6, 29, 10, 20, 23, 12, 5, 1, 23, 0, 3, 11, 7, 24, 18, 13, 8, 22, 27]",exponential,4,,0.001,3.398945662001015,4,4096,0.005
111,4096,1.0,4428,70.09500820000176,"[9, 3, 16, 14, 22, 8, 27, 4, 21, 25, 17, 31, 2, 6, 29, 10, 28, 23, 12, 5, 1, 26, 0, 15, 11, 7, 24, 18, 13, 29, 19, 30]",exponential,4,,0.001,2.817413653930559,4,4096,0.005
112,0,29.0,0,0.016667100000631763,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,5,0.99,0.001,4.999162520381493,5,4096,
113,1,29.0,2,1.231480400001601,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,5,0.99,0.001,4.9384974292696056,5,4096,
114,2,31.0,4,2.423932000001514,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,5,0.99,0.001,4.879665057483985,5,4096,
115,4,32.0,8,3.5611467999988236,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",geometric,5,0.99,0.001,4.824210966071316,5,4096,
116,8,32.0,16,4.756753000001481,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",geometric,5,0.99,0.001,4.766588964027604,5,4096,
117,16,28.0,32,5.946801800000685,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",geometric,5,0.99,0.001,4.709918277788929,5,4096,
118,32,31.0,62,7.245371600001818,"[6, 9, 4, 14, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",geometric,5,0.99,0.001,4.648848220820204,5,4096,
119,64,28.0,123,8.636687700000039,"[2, 10, 12, 12, 9, 7, 30, 11, 14, 28, 19, 7, 19, 2, 13, 23, 3, 26, 11, 29, 1, 20, 30, 23, 20, 22, 19, 11, 31, 5, 13, 4]",geometric,5,0.99,0.001,4.58429485683138,5,4096,
120,128,25.0,233,10.227196100000583,"[16, 28, 6, 23, 28, 15, 30, 19, 4, 28, 31, 27, 19, 2, 27, 29, 3, 14, 19, 11, 1, 7, 21, 23, 19, 5, 16, 14, 31, 10, 5, 7]",geometric,5,0.99,0.001,4.5115968373959,5,4096,
121,256,11.0,432,12.235072700001183,"[0, 16, 8, 5, 23, 25, 30, 13, 4, 26, 21, 18, 28, 2, 27, 29, 24, 15, 19, 31, 1, 25, 16, 2, 12, 1, 21, 7, 5, 20, 22, 4]",geometric,5,0.99,0.001,4.421466032281394,5,4096,
122,512,3.0,722,14.957425699998566,"[26, 18, 31, 20, 14, 5, 30, 6, 23, 11, 7, 0, 17, 9, 27, 29, 24, 13, 19, 31, 1, 25, 16, 2, 10, 28, 21, 12, 15, 3, 22, 4]",geometric,5,0.99,0.001,4.302132201629918,5,4096,
123,1024,2.0,1241,19.87224359999891,"[26, 8, 25, 20, 14, 5, 30, 6, 23, 11, 7, 0, 17, 9, 27, 13, 24, 7, 19, 31, 1, 12, 16, 2, 10, 28, 21, 12, 15, 3, 22, 4]",geometric,5,0.99,0.001,4.09478900149678,5,4096,
124,2048,2.0,2275,32.00200259999838,"[26, 8, 25, 20, 14, 5, 28, 6, 23, 11, 7, 0, 17, 9, 27, 13, 24, 7, 19, 31, 1, 30, 16, 2, 10, 29, 21, 12, 15, 3, 22, 4]",geometric,5,0.99,0.001,3.6248287228430423,5,4096,
125,4096,2.0,4371,66.98517169999832,"[23, 7, 24, 20, 14, 5, 27, 25, 4, 11, 26, 30, 17, 12, 2, 13, 6, 0, 19, 31, 28, 10, 16, 1, 3, 29, 21, 18, 15, 22, 14, 8]",geometric,5,0.99,0.001,2.5503087739023886,5,4096,
126,0,29.0,0,0.015560899999400135,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,5,,0.001,4.999610992633473,5,4096,0.005
127,1,29.0,2,1.1597762999990664,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,5,,0.001,4.971089497802671,5,4096,0.005
128,2,31.0,4,2.367772800000239,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,5,,0.001,4.9411546980684475,5,4096,0.005
129,4,32.0,8,3.5263570999995864,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",exponential,5,,0.001,4.912613724407816,5,4096,0.005
130,8,32.0,16,4.736908799997764,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",exponential,5,,0.001,4.882968667620979,5,4096,0.005
131,16,28.0,32,5.931477999998606,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",exponential,5,,0.001,4.853890374277499,5,4096,0.005
132,32,31.0,62,7.218299500000285,"[6, 9, 4, 14, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",exponential,5,,0.001,4.822760176728148,5,4096,0.005
133,64,30.0,124,8.585991500000091,"[2, 10, 12, 12, 9, 7, 30, 11, 14, 28, 19, 7, 19, 2, 13, 23, 3, 26, 11, 29, 1, 20, 30, 23, 20, 22, 19, 11, 31, 30, 13, 4]",exponential,5,,0.001,4.789892434626787,5,4096,0.005
134,128,24.0,243,10.187636799997563,"[16, 21, 20, 12, 0, 15, 2, 11, 30, 28, 31, 24, 18, 30, 13, 29, 27, 1, 22, 23, 12, 2, 30, 20, 20, 22, 27, 14, 17, 0, 5, 8]",exponential,5,,0.001,4.751687073871922,5,4096,0.005
135,256,18.0,458,12.249271900000167,"[0, 25, 12, 21, 5, 28, 4, 9, 30, 8, 10, 17, 20, 20, 17, 12, 7, 27, 16, 31, 4, 25, 14, 2, 6, 20, 18, 7, 13, 1, 19, 20]",exponential,5,,0.001,4.702957437907094,5,4096,0.005
136,512,12.0,832,15.194964399997843,"[31, 20, 6, 0, 21, 23, 4, 2, 22, 25, 23, 23, 1, 3, 29, 3, 13, 28, 18, 22, 7, 5, 28, 16, 16, 10, 17, 9, 30, 8, 29, 17]",exponential,5,,0.001,4.634197711158063,5,4096,0.005
137,1024,7.0,1405,20.008843399999023,"[24, 15, 8, 18, 25, 3, 28, 2, 20, 5, 19, 30, 1, 12, 22, 3, 26, 28, 25, 0, 7, 11, 4, 21, 9, 16, 27, 29, 31, 23, 8, 17]",exponential,5,,0.001,4.523987048621905,5,4096,0.005
138,2048,2.0,2502,27.916864499999065,"[9, 14, 21, 26, 18, 2, 28, 24, 20, 5, 17, 15, 7, 23, 6, 3, 0, 4, 12, 25, 19, 11, 30, 23, 13, 30, 27, 29, 31, 22, 8, 16]",exponential,5,,0.001,4.348598415871771,5,4096,0.005
139,4096,1.0,4421,47.38814210000055,"[9, 21, 10, 26, 2, 31, 28, 24, 20, 5, 17, 15, 7, 29, 6, 3, 0, 4, 12, 25, 19, 11, 1, 23, 13, 30, 27, 18, 31, 22, 8, 16]",exponential,5,,0.001,3.9451903415167733,5,4096,0.005
140,0,29.0,0,0.004621599997335579,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,6,0.99,0.001,5.9997213146794035,6,4096,
141,1,29.0,2,0.7871042999977362,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,6,0.99,0.001,5.952723266285884,6,4096,
142,2,31.0,4,1.5925864999990154,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,6,0.99,0.001,5.904728319432021,6,4096,
143,4,32.0,8,2.407293000000209,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",geometric,6,0.99,0.001,5.856577368111621,6,4096,
144,8,32.0,16,3.2285335999986273,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",geometric,6,0.99,0.001,5.808437618568911,6,4096,
145,16,28.0,32,4.059900599997491,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",geometric,6,0.99,0.001,5.7601073095602455,6,4096,
146,32,34.0,63,4.9679084999988845,"[6, 9, 4, 18, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",geometric,6,0.99,0.001,5.707780935153763,6,4096,
147,64,30.0,125,5.910617300000013,"[2, 10, 12, 12, 9, 7, 30, 11, 14, 28, 19, 7, 19, 2, 13, 23, 3, 26, 11, 29, 1, 20, 30, 23, 20, 22, 19, 11, 31, 30, 13, 4]",geometric,6,0.99,0.001,5.653957713836383,6,4096,
148,128,23.0,242,6.987585099999706,"[16, 21, 20, 12, 0, 15, 5, 11, 30, 28, 31, 24, 18, 30, 13, 29, 27, 1, 22, 23, 12, 2, 30, 20, 20, 22, 27, 14, 17, 0, 5, 8]",geometric,6,0.99,0.001,5.593089915629087,6,4096,
149,256,13.0,435,8.2871161999974,"[8, 16, 11, 6, 11, 19, 0, 19, 30, 30, 29, 31, 0, 31, 13, 20, 7, 1, 4, 15, 12, 25, 25, 2, 24, 12, 27, 17, 21, 26, 5, 31]",geometric,6,0.99,0.001,5.520515083484204,6,4096,
150,512,6.0,728,10.033609799997066,"[18, 6, 14, 25, 11, 19, 0, 10, 21, 30, 1, 24, 1, 1, 13, 23, 20, 28, 4, 15, 22, 4, 9, 2, 24, 7, 27, 17, 12, 26, 3, 29]",geometric,6,0.99,0.001,5.424459813471466,6,4096,
151,1024,2.0,1273,13.092552199999773,"[18, 25, 22, 17, 13, 6, 0, 9, 21, 19, 2, 30, 1, 1, 5, 23, 11, 28, 4, 15, 27, 14, 28, 8, 24, 7, 31, 10, 12, 26, 3, 29]",geometric,6,0.99,0.001,5.260230896391462,6,4096,
152,2048,1.0,2275,23.29159349999827,"[18, 25, 22, 17, 13, 6, 0, 9, 21, 19, 2, 30, 27, 1, 5, 23, 11, 20, 4, 15, 27, 14, 28, 8, 24, 7, 31, 16, 12, 26, 3, 29]",geometric,6,0.99,0.001,4.747751473595591,6,4096,
153,4096,1.0,2275,23.29159349999827,"[18, 25, 22, 17, 13, 6, 0, 9, 21, 19, 2, 30, 27, 1, 5, 23, 11, 20, 4, 15, 27, 14, 28, 8, 24, 7, 31, 16, 12, 26, 3, 29]",geometric,6,0.99,0.001,4.747751473595591,6,4096,
154,0,29.0,0,0.004727399998955661,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,6,,0.001,5.999858179676141,6,4096,0.005
155,1,29.0,2,1.438059299998713,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,6,,0.001,5.9570129510176395,6,4096,0.005
156,2,31.0,4,2.791463499997917,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,6,,0.001,5.9168378056173125,6,4096,0.005
157,4,32.0,8,4.208454399999027,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",exponential,6,,0.001,5.875065431401654,6,4096,0.005
158,8,32.0,16,5.5802395999999135,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",exponential,6,,0.001,5.834906672777807,6,4096,0.005
159,16,28.0,32,7.042076399997313,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",exponential,6,,0.001,5.792413749759172,6,4096,0.005
160,32,34.0,63,8.529478000000381,"[6, 9, 4, 18, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",exponential,6,,0.001,5.749495312558007,6,4096,0.005
161,64,30.0,125,10.210511699999188,"[2, 10, 12, 12, 9, 7, 30, 11, 14, 28, 19, 7, 19, 2, 13, 23, 3, 26, 11, 29, 1, 20, 30, 23, 20, 22, 19, 11, 31, 30, 13, 4]",exponential,6,,0.001,5.701372359740554,6,4096,0.005
162,128,24.0,244,12.10947589999705,"[16, 21, 20, 12, 0, 15, 2, 11, 30, 28, 31, 24, 18, 30, 13, 29, 27, 1, 22, 23, 12, 2, 30, 20, 20, 22, 27, 14, 17, 0, 5, 8]",exponential,6,,0.001,5.647495032280739,6,4096,0.005
163,256,18.0,461,14.079175200000464,"[0, 25, 12, 21, 5, 12, 4, 9, 30, 8, 10, 17, 20, 20, 17, 24, 7, 27, 16, 31, 4, 6, 14, 2, 13, 20, 9, 7, 25, 1, 19, 0]",exponential,6,,0.001,5.592148683730886,6,4096,0.005
164,512,11.0,828,16.043256199998723,"[14, 13, 19, 24, 5, 20, 0, 29, 10, 8, 30, 17, 10, 2, 23, 3, 13, 27, 31, 5, 11, 24, 4, 18, 6, 21, 7, 28, 28, 22, 29, 16]",exponential,6,,0.001,5.537500292694578,6,4096,0.005
165,1024,4.0,1404,19.348269399997662,"[19, 8, 27, 17, 1, 20, 0, 5, 15, 29, 26, 6, 2, 31, 23, 3, 18, 4, 10, 30, 11, 24, 2, 9, 28, 25, 7, 0, 14, 22, 13, 16]",exponential,6,,0.001,5.446744671467564,6,4096,0.005
166,2048,2.0,2463,27.0158780999991,"[19, 23, 8, 30, 1, 20, 0, 5, 7, 21, 17, 6, 2, 31, 15, 3, 18, 4, 10, 30, 11, 24, 26, 12, 29, 25, 28, 9, 14, 22, 13, 16]",exponential,6,,0.001,5.241879298189977,6,4096,0.005
167,4096,1.0,4540,59.75606069999776,"[19, 23, 8, 17, 1, 20, 0, 6, 18, 21, 30, 28, 22, 31, 15, 3, 25, 4, 10, 27, 11, 24, 26, 12, 29, 2, 7, 5, 14, 9, 13, 16]",exponential,6,,0.001,4.450334072036294,6,4096,0.005
168,0,29.0,0,0.021464999997988343,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,7,0.99,0.001,6.998490049663469,7,4096,
169,1,29.0,2,1.6029831999985618,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,7,0.99,0.001,6.888129925452926,7,4096,
170,2,31.0,4,3.1929360999965866,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",geometric,7,0.99,0.001,6.77893539943921,7,4096,
171,4,32.0,8,4.853614999999991,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",geometric,7,0.99,0.001,6.6667313557527805,7,4096,
172,8,32.0,16,6.459965299996838,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",geometric,7,0.99,0.001,6.559965397615687,7,4096,
173,16,28.0,32,8.1348195999999,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",geometric,7,0.99,0.001,6.450466668963265,7,4096,
174,32,34.0,63,9.923551199997746,"[6, 9, 4, 18, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",geometric,7,0.99,0.001,6.335540480040563,7,4096,
175,64,30.0,125,11.79398549999678,"[2, 10, 12, 12, 9, 7, 30, 11, 14, 28, 19, 7, 19, 2, 13, 23, 3, 26, 11, 29, 1, 20, 30, 23, 20, 22, 19, 11, 31, 30, 13, 4]",geometric,7,0.99,0.001,6.217554322743697,7,4096,
176,128,23.0,243,13.91977809999662,"[16, 21, 20, 12, 0, 15, 5, 11, 30, 28, 31, 24, 18, 30, 13, 29, 27, 1, 22, 23, 12, 2, 30, 20, 20, 22, 27, 14, 17, 0, 5, 8]",geometric,7,0.99,0.001,6.086125693443634,7,4096,
177,256,18.0,434,16.394430399999692,"[8, 4, 11, 2, 21, 12, 3, 19, 30, 25, 29, 31, 0, 31, 13, 25, 31, 28, 4, 31, 16, 25, 14, 17, 24, 15, 27, 27, 6, 3, 5, 0]",geometric,7,0.99,0.001,5.936623974914429,7,4096,
178,512,9.0,743,19.71255619999647,"[19, 22, 11, 4, 21, 12, 20, 1, 30, 19, 1, 31, 0, 2, 26, 3, 14, 28, 2, 25, 1, 1, 15, 23, 26, 7, 13, 10, 6, 25, 5, 17]",geometric,7,0.99,0.001,5.741912475449808,7,4096,
179,1024,5.0,1311,25.48823529999936,"[27, 0, 15, 4, 11, 28, 17, 12, 16, 5, 19, 31, 2, 25, 29, 3, 14, 9, 22, 25, 1, 24, 0, 8, 26, 7, 13, 10, 6, 20, 23, 28]",geometric,7,0.99,0.001,5.418097960028693,7,4096,
180,2048,2.0,2389,35.07228959999702,"[22, 2, 15, 29, 8, 28, 21, 23, 16, 5, 0, 31, 7, 18, 14, 3, 22, 9, 30, 17, 1, 24, 19, 12, 26, 4, 13, 10, 27, 20, 6, 25]",geometric,7,0.99,0.001,4.920557609881779,7,4096,
181,4096,1.0,4376,63.13003669999671,"[11, 25, 2, 0, 8, 28, 21, 23, 16, 5, 12, 31, 7, 18, 6, 3, 22, 26, 30, 17, 27, 24, 15, 12, 10, 4, 13, 1, 29, 20, 14, 9]",geometric,7,0.99,0.001,3.711485043431183,7,4096,
182,0,29.0,0,0.004608300001564203,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,7,,0.001,6.999838711358118,7,4096,0.005
183,1,29.0,2,1.0725265000000945,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 26, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,7,,0.001,6.9625620452160035,7,4096,0.005
184,2,31.0,4,2.1196402000023227,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",exponential,7,,0.001,6.926204334386075,7,4096,0.005
185,4,32.0,8,3.206245900000795,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 31, 28, 31, 27, 20, 0]",exponential,7,,0.001,6.888676107117246,7,4096,0.005
186,8,32.0,16,4.289560500001244,"[6, 19, 4, 14, 10, 7, 28, 20, 6, 25, 18, 24, 10, 10, 23, 20, 3, 7, 11, 2, 21, 20, 20, 23, 11, 29, 31, 28, 31, 30, 20, 0]",exponential,7,,0.001,6.851463962240644,7,4096,0.005
187,16,28.0,32,5.407414500001323,"[6, 19, 4, 14, 10, 7, 11, 20, 26, 25, 18, 24, 10, 10, 28, 20, 3, 26, 11, 2, 1, 20, 20, 23, 11, 29, 31, 13, 31, 30, 20, 0]",exponential,7,,0.001,6.813276100810025,7,4096,0.005
188,32,34.0,63,6.570798500000819,"[6, 9, 4, 18, 10, 7, 8, 13, 26, 3, 18, 24, 10, 10, 13, 12, 3, 26, 11, 2, 1, 20, 20, 23, 30, 24, 31, 12, 31, 3, 17, 0]",exponential,7,,0.001,6.773758864521983,7,4096,0.005
