,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
40,40,7.056828899978427,12.0,8245.0,200,0.6,4096
41,41,7.22755579999648,11.0,8447.0,200,0.6,4096
42,42,7.3956222999840975,10.0,8649.0,200,0.6,4096
43,43,7.5715660999994725,10.0,8850.0,200,0.6,4096
44,44,7.756277099979343,10.0,9051.0,200,0.6,4096
45,45,7.934651699993992,10.0,9252.0,200,0.6,4096
46,46,8.124591899977531,10.0,9453.0,200,0.6,4096
47,47,8.308106999989832,9.0,9655.0,200,0.6,4096
48,48,8.475638199975947,9.0,9856.0,200,0.6,4096
49,49,8.644966499996372,9.0,10057.0,200,0.6,4096
50,50,8.814570099988487,9.0,10258.0,200,0.6,4096
51,51,8.987978599994676,8.0,10460.0,200,0.6,4096
52,52,9.15928689998691,8.0,10661.0,200,0.6,4096
53,53,9.332453599985456,8.0,10862.0,200,0.6,4096
54,54,9.505752199998824,8.0,11063.0,200,0.6,4096
55,55,9.679169999988517,7.0,11265.0,200,0.6,4096
56,56,9.902679899998475,7.0,11466.0,200,0.6,4096
57,57,10.081400199997006,6.0,11668.0,200,0.6,4096
58,58,10.255236899974989,6.0,11869.0,200,0.6,4096
59,59,10.489739899989218,6.0,12070.0,200,0.6,4096
60,60,10.701304699992761,6.0,12271.0,200,0.6,4096
61,61,10.884693499974674,5.0,12473.0,200,0.6,4096
62,62,11.075988500000676,5.0,12674.0,200,0.6,4096
63,63,11.253417899977649,5.0,12875.0,200,0.6,4096
64,64,11.43283419997897,5.0,13076.0,200,0.6,4096
65,65,11.625261899986072,5.0,13277.0,200,0.6,4096
66,66,11.834743199986406,5.0,13478.0,200,0.6,4096
67,67,12.022571599984076,5.0,13679.0,200,0.6,4096
68,68,12.21264319997863,5.0,13880.0,200,0.6,4096
69,69,12.400167199986754,5.0,14081.0,200,0.6,4096
70,70,12.572243299975526,5.0,14282.0,200,0.6,4096
71,71,12.729908299981616,4.0,14484.0,200,0.6,4096
72,72,12.889521099976264,4.0,14685.0,200,0.6,4096
73,73,13.044436099997256,4.0,14886.0,200,0.6,4096
74,74,13.200655099994037,4.0,15087.0,200,0.6,4096
75,75,13.354089899978135,4.0,15288.0,200,0.6,4096
76,76,13.506454999995185,4.0,15489.0,200,0.6,4096
77,77,13.657102700002724,4.0,15690.0,200,0.6,4096
78,78,13.825154799997108,4.0,15891.0,200,0.6,4096
79,79,13.982502799975919,4.0,16092.0,200,0.6,4096
80,80,14.139044999988982,4.0,16293.0,200,0.6,4096
81,81,14.30372189998161,4.0,16494.0,200,0.6,4096
82,82,14.464972299989313,3.0,16696.0,200,0.6,4096
83,83,14.633325299975695,3.0,16897.0,200,0.6,4096
84,84,14.801054799987469,3.0,17098.0,200,0.6,4096
85,85,14.971401799994055,3.0,17299.0,200,0.6,4096
86,86,15.13994079999975,3.0,17500.0,200,0.6,4096
87,87,15.31384999997681,3.0,17701.0,200,0.6,4096
88,88,15.472360099985963,3.0,17902.0,200,0.6,4096
89,89,15.637440499995137,3.0,18103.0,200,0.6,4096
90,90,15.791929099999834,3.0,18304.0,200,0.6,4096
91,91,15.968420899997,3.0,18505.0,200,0.6,4096
92,92,16.124465499975486,3.0,18706.0,200,0.6,4096
93,93,16.288636699988274,3.0,18907.0,200,0.6,4096
94,94,16.46306349997758,3.0,19108.0,200,0.6,4096
95,95,16.62629419998848,3.0,19309.0,200,0.6,4096
96,96,16.78004630000214,3.0,19510.0,200,0.6,4096
97,97,16.938246799982153,3.0,19711.0,200,0.6,4096
98,98,17.09348699997645,3.0,19912.0,200,0.6,4096
99,99,17.25589809997473,3.0,20113.0,200,0.6,4096
100,100,17.416611099994043,3.0,20314.0,200,0.6,4096
101,101,17.59025889998884,3.0,20515.0,200,0.6,4096
102,102,17.761060899996664,3.0,20716.0,200,0.6,4096
103,103,17.927625199983595,3.0,20917.0,200,0.6,4096
104,104,18.082329999975627,3.0,21118.0,200,0.6,4096
105,105,18.234131899982458,3.0,21319.0,200,0.6,4096
106,106,18.39080229998217,3.0,21520.0,200,0.6,4096
107,107,18.554663399991114,3.0,21721.0,200,0.6,4096
108,108,18.76449619999039,3.0,21922.0,200,0.6,4096
109,109,18.942958100000396,3.0,22123.0,200,0.6,4096
110,110,19.132016699993983,3.0,22324.0,200,0.6,4096
111,111,19.301425999990897,3.0,22525.0,200,0.6,4096
112,112,19.502084999985527,3.0,22726.0,200,0.6,4096
113,113,19.697787699988112,3.0,22927.0,200,0.6,4096
114,114,19.91529829998035,3.0,23128.0,200,0.6,4096
115,115,20.110006499977317,3.0,23329.0,200,0.6,4096
116,116,20.29052439998486,3.0,23530.0,200,0.6,4096
117,117,20.46202139998786,3.0,23731.0,200,0.6,4096
118,118,20.654497999988962,3.0,23932.0,200,0.6,4096
119,119,20.842893699998967,3.0,24133.0,200,0.6,4096
120,120,21.03358409999055,3.0,24334.0,200,0.6,4096
121,121,21.233966200001305,3.0,24535.0,200,0.6,4096
122,122,21.427713199984282,3.0,24736.0,200,0.6,4096
123,123,21.6205247999751,3.0,24937.0,200,0.6,4096
124,124,21.797378999996,3.0,25138.0,200,0.6,4096
125,125,22.01343199997791,3.0,25339.0,200,0.6,4096
126,126,22.19100319998688,3.0,25540.0,200,0.6,4096
127,127,22.365462499990826,3.0,25741.0,200,0.6,4096
128,128,22.550989899988053,2.0,25943.0,200,0.6,4096
129,129,22.724775699985912,2.0,26144.0,200,0.6,4096
130,130,22.883452699985355,2.0,26345.0,200,0.6,4096
131,131,23.03900849999627,2.0,26546.0,200,0.6,4096
132,132,23.19671049999306,2.0,26747.0,200,0.6,4096
133,133,23.36119329999201,2.0,26948.0,200,0.6,4096
134,134,23.54385239997646,2.0,27149.0,200,0.6,4096
135,135,23.729763799987268,2.0,27350.0,200,0.6,4096
136,136,23.96806949999882,1.0,27552.0,200,0.6,4096
137,137,24.220925100002205,1.0,27753.0,200,0.6,4096
138,138,24.43827029998647,1.0,27954.0,200,0.6,4096
139,139,24.633832899999106,1.0,28155.0,200,0.6,4096
140,140,24.825845299987122,1.0,28356.0,200,0.6,4096
141,141,25.00174710000283,1.0,28557.0,200,0.6,4096
142,142,25.166351699997904,1.0,28758.0,200,0.6,4096
143,143,25.321883500000695,1.0,28959.0,200,0.6,4096
144,144,25.47781529999338,1.0,29160.0,200,0.6,4096
145,145,25.63501019999967,1.0,29361.0,200,0.6,4096
146,146,25.790959799982375,1.0,29562.0,200,0.6,4096
147,147,25.93985199998133,1.0,29763.0,200,0.6,4096
148,148,26.097543199983193,1.0,29964.0,200,0.6,4096
149,149,26.267126899998402,1.0,30165.0,200,0.6,4096
150,150,26.434711899986723,1.0,30366.0,200,0.6,4096
151,151,26.59703079998144,1.0,30567.0,200,0.6,4096
152,152,26.753638900001533,1.0,30768.0,200,0.6,4096
153,153,26.90865549998125,1.0,30969.0,200,0.6,4096
154,154,27.076575599989155,1.0,31170.0,200,0.6,4096
155,155,27.250540099979844,1.0,31371.0,200,0.6,4096
156,156,27.41258370000287,1.0,31572.0,200,0.6,4096
157,157,27.582495099981315,1.0,31773.0,200,0.6,4096
158,158,27.738660599978175,1.0,31974.0,200,0.6,4096
159,159,27.896596999984467,1.0,32175.0,200,0.6,4096
160,160,28.068959299998824,1.0,32376.0,200,0.6,4096
161,161,28.236818099976517,1.0,32577.0,200,0.6,4096
162,162,28.39649339998141,1.0,32778.0,200,0.6,4096
163,163,28.555686499981675,1.0,32979.0,200,0.6,4096
164,164,28.70869249998941,1.0,33180.0,200,0.6,4096
165,165,28.88806569998269,1.0,33381.0,200,0.6,4096
166,166,29.04372560000047,1.0,33582.0,200,0.6,4096
167,167,29.203378299978795,1.0,33783.0,200,0.6,4096
168,168,29.35610869998345,1.0,33984.0,200,0.6,4096
169,169,29.515587000001688,1.0,34185.0,200,0.6,4096
170,170,29.676072999980533,1.0,34386.0,200,0.6,4096
171,171,29.844849099987186,1.0,34587.0,200,0.6,4096
172,172,30.021979899989674,1.0,34788.0,200,0.6,4096
173,173,30.1790041999775,1.0,34989.0,200,0.6,4096
174,174,30.333049999986542,1.0,35190.0,200,0.6,4096
175,175,30.487690099980682,1.0,35391.0,200,0.6,4096
176,176,30.64574539999012,1.0,35592.0,200,0.6,4096
177,177,30.797925699996995,1.0,35793.0,200,0.6,4096
178,178,30.953809699974954,1.0,35994.0,200,0.6,4096
179,179,31.112839299981715,1.0,36195.0,200,0.6,4096
180,180,31.28146959998412,1.0,36396.0,200,0.6,4096
181,181,31.44268949999241,1.0,36597.0,200,0.6,4096
182,182,31.61327479997999,1.0,36798.0,200,0.6,4096
183,183,31.798399299994344,1.0,36999.0,200,0.6,4096
184,184,31.962495299987495,1.0,37200.0,200,0.6,4096
185,185,32.129420399985975,1.0,37401.0,200,0.6,4096
186,186,32.30303409998305,1.0,37602.0,200,0.6,4096
187,187,32.47220499999821,1.0,37803.0,200,0.6,4096
188,188,32.64616759997443,1.0,38004.0,200,0.6,4096
189,189,32.816537199978484,1.0,38205.0,200,0.6,4096
190,190,32.984892799984664,1.0,38406.0,200,0.6,4096
191,191,33.15727959998185,1.0,38607.0,200,0.6,4096
192,192,33.32975669999723,1.0,38808.0,200,0.6,4096
193,193,33.500692899979185,1.0,39009.0,200,0.6,4096
194,194,33.675996799982386,1.0,39210.0,200,0.6,4096
195,195,33.865254999982426,1.0,39411.0,200,0.6,4096
196,196,34.038028899987694,1.0,39612.0,200,0.6,4096
197,197,34.20798099998501,1.0,39813.0,200,0.6,4096
198,198,34.38069779999205,1.0,40014.0,200,0.6,4096
199,199,34.55661030000192,1.0,40215.0,200,0.6,4096
200,200,34.73418289999245,1.0,40416.0,200,0.6,4096
201,201,34.9090343999851,1.0,40617.0,200,0.6,4096
202,202,35.08445539997774,1.0,40818.0,200,0.6,4096
203,203,35.25949349999428,1.0,41019.0,200,0.6,4096
204,204,35.440479399985634,1.0,41220.0,200,0.6,4096
205,205,35.61014379997505,1.0,41421.0,200,0.6,4096
206,206,35.78090389998397,1.0,41622.0,200,0.6,4096
207,207,35.9634944999998,1.0,41823.0,200,0.6,4096
208,208,36.13014409999596,1.0,42024.0,200,0.6,4096
209,209,36.30100710000261,1.0,42225.0,200,0.6,4096
210,210,36.48880699998699,1.0,42426.0,200,0.6,4096
211,211,36.66342359999544,1.0,42627.0,200,0.6,4096
212,212,36.84819829999469,1.0,42828.0,200,0.6,4096
213,213,37.01819109998178,1.0,43029.0,200,0.6,4096
214,214,37.20515619998332,1.0,43230.0,200,0.6,4096
215,215,37.39271639997605,1.0,43431.0,200,0.6,4096
216,216,37.57284409998101,1.0,43632.0,200,0.6,4096
217,217,37.78092469999683,1.0,43833.0,200,0.6,4096
218,218,37.96754799998598,1.0,44034.0,200,0.6,4096
219,219,38.14209959999425,1.0,44235.0,200,0.6,4096
220,220,38.31396469997708,1.0,44436.0,200,0.6,4096
221,221,38.49685949998093,1.0,44637.0,200,0.6,4096
222,222,38.668788999988465,1.0,44838.0,200,0.6,4096
223,223,38.83711669998593,1.0,45039.0,200,0.6,4096
224,224,39.033822500001406,1.0,45240.0,200,0.6,4096
225,225,39.21938870000304,1.0,45441.0,200,0.6,4096
226,226,39.41013049997855,1.0,45642.0,200,0.6,4096
227,227,39.59210909999092,1.0,45843.0,200,0.6,4096
228,228,39.779957699996885,1.0,46044.0,200,0.6,4096
229,229,39.96661099998164,1.0,46245.0,200,0.6,4096
230,230,40.13829939998686,1.0,46446.0,200,0.6,4096
231,231,40.32903029999579,1.0,46647.0,200,0.6,4096
232,232,40.50994579997496,1.0,46848.0,200,0.6,4096
233,233,40.676223399990704,1.0,47049.0,200,0.6,4096
234,234,40.83141379998415,0.0,47251.0,200,0.6,4096
