,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,10.0,200,0.04283620000933297,"[6, 3, 4, 6, 2, 7, 4, 4]",200,0.6,4096
1,4096,0.0,3822,1.1883472000190523,"[1, 4, 6, 0, 2, 7, 5, 3]",200,0.6,4096
