,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,29.0,0,0.0015827000024728477,"[6, 19, 28, 14, 10, 7, 28, 20, 6, 25, 18, 22, 10, 10, 23, 20, 3, 7, 23, 2, 21, 20, 1, 23, 11, 29, 5, 1, 31, 27, 20, 0]",12,4096,0
1,4096,3.0,1238,1.7185478000028525,"[25, 19, 28, 15, 0, 7, 13, 20, 29, 4, 18, 22, 10, 10, 28, 30, 8, 26, 6, 2, 21, 27, 16, 23, 11, 1, 5, 12, 31, 3, 14, 24]",12,4096,0
2,0,32.0,1238,1.7394904999819119,"[11, 19, 3, 8, 5, 15, 24, 27, 30, 21, 21, 20, 20, 1, 23, 7, 10, 31, 12, 16, 7, 20, 17, 29, 31, 17, 13, 14, 30, 5, 31, 10]",12,4096,1
3,4096,3.0,2181,3.7815918999840505,"[28, 3, 27, 8, 5, 18, 24, 27, 30, 7, 21, 2, 20, 6, 23, 30, 10, 31, 22, 16, 1, 4, 11, 29, 12, 17, 13, 0, 19, 14, 25, 15]",12,4096,1
4,0,31.0,2181,3.808058800001163,"[7, 23, 13, 25, 5, 22, 21, 15, 24, 18, 13, 18, 2, 9, 18, 8, 27, 19, 12, 6, 13, 30, 8, 26, 27, 22, 24, 27, 18, 14, 19, 13]",12,4096,2
5,4096,5.0,3215,6.8702191000047605,"[7, 23, 13, 17, 5, 26, 21, 15, 0, 28, 16, 2, 2, 31, 18, 8, 30, 19, 12, 6, 1, 7, 4, 25, 29, 22, 24, 27, 11, 14, 3, 10]",12,4096,2
6,0,40.0,3215,6.902798800001619,"[2, 9, 7, 14, 9, 0, 28, 17, 1, 18, 12, 21, 0, 1, 28, 15, 14, 12, 15, 16, 20, 31, 28, 28, 6, 31, 23, 25, 16, 6, 12, 4]",12,4096,3
7,4096,3.0,4643,12.551491099991836,"[2, 9, 6, 15, 24, 0, 27, 17, 31, 18, 26, 10, 11, 1, 3, 5, 14, 30, 19, 13, 20, 8, 28, 28, 7, 16, 29, 19, 21, 25, 12, 4]",12,4096,3
8,0,31.0,4643,12.596057399990968,"[8, 1, 23, 7, 31, 28, 31, 31, 29, 19, 16, 12, 0, 1, 29, 14, 11, 13, 24, 28, 1, 17, 21, 6, 28, 22, 30, 31, 28, 24, 5, 13]",12,4096,4
9,4096,4.0,6038,19.794686499983072,"[20, 9, 4, 21, 7, 18, 31, 26, 8, 19, 3, 12, 0, 25, 29, 26, 11, 22, 24, 17, 1, 30, 14, 6, 10, 15, 23, 31, 2, 16, 5, 13]",12,4096,4
10,0,45.0,6038,19.857219700003043,"[20, 28, 5, 2, 19, 5, 6, 0, 22, 0, 4, 5, 12, 1, 14, 14, 12, 25, 24, 13, 25, 21, 6, 13, 30, 25, 30, 23, 26, 30, 28, 9]",12,4096,5
11,4096,5.0,6791,24.558474599994952,"[20, 28, 11, 2, 19, 3, 6, 0, 24, 0, 4, 15, 31, 8, 21, 1, 12, 25, 31, 22, 25, 27, 29, 13, 26, 14, 7, 19, 10, 30, 17, 9]",12,4096,5
12,0,30.0,6791,24.621251999982633,"[17, 24, 17, 9, 1, 25, 29, 8, 13, 18, 30, 9, 22, 3, 28, 28, 5, 13, 3, 25, 14, 15, 6, 16, 18, 28, 18, 16, 5, 30, 28, 10]",12,4096,6
