,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,0.0015325999993365258,10.0,0.0,5,4096
1,1,0.046566599994548596,10.0,1.0,5,4096
2,2,0.04701039999781642,8.0,3.0,5,4096
3,3,0.047403200005646795,7.0,5.0,5,4096
4,4,0.0478000000002794,9.0,7.0,5,4096
5,5,0.04819780000252649,9.0,9.0,5,4096
6,6,0.04860239999834448,7.0,11.0,5,4096
7,7,0.04901990000507794,7.0,13.0,5,4096
8,8,0.04940099999657832,7.0,15.0,5,4096
9,9,0.04980160000559408,5.0,17.0,5,4096
10,10,0.050217600000905804,5.0,19.0,5,4096
11,11,0.05062300000281539,7.0,21.0,5,4096
12,12,0.0510268000070937,9.0,23.0,5,4096
13,13,0.05144840000139084,7.0,25.0,5,4096
14,14,0.05183880000549834,9.0,27.0,5,4096
15,15,0.05235969999921508,9.0,29.0,5,4096
16,16,0.05277219999697991,11.0,31.0,5,4096
17,17,0.05320619999838527,10.0,33.0,5,4096
18,18,0.0539439999993192,12.0,35.0,5,4096
19,19,0.05468450000626035,14.0,37.0,5,4096
20,20,0.05537830000685062,12.0,39.0,5,4096
21,21,0.0558244999992894,10.0,41.0,5,4096
22,22,0.05625750000763219,10.0,43.0,5,4096
23,23,0.05670119999558665,8.0,45.0,5,4096
24,24,0.05715510000300128,8.0,47.0,5,4096
25,25,0.057729799998924136,8.0,49.0,5,4096
26,26,0.05825250000634696,10.0,51.0,5,4096
27,27,0.06130509999638889,10.0,53.0,5,4096
28,28,0.06185139999433886,12.0,55.0,5,4096
29,29,0.06234560000302736,10.0,57.0,5,4096
30,30,0.06283589999657124,8.0,59.0,5,4096
31,31,0.06331389999832027,10.0,61.0,5,4096
32,32,0.0638016000011703,12.0,63.0,5,4096
33,33,0.06430450000334531,12.0,65.0,5,4096
34,34,0.06480150000425056,12.0,67.0,5,4096
35,35,0.06527930000447668,12.0,69.0,5,4096
36,36,0.06579189999320079,10.0,71.0,5,4096
37,37,0.0662847000057809,9.0,73.0,5,4096
38,38,0.06674900000507478,9.0,75.0,5,4096
39,39,0.06723770000098739,9.0,77.0,5,4096
40,40,0.06772580000688322,10.0,79.0,5,4096
41,41,0.06820740000694059,12.0,81.0,5,4096
42,42,0.06871059999684803,10.0,83.0,5,4096
43,43,0.06934800000453833,12.0,85.0,5,4096
44,44,0.06989369999791961,12.0,87.0,5,4096
45,45,0.07041650000610389,12.0,89.0,5,4096
46,46,0.07109549999586307,12.0,91.0,5,4096
47,47,0.0715356000000611,12.0,92.0,5,4096
48,48,0.07219190000614617,12.0,94.0,5,4096
49,49,0.07271819999732543,10.0,96.0,5,4096
50,50,0.07307300000684336,10.0,97.0,5,4096
51,51,0.07357819999742787,12.0,99.0,5,4096
52,52,0.07395140000153333,12.0,100.0,5,4096
53,53,0.07445610000286251,12.0,102.0,5,4096
54,54,0.07498720000148751,12.0,104.0,5,4096
55,55,0.07549950000247918,14.0,106.0,5,4096
56,56,0.07603690000541974,14.0,108.0,5,4096
57,57,0.07654779999575112,12.0,110.0,5,4096
58,58,0.07692150000366382,12.0,111.0,5,4096
59,59,0.07744569999340456,14.0,113.0,5,4096
60,60,0.0779807999933837,14.0,115.0,5,4096
61,61,0.07837069999368396,14.0,116.0,5,4096
62,62,0.08510739999474026,12.0,118.0,5,4096
63,63,0.08623939999961294,12.0,119.0,5,4096
64,64,0.08690530000603758,12.0,121.0,5,4096
65,65,0.08756339999672491,12.0,123.0,5,4096
66,66,0.08819819999916945,12.0,125.0,5,4096
67,67,0.08881699999619741,12.0,127.0,5,4096
68,68,0.08941699999559205,11.0,129.0,5,4096
69,69,0.08998849999625236,12.0,131.0,5,4096
70,70,0.0903933999943547,12.0,132.0,5,4096
71,71,0.09100899999612011,12.0,134.0,5,4096
72,72,0.09143719999701716,12.0,135.0,5,4096
73,73,0.09202140000707004,13.0,137.0,5,4096
74,74,0.09261710000282619,11.0,139.0,5,4096
75,75,0.09322409999731462,11.0,141.0,5,4096
76,76,0.09383810000144877,9.0,143.0,5,4096
77,77,0.09441890000016429,11.0,145.0,5,4096
78,78,0.09503199999744538,12.0,147.0,5,4096
79,79,0.09566520000225864,10.0,149.0,5,4096
80,80,0.09611389999918174,10.0,150.0,5,4096
81,81,0.09673220000695437,10.0,152.0,5,4096
82,82,0.09733380000398029,8.0,154.0,5,4096
83,83,0.09774399999878369,8.0,155.0,5,4096
84,84,0.09833560000697616,8.0,157.0,5,4096
