,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,3.0,200,0.03450550002162345,"[2, 3, 0, 2]",200,0.6,4096
1,4096,0.0,402,0.0787453000084497,"[1, 3, 0, 2]",200,0.6,4096
