,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,10.0,8000,1.7988036000169814,"[6, 3, 4, 6, 2, 7, 4, 4]",True,8000,0.75,4096
1,4096,0.0,96013,21.140347800013842,"[5.0, 3.0, 1.0, 7.0, 4.0, 6.0, 0.0, 2.0]",True,8000,0.75,4096
